0.0320,87.4618,-52.4945
-0.0557,87.5520,-52.6969
-0.2152,87.5151,-52.7918
-0.2649,87.4186,-52.7604
-0.4200,87.5129,-52.9986
-0.4696,87.4165,-52.9673
-0.5232,87.5173,-53.0982
-0.5232,87.5173,-53.0982
-0.5232,87.5173,-53.0982
-0.5232,87.5173,-53.0982
-0.5730,87.4207,-53.0669
-0.5232,87.5173,-53.0982
-0.5232,87.5173,-53.0982
-0.6272,87.5216,-53.1985
-0.6272,87.5216,-53.1985
-0.6272,87.5216,-53.1985
-0.7319,87.5258,-53.2996
-0.8363,87.4754,-53.3602
-0.7319,87.5258,-53.2996
-0.7319,87.5258,-53.2996
