timestamp,x,y,z,w
1472088653927165,-0.0424805,-0.0531006,-0.491882,0.868042
1472088653948703,-0.0426636,-0.0531616,-0.491882,0.867981
1472088653972233,-0.0426025,-0.0531616,-0.491882,0.867981
1472088653987248,-0.0426025,-0.0531616,-0.491882,0.867981
1472088654008795,-0.0421753,-0.0534668,-0.49176,0.868042
1472088654032072,-0.041687,-0.053833,-0.491577,0.868164
1472088654086626,-0.041626,-0.0540161,-0.491577,0.868164
1472088654087127,-0.041626,-0.0540161,-0.491577,0.868164
1472088654088629,-0.0419312,-0.0542603,-0.491577,0.868103
1472088654108155,-0.0420532,-0.0544434,-0.491516,0.868103
1472088654129196,-0.0421753,-0.0546265,-0.491455,0.868164
1472088654143714,-0.0422363,-0.0547485,-0.491394,0.868164
1472088654167245,-0.0421753,-0.0547485,-0.491394,0.868164
1472088654195778,-0.0419922,-0.0549927,-0.491333,0.868225
1472088654208798,-0.041626,-0.0552979,-0.491211,0.868286
1472088654226824,-0.0413208,-0.055603,-0.49115,0.868286
1472088654249370,-0.0413208,-0.0557861,-0.491089,0.868347
1472088654263383,-0.0413818,-0.0557861,-0.491089,0.868347
1472088654285911,-0.0418091,-0.0559082,-0.491211,0.868225
1472088654308364,-0.0421143,-0.0560303,-0.491333,0.868164
1472088654323396,-0.0421753,-0.0562134,-0.491394,0.868103
1472088654345937,-0.0421753,-0.0562134,-0.491394,0.868103
1472088654368464,-0.0419922,-0.0562134,-0.491333,0.868164
1472088654383479,-0.041687,-0.0564575,-0.491272,0.868164
1472088654405885,-0.0415649,-0.0567627,-0.491211,0.868164
1472088654428410,-0.0418701,-0.0567627,-0.491211,0.868164
1472088654443437,-0.0423584,-0.0567017,-0.491211,0.868164
1472088654465965,-0.0427856,-0.0566406,-0.49115,0.868164
1472088654488494,-0.0429077,-0.0565796,-0.491211,0.868164
1472088654503532,-0.0430298,-0.0564575,-0.491211,0.868103
1472088654526066,-0.0430298,-0.0565186,-0.491272,0.868103
1472088654548600,-0.0427246,-0.0565186,-0.491211,0.868164
1472088654563626,-0.0422974,-0.0565186,-0.491089,0.868225
1472088654586147,-0.0421143,-0.0564575,-0.491089,0.868225
1472088654608690,-0.0421143,-0.0562134,-0.491089,0.868225
1472088654623203,-0.0422974,-0.0559692,-0.49115,0.868225
1472088654646263,-0.0423584,-0.0557251,-0.491211,0.868225
1472088654668783,-0.0424805,-0.055481,-0.491333,0.868164
1472088654683306,-0.0422974,-0.0552979,-0.491394,0.868164
1472088654705854,-0.0419312,-0.0552368,-0.491455,0.868164
1472088654728384,-0.0413208,-0.0551758,-0.491455,0.868164
1472088654743911,-0.0407715,-0.0551147,-0.491455,0.868225
1472088654765942,-0.0404663,-0.0551147,-0.491516,0.868164
1472088654788462,-0.0403442,-0.0549927,-0.491516,0.868164
1472088654803476,-0.0404053,-0.0549927,-0.491516,0.868164
1472088654825995,-0.0404053,-0.0549927,-0.491516,0.868164
1472088654848516,-0.0404053,-0.0548096,-0.491699,0.868103
1472088654863529,-0.0402222,-0.0547485,-0.491943,0.867981
1472088654886374,-0.0397339,-0.0547485,-0.492004,0.86792
1472088654908709,-0.0390015,-0.0549316,-0.491943,0.867981
1472088654923740,-0.0383301,-0.0549927,-0.491821,0.868103
1472088654945989,-0.0379028,-0.0550537,-0.491821,0.868103
1472088654968139,-0.0375366,-0.0549927,-0.491882,0.868103
1472088654983530,-0.0372925,-0.0552368,-0.491882,0.868103
1472088655006074,-0.0371704,-0.055542,-0.492004,0.867981
1472088655028614,-0.0369263,-0.055603,-0.492065,0.867981
1472088655043385,-0.0369263,-0.055603,-0.492065,0.867981
1472088655065921,-0.0366211,-0.0556641,-0.492065,0.867981
1472088655088456,-0.0361328,-0.0557251,-0.492065,0.867981
1472088655103491,-0.0357056,-0.0557861,-0.492188,0.867981
