timestamp,x,y,z
1470242831502990,-0.0874023
1470242831525010,-0.0859375
1470242831548031,-0.0834961
1470242831562543,-0.0922852
1470242831586566,-0.0888672
1470242831601580,-0.0830078
1470242831622598,-0.0888672
1470242831678147,-0.0830078
1470242831680150,-0.0898438
1470242831685655,-0.0898438
1470242831706173,-0.0810547
1470242831724189,-0.0869141
1470242831752715,-0.0888672
1470242831780238,-0.0874023
1470242831790247,-0.0898438
1470242831803760,-0.090332
1470242831825279,-0.0859375
1470242831841294,-0.0913086
1470242831863814,-0.0878906
1470242831885333,-0.0839844
1470242831910359,-0.0844727
1470242831925370,-0.0874023
1470242831944887,-0.0878906
1470242831962904,-0.0854492
1470242831985424,-0.0874023
1470242832004941,-0.0898438
1470242832022959,-0.0825195
1470242832045478,-0.0878906
1470242832064995,-0.0869141
1470242832083012,-0.0834961
1470242832105532,-0.0874023
1470242832125049,-0.0913086
1470242832143065,-0.0898438
1470242832165586,-0.0878906
1470242832185103,-0.0805664
1470242832203119,-0.0908203
1470242832225639,-0.090332
1470242832245157,-0.0874023
1470242832262672,-0.0893555
1470242832285193,-0.0942383
1470242832305210,-0.0952148
1470242832322727,-0.0898438
1470242832345247,-0.0893555
1470242832365265,-0.0883789
1470242832382781,-0.0883789
1470242832405302,-0.0874023
1470242832425318,-0.0942383
1470242832442834,-0.0898438
1470242832465355,-0.09375
1470242832486383,-0.090332
1470242832502897,-0.0927734
1470242832525418,-0.09375
1470242832546437,-0.081543
1470242832562951,-0.090332
1470242832585473,-0.0961914
1470242832606490,-0.0913086
1470242832623006,-0.0859375
1470242832653032,-0.0869141
1470242832666544,-0.0864258
1470242832683060,-0.090332
1470242832705579,-0.0849609
1470242832726598,-0.0869141
1470242832743113,-0.0898438
1470242832770637,-0.090332
1470242832787152,-0.090332
1470242832817179,-0.0854492
1470242832824185,-0.0922852
1470242832847206,-0.0913086
1470242832869726,-0.0883789
1470242832884239,-0.0898438
1470242832907260,-0.0883789
1470242832929781,-0.0893555
1470242832950799,-0.0908203
1470242832967314,-0.0859375
1470242832989833,-0.0859375
1470242833018359,-0.0913086
1470242833027368,-0.0864258
1470242833049888,-0.0893555
1470242833070906,-0.0898438
1470242833086921,-0.09375
1470242833109442,-0.0878906
1470242833130960,-0.0913086
1470242833146977,-0.0883789
1470242833169499,-0.0874023
1470242833191085,-0.0893555
1470242833207029,-0.0869141
1470242833229549,-0.0849609
1470242833251080,-0.0888672
1470242833267083,-0.0893555
1470242833289605,-0.0952148
1470242833310655,-0.0844727
1470242833327139,-0.0810547
1470242833349657,-0.0893555
1470242833372178,-0.090332
1470242833387193,-0.0888672
1470242833409754,-0.0878906
1470242833432247,-0.0864258
1470242833447745,-0.0859375
1470242833469766,-0.0898438
1470242833492287,-0.0864258
1470242833506298,-0.0888672
1470242833537332,-0.0893555
1470242833552338,-0.0913086
