timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472133329554820,-4,-4,11,4,-4,-3,-3,3
1472133329554820,-3,-1,-18,-8,-4,-2,-1,0
1472133329555320,1,1,-1,0,0,2,0,-3
1472133329555320,1,1,5,3,-4,0,-2,2
1472133329556823,0,-2,-9,1,1,0,-1,-1
1472133329556823,-2,-4,11,-3,1,-1,0,-1
1472133329557822,-3,-3,-8,-1,2,-1,-3,-2
1472133329557822,-1,-5,2,-4,-1,0,-1,3
1472133329566331,2,0,2,1,-1,0,-1,0
1472133329566331,0,0,-11,-3,2,0,-3,-3
1472133329571335,-5,-2,2,-1,-6,-4,-1,2
1472133329571335,-4,1,5,2,0,-1,0,-4
1472133329585849,-3,2,-6,-1,0,1,2,-2
1472133329585849,0,-5,-4,1,2,0,-1,-1
1472133329594856,0,-3,8,-9,-4,-3,-1,-1
1472133329594856,2,2,-3,2,0,1,1,-1
1472133329602863,-1,-3,4,-6,-2,-1,-2,-4
1472133329602863,2,-1,7,4,-2,-3,-1,1
1472133329624884,1,0,-7,0,-1,-1,0,2
1472133329624884,-6,-2,-1,-7,-3,-3,-1,-2
1472133329663418,3,4,1,1,2,1,0,-1
1472133329663418,0,-1,-12,-10,0,-3,-2,-2
1472133329664420,-2,0,13,5,-3,-1,-1,1
1472133329664420,-4,-2,0,-2,0,-2,-3,-3
1472133329665922,2,0,-7,-4,1,0,-1,-4
1472133329665922,-2,-3,5,5,-3,-2,-3,3
1472133329668423,-1,1,-12,-3,0,2,0,-1
1472133329668423,2,-1,-3,0,2,1,-1,-2
1472133329675930,-1,-3,-3,2,-2,-5,-2,1
1472133329675930,-1,-2,1,2,-3,-1,0,0
1472133329684938,-1,1,-9,-3,1,-1,-1,-3
1472133329684938,2,0,13,2,-2,-1,-1,-1
1472133329690943,-3,-4,-12,-8,-5,-1,-1,3
1472133329690943,-1,2,3,5,0,0,-2,-5
1472133329705957,3,-2,1,-5,2,0,-2,-2
1472133329705957,-4,2,2,-4,-4,-3,-2,0
1472133329713464,-4,-3,-8,-1,-2,-1,0,0
1472133329713464,-2,-3,-13,-9,0,0,0,-5
1472133329728476,-4,-4,-7,2,-3,-2,-3,-1
1472133329728476,2,1,-1,-13,-1,-2,-1,1
1472133329735985,-2,-7,21,7,-2,0,-3,-3
1472133329735985,0,2,4,1,1,-1,-2,1
1472133329751497,2,0,-19,0,0,-1,2,2
1472133329751497,-2,2,1,10,2,-1,0,1
1472133329752499,-4,1,5,-9,-1,-3,-2,-3
1472133329752499,-2,-5,1,1,-3,-1,1,-3
1472133329774020,-1,-1,18,-1,3,-1,-1,0
1472133329774020,-2,-2,-17,-2,-3,-1,0,-2
1472133329775019,-1,3,-1,-1,-1,-1,0,-2
1472133329775019,0,-1,4,7,-1,-1,-1,2
1472133329788531,0,1,4,-4,0,-1,0,0
1472133329788531,-2,-2,-17,-7,-3,-2,-1,-2
1472133329796038,2,0,7,6,2,0,0,0
1472133329796038,1,3,7,-6,0,0,-2,2
1472133329811553,-1,-3,-13,-1,-1,-4,-1,-2
1472133329811553,0,-2,1,1,-1,-1,-2,-1
1472133329812553,-1,0,-4,3,-1,0,0,2
1472133329812553,1,0,1,-4,-3,2,-2,-2
1472133329834073,-2,0,11,2,-3,2,-1,-3
1472133329834073,1,4,-1,-2,-3,0,0,-1
1472133329835073,-1,-8,-11,6,-2,-1,-1,-1
1472133329835073,1,0,13,0,-1,-3,1,-3
1472133329848585,-3,-1,-9,-3,-3,0,-1,-3
1472133329848585,-1,-4,12,-2,1,0,0,1
1472133329856092,-2,1,-6,4,0,-1,-4,2
1472133329856092,-3,4,1,3,0,-1,0,3
1472133329871606,0,-4,-24,-18,-5,-2,-2,-2
1472133329871606,1,1,10,2,1,0,1,0
1472133329872607,-2,-2,-2,-9,-1,1,0,-2
