timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472135317054421,-3,0,-6,-12,0,1,2,0
1472135317054421,-3,-1,3,10,-2,-3,-2,-1
1472135317056422,1,1,-6,-8,-1,-1,-2,-1
1472135317056422,-2,0,1,13,2,-2,1,0
1472135317057424,0,0,-5,-17,-1,2,-2,-1
1472135317057424,-2,-1,1,1,-4,-1,-2,-2
1472135317058925,0,-1,-2,-3,0,-1,0,2
1472135317058925,1,-3,0,-5,0,-1,0,0
1472135317066932,-4,-1,-1,-4,-6,-3,-2,-5
1472135317066932,-1,2,-3,-3,-1,-1,-2,-1
1472135317073938,0,-5,3,2,0,-1,-1,2
1472135317073938,2,2,1,-2,-2,1,-2,-1
1472135317085448,-3,-2,-11,7,0,0,0,2
1472135317085448,1,0,-2,-7,3,-3,-3,-3
1472135317097460,-2,-1,1,1,1,1,-2,-3
1472135317097460,-3,0,1,0,-2,-1,-3,-2
1472135317105467,3,-2,1,2,-3,-1,0,2
1472135317105467,0,-1,1,1,1,0,2,1
1472135317118979,-3,1,-6,-3,-4,-1,-1,-3
1472135317118979,-4,-4,1,1,-3,1,-2,1
1472135317128988,-1,0,2,3,3,-2,0,1
1472135317128988,-2,-3,-2,-6,-2,-1,-1,-1
1472135317167023,0,0,1,3,2,-1,-3,-2
1472135317167023,0,-1,-4,-7,-1,1,2,2
1472135317168023,-3,1,2,6,-3,-4,-3,-5
1472135317168023,0,-1,-1,1,-4,-3,0,0
1472135317168523,-1,-2,-9,-8,4,1,3,1
1472135317168523,-3,0,6,4,-1,0,-4,-1
1472135317171026,-1,0,-1,4,-1,-2,-3,-4
1472135317171026,-2,-3,-1,2,1,0,-1,-1
1472135317179533,-1,-6,2,-2,0,-2,-2,-1
1472135317179533,-3,0,-2,4,-4,0,-2,-4
1472135317186040,1,-2,-2,-4,3,2,2,1
1472135317186040,-2,-2,2,1,4,-3,-2,-1
1472135317193546,-4,3,1,0,-6,-2,-2,-1
1472135317193546,0,0,-1,-2,1,-2,-1,-3
1472135317208560,2,-3,-4,-2,1,-1,-1,2
1472135317208560,-2,-2,-7,-8,-4,-1,-2,0
1472135317216067,1,0,5,6,-4,-1,-1,-2
1472135317216067,1,0,0,1,2,-2,-1,0
1472135317240089,-2,0,-4,-2,-6,1,1,1
1472135317240089,2,2,1,2,-1,0,0,-2
1472135317240589,-1,3,-3,-9,-4,-2,0,0
1472135317240589,-2,1,1,4,1,-1,2,1
1472135317254101,0,0,3,-1,-1,-1,-2,-3
1472135317254101,-4,1,3,1,-2,0,-1,1
1472135317255102,-2,-3,0,2,0,2,-4,-4
1472135317255102,0,0,-3,-5,-2,0,0,-1
1472135317277121,-2,1,-2,6,0,0,-3,-1
1472135317277121,-2,2,0,4,-1,-1,0,-2
1472135317277622,-1,0,-1,1,1,-1,1,-2
1472135317277622,1,-3,-1,1,-1,-2,0,-2
1472135317300142,-2,-6,-3,-4,0,-4,0,0
1472135317300142,-1,-2,-1,-2,1,2,-5,0
1472135317300643,-2,-2,-3,-2,0,1,1,0
1472135317300643,0,-2,-3,-1,-4,-1,1,1
1472135317314155,0,1,2,-2,0,2,0,-3
1472135317314155,-3,0,1,1,-1,0,-2,-1
1472135317315156,3,-3,-6,-4,3,0,-3,0
1472135317315156,-5,0,-1,-3,-2,-1,-3,-1
1472135317336676,1,-2,-1,-5,-1,0,-1,-1
1472135317336676,0,-1,3,5,-3,-1,2,-2
1472135317337677,-1,-1,-1,-1,0,-1,1,-1
1472135317337677,0,-3,2,0,2,-1,-1,-1
1472135317360196,-1,1,-1,-2,-3,-1,-3,1
1472135317360196,1,0,-2,-5,0,-1,-3,1
1472135317360697,0,0,-4,4,-3,-3,0,1
1472135317360697,-1,-3,1,12,-1,-1,-2,-2
1472135317374209,3,-5,-3,-1,0,-1,3,-2
1472135317374209,0,0,-1,-1,2,-1,-3,-1
1472135317375210,-1,-1,-3,-6,-3,0,-3,-1
1472135317375210,-1,-1,2,1,-1,-2,-5,-2
1472135317396730,-2,0,-2,0,1,-3,-2,-1
1472135317396730,3,-3,0,-3,0,-2,1,-4
1472135317397730,-2,-1,3,3,0,-2,-4,1
1472135317397730,0,-1,-2,-9,-4,0,3,-2
1472135317420251,0,3,1,-4,-1,0,-1,-2
1472135317420251,-3,0,-3,-1,-3,-4,-1,-2
1472135317420751,-3,2,-4,1,-2,-2,0,0
1472135317420751,3,-5,1,3,5,0,0,1
1472135317434263,-2,2,2,-7,-2,0,-1,-2
1472135317434263,0,-5,0,4,2,0,2,-2
1472135317435265,-3,0,-1,-1,1,0,-1,0
1472135317435265,1,-2,-4,-5,0,-4,-1,0
1472135317456784,1,-1,-5,4,-1,-1,1,0
1472135317456784,0,-1,-1,-2,1,2,-3,-1
1472135317457784,-4,-3,3,1,-1,0,3,-1
1472135317457784,-3,1,-4,-2,-1,0,0,-2
1472135317479805,0,-2,-2,0,-2,-2,-2,0
1472135317479805,1,-1,-2,-3,0,-2,-3,-1
1472135317480806,-1,-3,1,2,-2,-2,0,0
1472135317480806,-3,0,-6,-5,0,-1,0,0
1472135317494318,-5,-3,2,0,1,-1,3,1
1472135317494318,0,0,-3,5,-2,-2,3,0
1472135317495318,-3,-3,3,2,3,1,-2,-1
1472135317495318,-2,0,0,8,-3,-4,-2,0
1472135317516837,-1,1,3,-3,1,1,0,0
1472135317516837,-2,1,-9,-1,-1,-2,-1,-3
1472135317517839,2,-2,1,-5,2,-2,0,0
1472135317517839,-3,-1,3,-2,3,-1,1,2
1472135317539859,-5,-2,0,5,-3,-1,-2,1
1472135317539859,-3,-4,9,7,0,-1,1,0
1472135317540860,2,1,-8,-9,-3,0,-1,-3
1472135317540860,-1,0,2,-2,-2,1,-3,1
1472135317554373,-1,4,1,3,-3,-3,-2,-3
1472135317554373,0,1,-3,-7,0,-3,-1,1
1472135317554872,0,-1,6,3,0,-3,0,1
1472135317554872,0,3,-5,1,-1,-1,-1,-3
1472135317576933,2,0,-3,-2,0,-2,0,-2
1472135317576933,-1,-1,2,-3,-7,-2,1,-1
1472135317576933,-2,0,-2,2,-1,-2,-1,0
1472135317576933,-1,-1,-6,-3,0,-1,0,1
1472135317599955,3,-2,1,1,-2,1,0,0
1472135317599955,-4,2,5,-3,-1,-1,-1,-3
1472135317600957,4,2,-2,-6,-4,-2,-1,0
1472135317600957,-1,-1,-1,-4,-3,1,0,-3
1472135317613971,-1,-1,-9,-2,-2,-4,1,0
1472135317613971,0,0,2,4,-3,-4,-3,0
1472135317614970,-3,3,-3,1,-3,1,-3,-3
1472135317614970,-1,3,3,0,1,0,-1,-4
1472135317636989,-3,0,1,-4,-1,0,-4,-2
1472135317636989,-3,-3,-11,0,2,-1,-2,-1
1472135317636989,1,-4,-5,-6,-2,-3,-1,0
1472135317636989,-4,-2,-2,0,-2,0,1,0
1472135317660018,3,1,-2,4,-3,1,1,1
1472135317660018,-2,0,-2,-7,2,1,2,1
1472135317660519,-2,1,-1,2,0,-2,-1,-4
1472135317660519,2,-2,-5,-6,-4,-1,-2,-2
1472135317674537,-1,-2,3,-1,0,-2,-2,-1
1472135317674537,-1,0,4,6,-3,-1,-1,-2
1472135317674537,1,-1,1,-2,-2,3,-3,-1
1472135317674537,-1,-2,-2,-5,0,-3,-3,-1
1472135317696556,1,-1,1,4,1,-4,-1,-3
1472135317696556,-2,-1,-2,2,-2,0,-1,1
1472135317697557,-3,-1,2,-2,0,-1,0,-3
1472135317697557,0,-1,3,1,4,2,-3,1
1472135317719576,-5,-3,2,0,-4,-2,-3,-1
1472135317719576,0,1,-7,-4,1,0,-1,-1
1472135317720577,-3,-2,2,-3,-2,-2,2,0
1472135317720577,1,-1,1,-2,-2,-1,0,0
