timestamp,roll,pitch,yaw
1470332122675083,-0.528787,-0.171126,0.93313
1470332122698105,-0.528787,-0.171126,0.93313
1470332122713119,-0.528808,-0.171101,0.933276
1470332122736639,-0.528787,-0.171126,0.93313
1470332122758158,-0.528766,-0.171102,0.9331
1470332122773171,-0.528787,-0.171126,0.93313
1470332122796693,-0.528766,-0.171102,0.9331
1470332122851242,-0.528884,-0.171051,0.933114
1470332122853244,-0.528884,-0.171051,0.933114
1470332122858248,-0.529421,-0.170906,0.933338
1470332122879267,-0.529489,-0.171014,0.933391
1470332122896783,-0.529489,-0.171014,0.933391
1470332122927310,-0.529421,-0.170906,0.933338
1470332122977856,-0.529538,-0.170855,0.933352
1470332122978857,-0.529538,-0.170855,0.933352
1470332122979357,-0.529538,-0.170855,0.933352
1470332122998374,-0.529538,-0.170855,0.933352
1470332123014389,-0.529538,-0.170855,0.933352
1470332123035408,-0.529392,-0.171041,0.933523
1470332123057928,-0.529109,-0.170963,0.933704
1470332123075443,-0.529041,-0.170855,0.933652
1470332123095462,-0.529041,-0.170855,0.933652
1470332123117981,-0.529041,-0.170855,0.933652
1470332123135497,-0.529109,-0.170963,0.933704
1470332123155515,-0.529109,-0.170963,0.933704
1470332123178035,-0.529226,-0.170912,0.933718
1470332123195551,-0.529226,-0.170912,0.933718
1470332123215569,-0.529226,-0.170912,0.933718
1470332123240591,-0.529226,-0.170912,0.933718
1470332123255607,-0.529158,-0.170804,0.933666
1470332123276623,-0.529276,-0.170753,0.93368
1470332123297643,-0.529276,-0.170753,0.93368
1470332123315659,-0.529393,-0.170702,0.933694
1470332123336679,-0.529393,-0.170702,0.933694
1470332123357696,-0.529393,-0.170702,0.933694
1470332123383219,-0.529413,-0.170678,0.93384
1470332123396734,-0.529413,-0.170678,0.93384
1470332123417750,-0.529392,-0.170654,0.93381
1470332123435768,-0.529392,-0.170654,0.93381
1470332123456787,-0.52951,-0.170603,0.933824
1470332123479307,-0.52951,-0.170603,0.933824
1470332123495864,-0.529442,-0.170495,0.933772
1470332123516839,-0.529559,-0.170444,0.933786
1470332123537857,-0.529559,-0.170444,0.933786
1470332123555874,-0.529559,-0.170444,0.933786
1470332123578397,-0.529559,-0.170444,0.933786
1470332123597912,-0.529677,-0.170393,0.9338
1470332123615428,-0.529677,-0.170393,0.9338
1470332123636447,-0.530359,-0.170015,0.933969
1470332123657467,-0.530359,-0.170015,0.933969
1470332123675483,-0.530359,-0.170015,0.933969
1470332123697002,-0.530359,-0.170015,0.933969
1470332123718021,-0.530359,-0.170015,0.933969
1470332123735536,-0.530409,-0.169856,0.933931
1470332123758056,-0.530409,-0.169856,0.933931
1470332123778074,-0.530409,-0.169856,0.933931
1470332123795590,-0.530409,-0.169856,0.933931
1470332123818111,-0.530594,-0.169912,0.933998
1470332123837628,-0.530573,-0.169889,0.933967
1470332123855645,-0.530505,-0.169781,0.933915
1470332123878164,-0.530623,-0.16973,0.933929
1470332123897681,-0.530623,-0.16973,0.933929
1470332123916198,-0.530507,-0.16949,0.93397
1470332123938218,-0.530507,-0.16949,0.93397
1470332123959737,-0.530624,-0.169439,0.933984
1470332123980758,-0.530624,-0.169439,0.933984
1470332123997271,-0.530624,-0.169439,0.933984
1470332124019791,-0.530624,-0.169439,0.933984
1470332124040839,-0.530624,-0.169439,0.933984
1470332124057326,-0.530624,-0.169439,0.933984
1470332124079846,-0.530762,-0.169364,0.934144
1470332124100865,-0.530762,-0.169364,0.934144
1470332124124885,-0.530811,-0.169205,0.934106
1470332124139899,-0.530811,-0.169205,0.934106
1470332124160918,-0.531308,-0.169109,0.934038
1470332124177433,-0.532039,-0.16891,0.933998
1470332124199953,-0.532157,-0.168859,0.934012
1470332124229981,-0.532157,-0.168859,0.934012
1470332124237487,-0.532136,-0.168835,0.933982
1470332124260026,-0.532752,-0.168446,0.933867
1470332124282528,-0.532752,-0.168446,0.933867
1470332124297570,-0.533298,-0.168191,0.933761
1470332124320060,-0.533728,-0.168035,0.933525
1470332124342581,-0.534137,-0.167905,0.933142
1470332124357594,-0.535105,-0.167653,0.933015
1470332124379615,-0.535917,-0.167211,0.932637
1470332124402657,-0.536591,-0.166845,0.932099
1470332124416664,-0.538153,-0.166764,0.931718
1470332124439668,-0.540173,-0.166638,0.93098
1470332124462190,-0.542537,-0.166809,0.930447
1470332124476702,-0.544727,-0.166478,0.929688
1470332124499723,-0.546753,-0.166456,0.928725
1470332124522243,-0.547645,-0.166699,0.927736
1470332124536756,-0.548341,-0.166994,0.92701
1470332124559777,-0.54913,-0.167457,0.926331
1470332124582297,-0.549931,-0.168051,0.926012
1470332124596810,-0.550427,-0.16859,0.925728
1470332124619830,-0.551061,-0.169052,0.925603
1470332124642371,-0.551506,-0.169749,0.925359
1470332124656889,-0.551855,-0.170521,0.925131
1470332124679885,-0.552015,-0.171526,0.924784
1470332124702404,-0.552392,-0.172116,0.924487
1470332124723427,-0.55324,-0.172746,0.924313
1470332124739938,-0.553402,-0.173461,0.924019
1470332124762460,-0.553285,-0.173952,0.923608
1470332124783478,-0.553173,-0.174237,0.923097
1470332124799993,-0.552868,-0.17462,0.922733
1470332124828520,-0.552514,-0.174871,0.922459
1470332124843532,-0.551974,-0.175063,0.922117
1470332124860066,-0.551435,-0.175306,0.92166
1470332124882565,-0.550893,-0.175839,0.921151
1470332124903585,-0.55028,-0.176556,0.920536
1470332124920099,-0.5499,-0.177413,0.920014
1470332124942638,-0.549709,-0.178037,0.919613
1470332124963638,-0.548715,-0.178795,0.919075
1470332124979655,-0.547837,-0.179452,0.918667
1470332125002174,-0.547478,-0.180284,0.918289
1470332125023707,-0.546867,-0.180708,0.917726
1470332125039708,-0.545874,-0.181123,0.917354
1470332125062229,-0.544695,-0.18153,0.916799
1470332125083747,-0.543732,-0.181812,0.916243
1470332125099760,-0.543023,-0.182259,0.91581
1470332125122313,-0.542178,-0.18249,0.915269
1470332125143808,-0.541452,-0.182671,0.914743
1470332125159815,-0.540658,-0.182744,0.914163
1470332125182334,-0.539953,-0.182948,0.913668
1470332125204858,-0.539392,-0.183162,0.91318
1470332125219368,-0.538548,-0.183392,0.91264
1470332125242409,-0.537555,-0.183853,0.912154
1470332125264910,-0.536732,-0.184008,0.911874
1470332125279922,-0.536026,-0.184114,0.911608
1470332125302443,-0.535457,-0.184435,0.911449
1470332125324963,-0.535102,-0.184634,0.91129
1470332125339475,-0.534481,-0.185065,0.911285
1470332125362496,-0.534481,-0.185065,0.911285
1470332125385017,-0.534076,-0.185421,0.911164
1470332125399532,-0.533746,-0.185255,0.911318
1470332125422550,-0.533349,-0.185029,0.911304
1470332125445070,-0.532534,-0.184553,0.911245
1470332125459083,-0.532229,-0.184072,0.911598
1470332125482649,-0.532419,-0.183742,0.911949
1470332125505125,-0.532942,-0.183287,0.912199
1470332125519142,-0.533397,-0.182724,0.912396
1470332125542658,-0.534156,-0.182218,0.912561
1470332125564679,-0.535272,-0.181987,0.912449
1470332125579192,-0.536218,-0.182013,0.912247
1470332125602213,-0.536747,-0.181838,0.911886
1470332125624733,-0.537627,-0.181804,0.911516
1470332125639246,-0.538089,-0.181521,0.911102
1470332125662267,-0.538639,-0.181322,0.910886
1470332125684787,-0.538639,-0.181322,0.910886
1470332125705837,-0.538639,-0.181322,0.910886
1470332125722338,-0.539359,-0.180916,0.910646
1470332125744840,-0.539822,-0.180633,0.910233
1470332125765902,-0.539621,-0.180407,0.909843
1470332125782375,-0.539621,-0.180407,0.909843
1470332125804894,-0.539621,-0.180407,0.909843
1470332125825946,-0.53976,-0.180332,0.910003
1470332125842471,-0.539738,-0.180308,0.909973
1470332125864961,-0.539738,-0.180308,0.909973
1470332125885967,-0.539738,-0.180308,0.909973
1470332125902481,-0.539738,-0.180308,0.909973
1470332125925002,-0.539671,-0.1802,0.909919
1470332125946021,-0.539789,-0.18015,0.909934
1470332125963037,-0.539789,-0.18015,0.909934
1470332125985064,-0.539789,-0.18015,0.909934
1470332126006098,-0.539789,-0.18015,0.909934
1470332126022589,-0.539722,-0.180042,0.909881
