timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470262319418257,-1,-2,-2,-6,0,-1,-2,-2
1470262319418257,-1,-1,-3,-1,-3,-4,-1,5
1470262319419758,-1,-1,-9,-6,-1,3,1,-2
1470262319419758,-2,-5,3,0,0,0,-1,2
1470262319432770,-1,-4,-6,1,1,-2,-2,-7
1470262319432770,-2,1,2,1,-2,-3,1,0
1470262319439275,-1,-3,-4,-1,-3,-2,-3,-2
1470262319439275,-1,-1,0,-1,1,-2,-1,0
1470262319455790,-3,-2,0,0,-1,1,1,0
1470262319455790,1,-2,1,1,0,1,1,0
1470262319457291,0,2,1,2,-1,0,0,-3
1470262319457291,-2,1,-2,0,-3,-2,0,1
1470262319478311,1,-2,-1,-3,0,0,-1,2
1470262319478311,0,-1,-4,0,0,-1,1,1
1470262319479812,-6,1,1,-2,-2,-2,-4,-1
1470262319479812,4,0,-2,1,2,-1,1,1
1470262319491823,-4,-2,3,0,-2,-2,0,0
1470262319491823,3,-1,-2,-1,-1,-2,0,0
1470262319500832,0,-5,-3,0,-1,0,1,4
1470262319500832,-1,0,-6,-1,-2,0,-1,-5
1470262319515843,1,1,-2,0,1,-3,-5,-4
1470262319515843,-5,-3,-2,-2,-2,0,1,2
1470262319517347,-3,5,0,0,0,0,3,0
1470262319517347,0,1,8,-1,-3,1,0,0
1470262319538364,0,1,0,4,-1,-3,-1,-1
1470262319538364,-3,3,2,-2,0,0,-1,-2
1470262319539866,0,-3,0,1,0,3,-2,1
1470262319539866,-5,-3,-1,1,-3,-1,1,-1
1470262319551876,-1,3,-1,2,-1,-2,-2,1
1470262319551876,-1,-3,0,0,-2,-3,1,0
1470262319561885,-1,2,-6,-4,2,-1,-3,2
1470262319561885,-3,-5,0,0,1,-1,1,-1
1470262319575397,-3,-2,5,0,-1,-2,1,0
1470262319575397,-2,2,4,3,2,0,-4,-1
1470262319581903,-1,-2,-4,-3,-1,-1,1,-3
1470262319581903,1,-3,-8,-3,-2,-1,-2,0
1470262319598419,-1,0,-1,1,-1,-1,2,-2
1470262319598419,-1,-3,-1,-1,-2,-2,-2,0
1470262319599920,-1,-1,-6,0,1,1,-2,-5
1470262319599920,0,0,1,-2,0,-1,-3,-1
1470262319611930,0,0,2,0,-1,-3,0,-3
1470262319611930,1,-2,-8,-3,-1,1,-1,-1
1470262319620938,1,-4,5,2,-3,-1,-3,-1
1470262319620938,3,0,-3,1,-1,-1,0,-3
1470262319635951,-1,0,-6,-5,0,1,2,-2
1470262319635951,-2,1,7,0,-1,-2,0,-4
1470262319637453,-2,-4,-3,-1,0,-1,-4,2
1470262319637453,-1,-1,2,0,3,-2,0,1
1470262319658472,-2,1,-6,-3,-2,-3,-3,0
1470262319658472,-4,-2,-2,3,-2,-1,-2,-3
1470262319659973,-1,-4,-2,-3,-2,-1,-2,-1
1470262319659973,-4,-7,2,-1,-3,-2,1,0
1470262319671985,1,0,4,2,0,1,-2,1
1470262319671985,-3,-8,-16,-4,-2,-4,0,-4
1470262319680992,-2,4,9,1,-1,-3,-2,-3
1470262319680992,-3,-3,-7,-2,-2,-1,-2,1
1470262319696005,-1,-2,1,-2,-3,1,0,0
1470262319696005,1,-5,-1,-2,-4,-3,0,2
1470262319697507,-1,-1,5,0,1,0,0,-4
1470262319697507,0,3,8,1,1,1,0,0
1470262319718527,-1,-4,-12,0,-2,3,-1,0
1470262319718527,-1,0,2,0,-1,-1,-1,3
1470262319720027,-1,0,3,-5,-1,-3,3,-3
1470262319720027,-4,-2,-3,-1,0,-1,2,0
1470262319732038,0,2,-4,1,-1,-2,-7,2
1470262319732038,-1,2,4,1,-2,-2,0,-4
1470262319741046,1,1,-6,1,0,-3,-3,-2
1470262319741046,-5,-2,-2,-1,-5,0,-3,-6
1470262319755559,-1,-6,2,-3,-1,-2,3,2
1470262319755559,-1,-1,-12,-3,2,-1,-5,-5
1470262319757562,-3,3,7,-1,-1,1,-2,0
1470262319757562,-2,-2,-1,-2,-3,-3,-3,-2
1470262319778079,0,-3,0,0,-1,-2,-1,-2
1470262319778079,-1,1,-6,-2,2,0,1,0
1470262319780081,-1,-1,2,2,-4,-2,2,-1
1470262319780081,2,-1,-15,-2,-1,-2,-2,0
1470262319792091,-3,3,4,2,-1,2,1,-3
1470262319792091,-2,0,-2,-2,-1,0,0,-1
1470262319801099,-2,-2,-9,-1,-1,-2,-3,1
