timestamp,x,y,z,w
1470243624429507,-0.0880127,0.26123,-0.882141,0.382019
1470243624452026,-0.0884399,0.261292,-0.88208,0.381836
1470243624467040,-0.0886841,0.261292,-0.882141,0.381714
1470243624490561,-0.088562,0.261047,-0.882263,0.381653
1470243624512081,-0.0884399,0.26062,-0.882385,0.381714
1470243624527094,-0.0883789,0.260193,-0.882446,0.381897
1470243624550616,-0.088501,0.259888,-0.882446,0.382019
1470243624581143,-0.0888672,0.259705,-0.882385,0.382141
1470243624590651,-0.0895386,0.259705,-0.882385,0.38208
1470243624611169,-0.09021,0.259705,-0.882324,0.382019
1470243624632689,-0.0906372,0.259766,-0.882202,0.38208
1470243624650706,-0.0908203,0.259827,-0.882141,0.382202
1470243624669723,-0.0905151,0.259644,-0.882141,0.382385
1470243624706755,-0.0900879,0.259338,-0.882263,0.382446
1470243624716764,-0.0897217,0.259216,-0.882324,0.382507
1470243624729776,-0.0893555,0.259399,-0.882324,0.382446
1470243624752295,-0.0891724,0.259705,-0.882263,0.382385
1470243624768811,-0.0890503,0.260193,-0.882202,0.382202
1470243624791331,-0.0889893,0.260559,-0.882263,0.381897
1470243624812350,-0.0889893,0.261047,-0.882202,0.381592
1470243624828865,-0.0889893,0.261414,-0.882263,0.381226
1470243624851385,-0.0889282,0.261597,-0.882385,0.380859
1470243624872405,-0.0888062,0.261597,-0.882568,0.380554
1470243624888919,-0.088562,0.261536,-0.88269,0.38031
1470243624911439,-0.0881958,0.261414,-0.882751,0.380249
1470243624932458,-0.0877686,0.261353,-0.882813,0.38031
1470243624948973,-0.0873413,0.261353,-0.882813,0.380371
1470243624977498,-0.086792,0.261169,-0.882874,0.380493
1470243624992511,-0.0864258,0.261108,-0.882935,0.380554
1470243625008526,-0.0861206,0.261169,-0.882935,0.380554
1470243625031547,-0.0859375,0.26123,-0.882935,0.380493
1470243625052565,-0.0859375,0.26123,-0.882935,0.380493
1470243625068580,-0.0859375,0.261292,-0.882935,0.380493
1470243625091103,-0.0859375,0.261292,-0.882935,0.380493
1470243625112619,-0.0859375,0.261292,-0.882935,0.380493
1470243625129135,-0.0859985,0.261353,-0.882935,0.380432
1470243625151155,-0.0859985,0.261353,-0.882935,0.380432
1470243625172173,-0.0859985,0.261353,-0.882935,0.380432
1470243625188688,-0.0859985,0.261353,-0.882935,0.380432
1470243625211209,-0.0859985,0.261353,-0.882935,0.380432
1470243625232227,-0.0859985,0.261353,-0.882935,0.380432
1470243625248742,-0.0859985,0.261353,-0.882935,0.380432
