timestamp,x,y,z,w
1470344759340839,-0.263977,0.0897827,-0.451721,0.847473
1470344759363861,-0.265991,0.0895386,-0.451721,0.846863
1470344759378874,-0.269348,0.0892334,-0.451233,0.846069
1470344759400893,-0.273071,0.0888672,-0.450439,0.845337
1470344759422417,-0.275208,0.088501,-0.449646,0.845154
1470344759438437,-0.275208,0.0879517,-0.44928,0.845398
1470344759461459,-0.27417,0.0875244,-0.449402,0.845703
1470344759482477,-0.274048,0.0875854,-0.449402,0.845703
1470344759498491,-0.274658,0.0882568,-0.449036,0.845642
1470344759521516,-0.27533,0.0888062,-0.448547,0.845642
1470344759542536,-0.27356,0.0889282,-0.448547,0.846191
1470344759559050,-0.269897,0.0894775,-0.448792,0.847168
1470344759581570,-0.266541,0.0894775,-0.448853,0.848206
1470344759602589,-0.266357,0.0894775,-0.448425,0.848511
1470344759618603,-0.268066,0.0897217,-0.44751,0.848389
1470344759641624,-0.269897,0.0900269,-0.446838,0.848145
1470344759662643,-0.270081,0.0900269,-0.446533,0.848267
1470344759678659,-0.271545,0.0897217,-0.446716,0.847717
1470344759701178,-0.27533,0.0897827,-0.446411,0.84668
1470344759723698,-0.280579,0.0897827,-0.44519,0.845581
1470344759738211,-0.283997,0.0891113,-0.443176,0.845581
1470344759761264,-0.286377,0.0880737,-0.440735,0.846191
1470344759783285,-0.290466,0.0869751,-0.437256,0.84668
1470344759798298,-0.29657,0.0866089,-0.432373,0.847107
1470344759821318,-0.300354,0.086853,-0.424805,0.849548
1470344759843843,-0.302002,0.0864868,-0.414429,0.854126
1470344759857870,-0.305542,0.0870361,-0.399902,0.859741
1470344759880890,-0.311951,0.0875244,-0.381897,0.86554
1470344759903910,-0.317627,0.0869751,-0.362244,0.871948
1470344759918924,-0.32135,0.0845337,-0.342346,0.878845
1470344759941449,-0.324219,0.0806885,-0.322571,0.88562
1470344759963974,-0.327515,0.0766602,-0.302734,0.891724
1470344759977989,-0.330933,0.0716553,-0.283936,0.897095
1470344760001009,-0.334473,0.0668335,-0.266541,0.901428
1470344760024029,-0.33728,0.0623169,-0.250977,0.905151
1470344760045053,-0.340576,0.0584717,-0.23761,0.907837
1470344760061076,-0.342712,0.0559692,-0.226746,0.909912
1470344760083095,-0.343567,0.0551147,-0.218506,0.911682
1470344760105114,-0.345886,0.0549927,-0.212646,0.912231
1470344760136143,-0.349976,0.0543213,-0.209167,0.911499
1470344760143656,-0.353333,0.0524902,-0.207581,0.910645
1470344760181197,-0.354126,0.0496216,-0.207764,0.910461
1470344760184199,-0.354797,0.0472412,-0.209167,0.910034
1470344760203217,-0.355835,0.0466309,-0.210327,0.909363
1470344760232243,-0.358154,0.046814,-0.210938,0.908325
1470344760241259,-0.360413,0.0474854,-0.211731,0.907166
1470344760263284,-0.359619,0.0478516,-0.212708,0.907288
1470344760286306,-0.357117,0.0473022,-0.212952,0.908203
1470344760301319,-0.355713,0.0465088,-0.212463,0.908936
1470344760323338,-0.355774,0.0467529,-0.211243,0.90918
1470344760345865,-0.355225,0.0480347,-0.209839,0.909668
1470344760361386,-0.352844,0.0499878,-0.208557,0.910767
1470344760383404,-0.350281,0.0512695,-0.207703,0.911865
1470344760404425,-0.348694,0.0516357,-0.207703,0.912476
1470344760421440,-0.348267,0.0517578,-0.207642,0.912659
1470344760443965,-0.347351,0.0519409,-0.207764,0.912964
1470344760464983,-0.345581,0.0523682,-0.20752,0.913635
1470344760481498,-0.343445,0.0526733,-0.207397,0.91449
1470344760503519,-0.342163,0.0530396,-0.207031,0.914978
1470344760525037,-0.341309,0.0535278,-0.206787,0.915344
1470344760541553,-0.341919,0.0536499,-0.206665,0.915161
1470344760565074,-0.343445,0.0534668,-0.206299,0.914673
1470344760585092,-0.343811,0.0531616,-0.205811,0.914673
1470344760601106,-0.342102,0.053833,-0.20575,0.915283
1470344760623626,-0.340942,0.0558472,-0.205383,0.915649
1470344760646147,-0.340027,0.0583496,-0.204834,0.915955
1470344760661160,-0.340393,0.05896,-0.204956,0.915771
1470344760683681,-0.342651,0.0580444,-0.2052,0.914917
1470344760706201,-0.343811,0.0567017,-0.204773,0.914673
1470344760723216,-0.343079,0.0560303,-0.204224,0.9151
1470344760743735,-0.342102,0.0557251,-0.204041,0.915527
1470344760766255,-0.341675,0.0559692,-0.203918,0.91571
1470344760781268,-0.341003,0.0565186,-0.203369,0.916016
1470344760803788,-0.340088,0.0571289,-0.202393,0.916565
1470344760826532,-0.341187,0.0571289,-0.202087,0.916199
1470344760841044,-0.34491,0.0564575,-0.201965,0.914856
1470344760864566,-0.348328,0.055481,-0.201355,0.913757
1470344760886584,-0.349548,0.0540771,-0.2005,0.913574
1470344760900599,-0.348511,0.0526733,-0.200439,0.914063
1470344760923618,-0.347534,0.0510864,-0.200684,0.91449
1470344760946145,-0.347717,0.0498657,-0.200684,0.91449
1470344760960155,-0.346252,0.0500488,-0.200378,0.9151
1470344760983177,-0.346008,0.0514526,-0.199951,0.915222
1470344761006197,-0.347656,0.0523682,-0.199707,0.914612
1470344761020211,-0.348511,0.0517578,-0.19989,0.914246
1470344761043763,-0.348022,0.0513306,-0.200134,0.914429
1470344761066179,-0.347351,0.0511475,-0.200073,0.914734
1470344761080206,-0.347778,0.0511475,-0.199402,0.914673
1470344761103242,-0.3479,0.0512085,-0.198914,0.914734
1470344761126234,-0.348083,0.0512085,-0.19873,0.914734
1470344761147354,-0.348755,0.0509644,-0.198425,0.914551
1470344761171348,-0.349304,0.0509033,-0.198242,0.914368
1470344761186361,-0.349609,0.0514526,-0.197632,0.914368
1470344761207444,-0.350586,0.052124,-0.197021,0.914063
1470344761231478,-0.351013,0.0526123,-0.196899,0.91394
