timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470345171734324,-1,-5,-3,8,2,0,-1,-1
1470345171734324,-2,0,-13,-12,0,-1,-2,-2
1470345171735824,2,-3,-7,6,1,0,-2,0
1470345171735824,1,6,1,-2,0,0,-1,-1
1470345171748337,-3,-6,2,0,0,-2,-1,-1
1470345171748337,-2,-3,6,3,-1,-1,0,0
1470345171755348,-2,-5,-14,-2,-2,-3,0,-1
1470345171755348,5,-1,-2,-3,-2,0,-1,0
1470345171771362,-4,-1,-12,-6,-3,0,-1,0
1470345171771362,-5,-11,-6,-6,-2,1,-1,-1
1470345171772363,0,-6,25,2,-2,-1,-1,-1
1470345171772363,-4,-5,-5,2,-2,-1,1,0
1470345171793382,-2,-2,-22,-1,-1,-2,0,-1
1470345171793382,7,6,22,6,1,1,-1,0
1470345171795383,-11,-6,-2,-3,-1,-2,-1,-2
1470345171795383,-3,-2,5,5,-1,0,-1,-3
1470345171808395,-1,5,-5,-5,-1,-2,-1,-3
1470345171808395,0,-14,-4,-5,-1,-1,0,-2
1470345171814401,5,5,-9,-2,5,1,1,0
1470345171814401,-2,1,14,7,0,-1,-3,-1
1470345171831416,-1,1,-24,-16,-5,-2,-2,-1
1470345171831416,-2,0,12,13,-1,-1,0,-2
1470345171832418,1,1,-6,-13,-3,1,-1,0
1470345171832418,-6,1,-1,-6,0,-1,0,0
1470345171853456,7,-7,-4,8,3,0,-1,-2
1470345171853456,-22,1,1,-9,-4,-1,-2,-3
1470345171855459,0,-2,9,-1,-1,-2,-2,-1
1470345171855459,6,-2,-11,1,-3,-2,-3,-3
1470345171868469,-6,3,11,5,-1,-1,-1,0
1470345171868469,5,0,-12,-14,-1,-2,-2,-1
1470345171874474,0,-5,-3,-2,-3,0,-1,-2
1470345171874474,1,10,1,-2,-1,-2,0,0
1470345171891490,-2,3,-9,-6,1,0,0,-1
1470345171891490,5,-1,11,10,-2,-1,-2,0
1470345171892491,-13,-2,1,6,1,-2,-1,-3
1470345171892491,-2,-4,-1,-6,-2,1,0,0
1470345171913511,-1,-2,-12,5,2,1,0,-2
1470345171913511,-1,2,2,2,0,-2,-1,0
1470345171915511,1,1,-9,-3,-3,-3,-2,0
1470345171915511,-2,-2,-13,-3,0,-1,-1,-2
1470345171927523,0,-4,9,-3,-2,-2,0,0
1470345171927523,-2,3,8,2,-1,-2,-1,0
1470345171935035,4,-3,-12,1,1,1,0,-1
1470345171935035,-5,0,-3,-5,-2,0,1,-1
1470345171951075,-1,-3,4,3,-3,0,0,-2
1470345171951075,3,-8,-16,-5,-4,-1,-1,-1
1470345171953076,-4,3,9,-1,0,-2,-2,-1
1470345171953076,4,-2,2,7,0,-2,-2,0
1470345171974094,-4,-3,-6,-3,-4,-2,-2,-2
1470345171974094,-3,1,3,-2,-1,0,0,0
1470345171975096,4,2,-6,-5,-2,0,-1,0
1470345171975096,0,-4,5,-7,0,-1,-1,0
1470345171988109,-5,-7,-5,-5,-1,-1,-2,0
1470345171988109,8,3,-3,3,-2,-2,-2,-2
1470345171995115,-1,-1,-2,-9,-3,-2,0,-2
1470345171995115,-1,1,14,13,2,0,1,0
1470345172011127,-2,3,9,-1,2,-1,-2,-2
1470345172011127,-4,-4,-10,-5,0,-2,0,0
1470345172013129,-3,-5,5,-6,0,-1,-1,-2
1470345172013129,-4,-4,-13,7,-4,-2,0,-2
1470345172034148,2,3,2,1,-1,1,-1,0
1470345172034148,-1,-4,-7,-5,0,-1,-2,-2
1470345172035659,1,4,3,2,-2,-2,-2,0
1470345172035659,-2,-3,-2,-2,1,0,-1,0
1470345172047670,2,-3,3,-4,-1,-3,-1,-2
1470345172047670,-1,12,19,6,0,0,-1,0
1470345172056684,-5,-6,-24,-2,-4,0,-1,-1
1470345172056684,0,0,5,1,-1,-1,-1,-1
