timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470330447851428,-15,13,-6,1,-3,-2,2,-7
1470330447851428,4,1,1,0,-3,0,1,2
1470330447851929,4,-5,-4,-2,1,0,-1,0
1470330447851929,-7,-2,1,-5,-2,-3,-2,-2
1470330447852931,2,0,2,1,-3,-4,-1,-3
1470330447852931,1,-2,-1,2,-1,1,-1,-1
1470330447853931,3,-6,2,-3,3,2,-3,3
1470330447853931,-9,10,-3,3,-4,-5,3,-2
1470330447864443,5,-8,2,-2,0,-1,-3,1
1470330447864443,2,-9,3,-3,2,1,-2,1
1470330447873949,-10,9,-2,0,-4,-3,2,-4
1470330447873949,0,-5,0,-4,0,1,-1,-1
1470330447879453,5,-3,-3,-4,2,0,2,3
1470330447879453,-4,0,0,1,1,-2,-1,1
1470330447894968,-2,3,0,0,-2,-3,1,-2
1470330447894968,4,0,-1,2,0,1,-2,1
1470330447902975,1,-6,-3,-2,-1,2,-1,-1
1470330447902975,-4,7,6,2,-3,-4,-1,-4
1470330447918036,-3,-2,-7,-1,-3,0,0,-2
1470330447918036,5,-12,4,0,1,0,-2,2
1470330447925997,-5,2,-7,-2,-3,-1,-1,-2
1470330447925997,-2,2,-7,-4,-3,-2,-1,-3
1470330447939508,1,-5,1,0,1,0,-2,2
1470330447939508,-6,2,3,1,-3,-2,-1,-3
1470330447981046,14,-17,-5,-1,5,2,-2,6
1470330447981046,-20,15,3,-1,-4,-5,-2,-6
1470330447981546,2,-8,-2,0,-3,2,0,-2
1470330447981546,4,-2,-5,-6,-1,1,0,2
1470330447985049,-11,4,-6,0,0,-2,2,-7
1470330447985049,7,-1,2,2,-3,0,-1,1
1470330447985551,2,-2,-5,-2,-1,0,0,-1
1470330447985551,0,-7,1,-1,0,0,-5,1
1470330447992555,-9,9,2,-1,-5,-5,2,-5
1470330447992555,3,-7,-5,-2,3,3,-1,1
1470330447999563,7,-2,12,1,2,-1,-3,0
1470330447999563,-11,7,-4,1,-4,-3,0,-6
1470330448006583,2,-1,-2,-1,-3,-2,-1,-1
1470330448006583,5,-10,-2,-1,1,2,-2,2
1470330448021596,-6,5,5,4,1,-2,-1,-5
1470330448021596,1,-1,-11,-5,-3,-3,0,-2
1470330448029589,-1,-1,4,-3,0,2,-2,0
