timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470345230504130,-1,0,-3,2,-2,-2,1,-1
1470345230504130,-1,0,13,7,0,1,0,0
1470345230505131,0,-2,-1,-3,2,1,-1,-1
1470345230505131,-3,-4,3,-3,-1,-2,-3,-1
1470345230526650,-1,-2,3,-1,0,2,-1,-3
1470345230526650,-1,-1,-1,5,-2,-1,-2,-2
1470345230527650,0,0,-1,0,-3,-2,-1,-1
1470345230527650,-1,-3,-6,-11,2,0,-1,-1
1470345230549170,1,-2,6,-2,-4,-1,-2,1
1470345230549170,-2,3,-11,4,-1,-1,-1,-2
1470345230550170,-1,3,8,-18,-1,1,0,-1
1470345230550170,-2,-14,-2,8,-2,0,0,-1
1470345230564184,-1,9,-23,2,0,0,-2,-1
1470345230564184,-1,-4,8,-4,-1,-3,-1,0
1470345230565184,-2,-4,-30,-2,-2,-2,-2,-2
1470345230565184,1,3,14,1,1,0,0,-2
1470345230586704,-3,-3,17,7,0,-2,-3,-1
1470345230586704,0,-5,-16,6,1,-2,-1,-2
1470345230587706,-1,1,-5,-8,-2,-1,0,-2
1470345230587706,-1,-1,3,2,-2,-2,-1,1
1470345230609223,-2,-4,-10,-9,-1,0,-1,-1
1470345230609223,0,1,1,2,0,-1,0,0
1470345230609724,-2,-1,-4,-6,-1,-2,-2,-2
1470345230609724,-1,0,8,11,-3,-2,-1,-2
1470345230624238,-2,0,2,-3,1,-1,0,1
1470345230624238,-2,-1,-2,-4,-4,2,0,1
1470345230625238,-1,-2,3,-3,1,-1,0,-2
1470345230625238,1,4,-7,-1,0,-2,0,-2
1470345230646758,1,-2,2,2,0,-3,-1,-2
1470345230646758,-3,-3,5,-1,-2,-2,-2,-2
1470345230647258,1,-2,2,1,-2,-1,-2,2
1470345230647258,0,3,-5,-5,-2,-1,0,-2
1470345230669278,-1,-1,12,6,-1,0,0,-2
1470345230669278,-3,-3,-32,-9,-1,-2,0,-2
1470345230669780,0,0,13,-7,0,-3,1,2
1470345230669780,-1,-3,10,4,0,1,-3,-4
1470345230684291,-2,10,-6,3,1,1,0,-1
1470345230684291,-2,-1,3,-4,-3,-2,-2,-2
1470345230684792,0,-1,-5,6,0,-2,1,0
1470345230684792,-2,5,12,6,4,5,4,2
1470345230706811,0,-8,1,2,-3,-3,-4,-2
1470345230706811,0,-1,1,-3,-1,-2,-4,-1
1470345230707312,-2,-3,-4,0,-1,-1,0,-1
1470345230707312,-1,2,-6,-8,-2,-4,-4,-2
1470345230729331,-2,-4,0,-1,4,1,1,0
1470345230729331,0,-1,3,5,-2,-2,1,0
1470345230729832,-3,-5,-9,-6,-2,-1,-3,-2
1470345230729832,-1,7,-4,2,-3,-3,-2,1
1470345230752352,-1,-1,-3,-6,-4,-2,1,-1
1470345230752352,-1,0,-4,-6,-3,-2,-3,-2
1470345230752852,-2,2,12,10,-1,-2,-1,-3
1470345230752852,-2,-5,-4,0,1,1,-1,0
1470345230766864,-1,0,-5,0,-2,-1,0,0
1470345230766864,-1,-1,11,-9,-3,-1,1,-2
1470345230767366,1,2,-4,0,-1,0,-2,-1
1470345230767366,0,-5,-8,-6,-3,-3,-2,-2
1470345230789385,0,-1,-2,-6,-5,-1,-2,-1
1470345230789385,-1,-3,2,12,6,0,0,-1
1470345230789886,-1,0,1,-10,-3,1,-2,-1
1470345230789886,-1,-1,1,0,0,-3,-1,-1
1470345230804399,-1,1,0,-3,-1,0,-1,-2
1470345230804399,-2,-6,-1,8,-2,0,0,-2
1470345230804899,-2,16,7,-5,1,0,-1,-1
1470345230804899,0,-7,-16,-5,0,-1,-1,0
1470345230826428,-3,-5,22,6,-3,0,-1,-1
1470345230826428,0,-1,3,2,0,-1,-2,-2
1470345230827427,-1,-5,8,5,0,-3,0,-1
1470345230827427,-2,0,-7,8,1,0,0,-2
1470345230848445,0,1,-6,-14,-1,0,-1,-1
1470345230848445,0,-2,0,-1,-1,0,-2,-2
1470345230849446,0,-6,-13,5,0,-1,-2,0
1470345230849446,-1,2,4,-11,-3,-1,-1,0
1470345230863460,-1,-5,-5,12,0,-3,1,-1
1470345230863460,-3,4,6,-3,-1,0,-1,0
1470345230864459,-1,-2,2,-3,-2,-1,0,-1
1470345230864459,-3,-3,-7,0,-1,-1,-3,-1
1470345230886480,-2,-6,0,-2,1,-1,0,-2
1470345230886480,2,6,-1,-2,-2,-2,-1,0
1470345230887481,-1,-4,-1,2,2,-1,0,0
1470345230887481,-1,-2,6,-3,-3,-1,-1,0
1470345230909008,0,-3,2,-1,-1,0,-1,1
1470345230909008,-3,-2,-15,-4,-1,0,0,0
