timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470340049219704,-15,-7,-7,-27,-37,-40,-24,-22
1470340049219704,0,6,9,3,-6,-17,-13,-7
1470340049220705,26,28,36,37,32,2,-15,8
1470340049220705,-44,-61,-70,-24,18,70,66,18
1470340049226210,7,2,-1,5,6,3,-5,-1
1470340049226210,22,33,41,27,7,-43,-45,-8
1470340049227711,-32,-43,-53,-37,-2,56,63,14
1470340049227711,15,18,27,14,-6,-38,-37,-15
1470340049232716,4,15,14,5,0,-15,-8,-5
1470340049232716,-12,-16,-24,-17,9,42,46,19
1470340049249230,-1,0,7,-4,-20,-38,-32,-16
1470340049249230,5,15,15,0,-8,-17,-15,-7
1470340049255236,3,-4,-6,25,47,45,32,22
1470340049255236,-27,-41,-42,-12,9,37,36,4
1470340049269750,0,1,-2,3,-2,-7,-9,-4
1470340049269750,12,21,30,3,-14,-46,-41,-13
1470340049277757,-14,-23,-24,-13,-6,31,24,7
1470340049277757,-1,8,7,-3,-5,-13,-14,-7
1470340049286264,2,9,8,2,-15,-21,-16,-6
1470340049286264,0,-11,-11,2,7,25,21,8
1470340049300277,1,3,4,5,2,-11,-18,-9
1470340049300277,3,1,0,-3,-6,-6,-12,-6
1470340049308784,-8,-11,-15,7,18,29,23,7
1470340049308784,-12,-11,-17,-16,-4,15,12,-2
1470340049315290,-2,-3,-1,-2,-4,-1,-3,-2
1470340049315290,13,19,30,-3,-26,-45,-40,-14
1470340049329803,-4,-2,-5,-12,-7,8,4,-4
1470340049329803,2,0,0,3,-2,-8,-5,-1
1470340049337309,8,8,13,-1,-3,-15,-8,-3
1470340049337309,-8,-12,-14,-5,7,21,22,6
1470340049346317,-4,2,3,3,4,-15,-12,-3
1470340049346317,5,6,4,-2,-6,-6,-7,0
1470340049359830,-6,-13,-12,-13,-8,10,13,1
1470340049359830,-7,-1,-5,-12,-20,-13,-7,-7
1470340049368838,3,2,6,-3,-9,-10,-9,-5
1470340049368838,9,19,23,0,-18,-26,-22,-6
1470340049374843,-6,-4,-10,-6,1,10,12,7
1470340049374843,3,-2,-4,-2,-3,2,4,2
1470340049389857,2,0,1,-3,1,-4,2,2
1470340049389857,-7,-12,-13,-10,0,6,10,1
1470340049397363,5,6,7,5,-3,-13,-9,-3
1470340049397363,-1,-4,-4,0,7,2,0,1
1470340049406372,-8,-4,-3,-33,-37,-12,-8,-6
1470340049406372,7,12,14,-8,-24,-33,-29,-12
1470340049419883,-4,-5,3,-3,-11,-5,-6,2
1470340049419883,1,-1,3,8,10,8,1,0
1470340049428892,-5,-11,-17,0,11,12,8,5
1470340049428892,-1,-2,-4,8,12,11,9,2
1470340049434897,-4,-2,-4,0,5,4,1,-1
1470340049434897,-3,-5,-9,-7,-4,7,7,-1
1470340049449911,0,4,4,3,5,-7,-9,2
1470340049449911,0,-8,-5,3,10,11,7,4
1470340049457418,-1,9,3,-14,-26,-23,-12,-1
1470340049457418,5,12,18,-7,-25,-31,-26,-8
1470340049466425,2,-1,1,-1,-4,-9,1,-4
1470340049466425,-9,-20,-17,14,33,42,35,13
1470340049479938,-3,-15,-13,-2,6,11,3,3
1470340049479938,-4,-5,-6,0,2,7,7,4
1470340049488945,2,-2,-2,9,8,2,1,1
1470340049488945,-9,-7,-7,-2,1,8,1,-1
1470340049494952,-2,1,7,3,1,-4,0,-4
1470340049494952,-2,-3,-6,0,2,4,5,-4
1470340049509964,2,-2,1,-5,-7,-1,-4,0
1470340049509964,3,12,9,6,-1,-11,-14,-3
1470340049517472,4,-4,3,4,3,6,4,1
1470340049517472,-11,-24,-30,5,31,44,33,9
1470340049526479,-5,-7,-8,-4,-7,3,5,-3
1470340049526479,3,3,-1,-6,-7,-10,6,-3
1470340049539993,3,8,7,-5,-12,-29,-26,-10
1470340049539993,-9,-4,-6,-6,-4,6,1,3
1470340049549025,0,0,-2,4,-2,-2,-5,-2
1470340049549025,-3,-4,-2,-5,-9,-6,-4,-5
1470340049555005,-4,-4,-12,0,8,14,18,-1
1470340049555005,4,1,8,12,14,-6,-14,-4
1470340049570018,-4,-1,5,-1,2,-8,-2,-7
1470340049570018,-4,-7,-10,-6,-3,14,11,6
1470340049577526,-5,-1,1,-10,-15,-6,-6,-8
1470340049577526,5,1,5,-3,-7,-10,-3,2
1470340049586533,9,16,18,-7,-20,-20,-23,-9
1470340049586533,-10,-10,-4,-4,2,1,5,1
1470340049600047,-2,3,1,1,4,2,1,6
1470340049600047,0,7,4,0,-10,-9,-7,-4
1470340049609053,-4,-10,-15,5,16,24,26,7
1470340049609053,5,3,11,13,12,-12,-15,-6
1470340049615059,-3,-6,-7,-4,-2,11,9,2
1470340049615059,-2,5,5,-11,-20,-12,-7,-2
1470340049630072,3,9,10,-7,-26,-26,-21,-8
1470340049630072,-9,2,-2,-5,-2,1,-5,1
1470340049637578,6,7,16,2,-6,-14,-15,-7
1470340049637578,-6,-15,-17,-6,4,7,13,3
1470340049646587,-2,-11,-2,1,9,7,4,4
1470340049646587,-2,0,-3,0,-6,-2,1,2
1470340049660098,-12,-15,-18,-1,15,24,15,6
1470340049660098,5,4,5,-3,-11,-10,-11,-9
1470340049669106,-9,0,-5,-3,2,7,5,-2
1470340049669106,7,13,15,-17,-28,-27,-15,-3
1470340049675112,9,16,19,-4,-25,-32,-28,-6
1470340049675112,-3,1,4,-3,-4,-3,2,-3
1470340049690125,7,4,4,6,6,3,-4,2
1470340049690125,-4,-13,-12,-6,-2,10,7,-5
1470340049697632,-3,1,-3,-3,-2,1,1,0
1470340049697632,-1,-1,-1,5,6,0,-5,5
1470340049706641,-6,-10,-13,-7,-4,12,7,1
1470340049706641,1,10,12,-4,-10,-16,-18,-11
1470340049720179,-4,-5,-2,0,3,3,4,-1
1470340049720179,4,12,9,-5,-10,-15,-10,-1
1470340049731663,0,5,5,-1,-8,-16,-7,-5
1470340049731663,-1,-5,-3,-1,-3,5,2,4
1470340049735167,-3,-6,-7,13,20,10,17,5
1470340049735167,-9,-11,-10,-12,-4,3,5,-1
1470340049750181,-2,4,-1,4,6,3,6,4
1470340049750181,3,-4,0,4,1,-4,-10,-5
1470340049758689,-8,-7,-9,-6,-10,5,2,5
1470340049758689,10,14,12,-2,-17,-24,-16,-7
1470340049766699,-1,-5,2,1,-2,-3,-2,3
1470340049766699,0,-7,-8,4,9,15,12,9
1470340049780209,-2,-3,-3,7,18,3,-2,4
1470340049780209,-2,-5,-3,6,7,10,7,0
1470340049791717,-2,-5,-6,7,9,8,6,1
1470340049791717,-8,2,-3,-12,-16,-1,1,-2
1470340049795220,-1,-4,-3,-6,-2,-7,-5,-1
1470340049795220,2,5,5,1,-4,-2,-11,-1
1470340049810234,-7,-5,-3,-15,-12,2,-1,-1
1470340049810234,11,13,18,6,-2,-16,-20,-7
1470340049818741,4,4,5,-6,-9,-14,-10,-3
1470340049818741,-11,-22,-26,8,36,46,35,12
1470340049826749,-7,-6,-8,17,28,5,2,2
1470340049826749,0,-2,-10,3,8,9,6,1
1470340049840261,4,-8,-1,-1,-3,-2,-6,-2
1470340049840261,-5,3,4,-3,-11,-10,-5,-7
1470340049878795,19,24,27,11,8,1,5,12
1470340049878795,-24,-30,-39,-31,-22,14,17,-5
1470340049887303,3,8,5,-3,-8,-19,-19,-10
1470340049887303,27,27,37,45,35,-9,-18,4
1470340049887804,-48,-56,-71,-40,3,73,76,13
1470340049887804,12,18,26,12,-2,-27,-26,-10
1470340049889306,10,10,25,4,-10,-34,-34,-12
1470340049889306,-15,-30,-33,-22,3,57,51,14
1470340049899843,11,13,19,3,-13,-48,-52,-19
1470340049899843,6,9,7,5,4,-8,-11,-3
1470340049908822,-1,-1,-2,4,13,18,17,14
1470340049908822,-10,-13,-21,-4,-2,6,3,2
1470340049914841,12,2,9,9,5,-16,-11,0
1470340049914841,7,8,13,20,13,8,-4,4
1470340049929841,-20,-30,-44,-22,-7,42,43,4
1470340049929841,2,8,8,-9,-17,-32,-21,-15
