timestamp,roll,pitch,yaw
1470243735447896,-0.59517,-0.0112058,-1.5387
1470243735462409,-0.595166,-0.0110408,-1.53875
1470243735485432,-0.595632,-0.0110406,-1.53852
1470243735507950,-0.596178,-0.0110953,-1.53813
1470243735522462,-0.596108,-0.0110533,-1.53776
1470243735545484,-0.595476,-0.0110955,-1.53756
1470243735568005,-0.595456,-0.0110693,-1.5374
1470243735582517,-0.59555,-0.0109855,-1.53745
1470243735605539,-0.595918,-0.0109037,-1.53722
1470243735628059,-0.596369,-0.0110418,-1.53678
1470243735649077,-0.596818,-0.0112305,-1.5365
1470243735665591,-0.596818,-0.0112305,-1.5365
1470243735688113,-0.596818,-0.0112305,-1.5365
1470243735709131,-0.596818,-0.0112305,-1.5365
1470243735725645,-0.59726,-0.011089,-1.53632
1470243735748166,-0.59782,-0.0110551,-1.53631
1470243735769185,-0.59782,-0.0110551,-1.53631
1470243735785700,-0.597915,-0.0109713,-1.53636
1470243735807719,-0.597915,-0.0109713,-1.53636
1470243735829739,-0.597915,-0.0109713,-1.53636
1470243735845253,-0.598552,-0.0110431,-1.53635
1470243735867773,-0.598552,-0.0110431,-1.53635
1470243735889292,-0.598552,-0.0110431,-1.53635
1470243735905307,-0.598552,-0.0110431,-1.53635
1470243735927828,-0.598647,-0.0109593,-1.5364
1470243735949347,-0.598647,-0.0109593,-1.5364
1470243735965361,-0.598623,-0.010768,-1.53628
1470243735988382,-0.598623,-0.010768,-1.53628
1470243736008901,-0.598623,-0.010768,-1.53628
1470243736025415,-0.598623,-0.010768,-1.53628
1470243736047935,-0.598816,-0.0107655,-1.53633
1470243736070456,-0.598816,-0.0107655,-1.53633
1470243736085475,-0.598816,-0.0107655,-1.53633
1470243736115496,-0.599352,-0.0108579,-1.53664
1470243736130510,-0.599543,-0.0109573,-1.53702
1470243736146525,-0.599884,-0.0111034,-1.53744
1470243736168046,-0.600142,-0.01103,-1.53807
1470243736190563,-0.600596,-0.0112214,-1.53903
1470243736205079,-0.600872,-0.011277,-1.54016
1470243736228097,-0.601837,-0.0111048,-1.54104
1470243736250617,-0.602363,-0.0110229,-1.54194
1470243736264629,-0.603097,-0.0105849,-1.54299
1470243736295657,-0.603691,-0.0100647,-1.54388
1470243736310170,-0.603859,-0.00933038,-1.54504
1470243736324684,-0.604377,-0.00880747,-1.54626
1470243736347704,-0.604723,-0.00826189,-1.54742
1470243736370726,-0.605151,-0.00793674,-1.54837
1470243736384738,-0.605698,-0.00772001,-1.54949
1470243736408258,-0.60586,-0.0074038,-1.55018
1470243736430279,-0.605678,-0.00730795,-1.55105
1470243736444791,-0.606135,-0.00723696,-1.55174
1470243736467812,-0.606305,-0.00741539,-1.55228
1470243736490334,-0.60613,-0.00754605,-1.55272
1470243736504847,-0.605762,-0.00762643,-1.55295
1470243736527866,-0.605568,-0.0078954,-1.55318
1470243736550387,-0.605664,-0.0078124,-1.55323
1470243736571905,-0.605664,-0.0078124,-1.55323
1470243736587920,-0.606302,-0.00815713,-1.55349
1470243736610440,-0.606674,-0.00877731,-1.55377
1470243736631459,-0.607218,-0.00942167,-1.5541
1470243736647974,-0.607489,-0.00979552,-1.55442
1470243736670496,-0.607685,-0.0102788,-1.55486
1470243736691513,-0.607666,-0.0107367,-1.55509
1470243736708028,-0.607763,-0.0111383,-1.55553
1470243736730548,-0.607954,-0.0112923,-1.55607
1470243736751567,-0.60849,-0.0114951,-1.55672
1470243736768081,-0.608951,-0.0118075,-1.55747
1470243736791602,-0.609215,-0.0119563,-1.55823
1470243736811621,-0.609458,-0.0121304,-1.55898
1470243736828136,-0.609817,-0.0122488,-1.55996
1470243736850656,-0.610274,-0.0125015,-1.56109
1470243736871675,-0.610981,-0.0126186,-1.562
1470243736887689,-0.611882,-0.0129527,-1.56308
1470243736910709,-0.612513,-0.0132324,-1.56427
1470243736931728,-0.613044,-0.0136994,-1.56574
1470243736947242,-0.613947,-0.014253,-1.56693
1470243736970764,-0.614556,-0.0147774,-1.56823
1470243736991782,-0.615654,-0.0153334,-1.56948
1470243737007797,-0.616361,-0.0159423,-1.57078
1470243737030317,-0.616526,-0.016335,-1.57199
1470243737053339,-0.617081,-0.0165122,-1.57318
1470243737067851,-0.617344,-0.0168236,-1.57444
1470243737090871,-0.617953,-0.0169713,-1.57569
1470243737112891,-0.61839,-0.0172577,-1.57684
1470243737128406,-0.618752,-0.0173837,-1.57782
1470243737150425,-0.618843,-0.017453,-1.57891
1470243737172947,-0.61874,-0.0176331,-1.57974
1470243737187458,-0.619179,-0.0178157,-1.58056
1470243737210479,-0.619446,-0.0181361,-1.58127
1470243737233000,-0.619561,-0.0182394,-1.58199
1470243737247512,-0.61946,-0.0179855,-1.58259
1470243737270532,-0.619166,-0.0180063,-1.58287
1470243737276037,-0.619166,-0.0180063,-1.58287
1470243737298558,-0.618645,-0.0178655,-1.5831
1470243737315073,-0.617907,-0.0175843,-1.58333
1470243737336093,-0.617462,-0.0174994,-1.58339
1470243737358112,-0.617365,-0.0174164,-1.58339
1470243737374626,-0.617365,-0.0174164,-1.58339
1470243737396145,-0.617365,-0.0174164,-1.58339
1470243737418666,-0.616533,-0.0172238,-1.58302
1470243737436182,-0.616014,-0.0173071,-1.58281
1470243737456200,-0.615648,-0.017174,-1.58238
1470243737478720,-0.61499,-0.0169567,-1.58189
1470243737494735,-0.614646,-0.0167983,-1.58146
1470243737515753,-0.614746,-0.01656,-1.58101
1470243737541276,-0.614746,-0.01656,-1.58101
1470243737556290,-0.614379,-0.016861,-1.58081
1470243737575807,-0.613763,-0.0170269,-1.58055
1470243737598828,-0.613493,-0.0167526,-1.58055
1470243737614846,-0.613223,-0.0164263,-1.58039
1470243737636363,-0.613223,-0.0164263,-1.58039
1470243737658382,-0.613299,-0.0165347,-1.58039
1470243737674896,-0.613299,-0.0165347,-1.58039
1470243737695914,-0.613027,-0.0165292,-1.58067
1470243737718435,-0.613027,-0.0165292,-1.58067
1470243737734949,-0.613027,-0.0165292,-1.58067
1470243737755970,-0.613027,-0.0165292,-1.58067
1470243737778489,-0.612948,-0.0167417,-1.58111
1470243737795003,-0.612773,-0.0168712,-1.58156
1470243737816023,-0.612575,-0.0168615,-1.58206
1470243737838543,-0.612226,-0.0168513,-1.58267
1470243737856559,-0.612204,-0.0165996,-1.58294
1470243737878579,-0.612125,-0.0164825,-1.58349
1470243737898599,-0.611831,-0.0163894,-1.58399
1470243737915612,-0.611385,-0.0162955,-1.5846
1470243737936130,-0.610648,-0.0161167,-1.58516
1470243737958650,-0.610819,-0.016083,-1.5856
1470243737976168,-0.610819,-0.0158575,-1.58603
1470243737996186,-0.610451,-0.0156032,-1.58637
1470243738018705,-0.610374,-0.0155464,-1.58653
1470243738036722,-0.6102,-0.0156229,-1.58681
1470243738056738,-0.609561,-0.015639,-1.58716
1470243738078258,-0.608653,-0.0155445,-1.58746
1470243738096275,-0.608189,-0.0155453,-1.58714
1470243738115792,-0.608092,-0.0154621,-1.58714
1470243738138312,-0.607669,-0.0158449,-1.58705
1470243738156329,-0.607377,-0.0162542,-1.58685
1470243738176347,-0.60676,-0.0165224,-1.58693
1470243738198366,-0.606491,-0.0163605,-1.58671
1470243738216382,-0.605931,-0.0162785,-1.58639
1470243738236400,-0.606028,-0.016197,-1.58644
1470243738265927,-0.606028,-0.016197,-1.58644
1470243738276436,-0.606028,-0.016197,-1.58644
1470243738298957,-0.606125,-0.0162803,-1.58644
1470243738318473,-0.606125,-0.0162803,-1.58644
1470243738336489,-0.606028,-0.016197,-1.58644
1470243738356007,-0.606125,-0.0162803,-1.58644
1470243738378528,-0.606028,-0.016197,-1.58644
1470243738401047,-0.606028,-0.016197,-1.58644
1470243738416061,-0.606028,-0.016197,-1.58644
1470243738438581,-0.606028,-0.016197,-1.58644
1470243738456598,-0.605931,-0.0161138,-1.58644
1470243738476115,-0.605931,-0.0161138,-1.58644
1470243738498635,-0.605931,-0.0161138,-1.58644
1470243738516151,-0.605856,-0.01617,-1.58639
1470243738536169,-0.605953,-0.0160885,-1.58644
1470243738561192,-0.605488,-0.0164709,-1.58619
1470243738576205,-0.605488,-0.0164709,-1.58619
1470243738597224,-0.605316,-0.0165573,-1.58592
1470243738618745,-0.605316,-0.0165573,-1.58592
1470243738636760,-0.60549,-0.0168109,-1.58554
1470243738657278,-0.60549,-0.0168109,-1.58554
1470243738678296,-0.605026,-0.0168639,-1.58539
1470243738696313,-0.605026,-0.0168639,-1.58539
1470243738717331,-0.605026,-0.0168639,-1.58539
1470243738738351,-0.605026,-0.0168639,-1.58539
1470243738756368,-0.605026,-0.0168639,-1.58539
1470243738777385,-0.604951,-0.0169203,-1.58534
1470243738798404,-0.604854,-0.0168371,-1.58534
1470243738816421,-0.604585,-0.0168404,-1.58507
1470243738837441,-0.603948,-0.0169182,-1.58503
1470243738858459,-0.603851,-0.0169998,-1.58498
1470243738876474,-0.603851,-0.0169998,-1.58498
1470243738898995,-0.603851,-0.0169998,-1.58498
1470243738918513,-0.603851,-0.0169998,-1.58498
1470243738936529,-0.603851,-0.0169998,-1.58498
1470243738959048,-0.603796,-0.016969,-1.58532
1470243738978566,-0.603775,-0.0169428,-1.58515
1470243738996083,-0.603775,-0.0169428,-1.58515
1470243739026109,-0.603775,-0.0169428,-1.58515
1470243739038621,-0.602964,-0.0167667,-1.5855
1470243739056137,-0.60196,-0.0165886,-1.5858
