timestamp,roll,pitch,yaw
1470262627996216,0.331985,0.195572,2.01045
1470262628010729,0.331985,0.195572,2.01045
1470262628033749,0.332385,0.195671,2.01056
1470262628056270,0.332336,0.195478,2.01055
1470262628070782,0.332336,0.195478,2.01055
1470262628093804,0.332273,0.195604,2.01052
1470262628116323,0.332273,0.195604,2.01052
1470262628138844,0.332448,0.195546,2.0106
1470262628153858,0.332336,0.195478,2.01055
1470262628176377,0.332336,0.195478,2.01055
1470262628190390,0.332336,0.195478,2.01055
1470262628213912,0.332224,0.195411,2.01051
1470262628236431,0.332224,0.195411,2.01051
1470262628250944,0.332289,0.195309,2.0105
1470262628273965,0.332289,0.195309,2.0105
1470262628295985,0.332289,0.195309,2.0105
1470262628317505,0.332735,0.195554,2.01072
1470262628333518,0.332735,0.195554,2.01072
1470262628356539,0.332735,0.195554,2.01072
1470262628377558,0.332623,0.195487,2.01067
1470262628393573,0.332623,0.195487,2.01067
1470262628416593,0.332623,0.195487,2.01067
1470262628437612,0.332623,0.195487,2.01067
1470262628454127,0.332688,0.195385,2.01066
1470262628476647,0.332357,0.19543,2.0108
1470262628497668,0.332358,0.195454,2.01075
1470262628513680,0.33238,0.195453,2.01091
1470262628536200,0.332358,0.195454,2.01075
1470262628557219,0.332332,0.195284,2.01086
1470262628573735,0.332332,0.195284,2.01086
1470262628596255,0.332332,0.195284,2.01086
1470262628617273,0.332332,0.195284,2.01086
1470262628633788,0.332332,0.195284,2.01086
1470262628656310,0.332332,0.19526,2.0109
1470262628677327,0.332332,0.195284,2.01086
1470262628693842,0.332221,0.195217,2.01081
1470262628716362,0.332221,0.195217,2.01081
1470262628737381,0.332221,0.195217,2.01081
1470262628753896,0.332221,0.195217,2.01081
1470262628776417,0.332332,0.195284,2.01086
1470262628798936,0.332221,0.195217,2.01081
1470262628813950,0.332221,0.195217,2.01081
1470262628835970,0.332221,0.195217,2.01081
1470262628858991,0.332221,0.195217,2.01081
1470262628873503,0.332221,0.195217,2.01081
1470262628896524,0.332285,0.195115,2.0108
1470262628918544,0.332284,0.195091,2.01085
1470262628933057,0.332284,0.195091,2.01085
1470262628956578,0.332284,0.195091,2.01085
1470262628979098,0.332284,0.195091,2.01085
1470262628993111,0.332284,0.195091,2.01085
1470262629016132,0.332284,0.195091,2.01085
1470262629038652,0.332172,0.195024,2.01081
1470262629053165,0.332172,0.195024,2.01081
1470262629076186,0.332172,0.195024,2.01081
1470262629098706,0.332236,0.194922,2.0108
1470262629119725,0.332236,0.194922,2.0108
1470262629136239,0.332236,0.194922,2.0108
1470262629158760,0.332236,0.194922,2.0108
1470262629173273,0.332236,0.194922,2.0108
1470262629196293,0.332236,0.194922,2.0108
1470262629218813,0.332188,0.194753,2.01074
1470262629233326,0.332188,0.194753,2.01074
1470262629256347,0.332188,0.194753,2.01074
1470262629278868,0.332188,0.194753,2.01074
1470262629299886,0.332188,0.194753,2.01074
1470262629316401,0.332188,0.194753,2.01074
1470262629338921,0.332252,0.19465,2.01073
1470262629359940,0.332274,0.19465,2.01089
1470262629376455,0.332274,0.19465,2.01089
1470262629398976,0.332274,0.19465,2.01089
1470262629419994,0.332274,0.19465,2.01089
1470262629436010,0.332274,0.19465,2.01089
1470262629459029,0.332274,0.19465,2.01089
1470262629480048,0.332274,0.19465,2.01089
1470262629504070,0.332274,0.19465,2.01089
1470262629519083,0.332162,0.194582,2.01085
1470262629540102,0.332162,0.194582,2.01085
1470262629556617,0.332162,0.194582,2.01085
1470262629579137,0.332227,0.19448,2.01084
1470262629600155,0.332227,0.19448,2.01084
1470262629616171,0.332227,0.19448,2.01084
1470262629638691,0.332227,0.19448,2.01084
1470262629659709,0.332227,0.19448,2.01084
1470262629676224,0.332291,0.194378,2.01083
1470262629698744,0.332291,0.194378,2.01083
1470262629721265,0.332291,0.194378,2.01083
1470262629736278,0.332291,0.194378,2.01083
1470262629758799,0.332291,0.194378,2.01083
1470262629781819,0.332355,0.194276,2.01082
1470262629786823,0.332355,0.194276,2.01082
1470262629804339,0.332355,0.194276,2.01082
1470262629824357,0.332355,0.194276,2.01082
1470262629846878,0.332355,0.194276,2.01082
1470262629861891,0.332929,0.194293,2.01105
1470262629884410,0.332993,0.194191,2.01104
1470262629906931,0.332993,0.194191,2.01104
1470262629921944,0.332993,0.194191,2.01104
1470262629944466,0.332993,0.194191,2.01104
1470262629966986,0.333679,0.194275,2.01132
1470262629983500,0.334078,0.194351,2.01148
1470262630004519,0.33419,0.194418,2.01153
1470262630027039,0.33419,0.194418,2.01153
1470262630042180,0.334552,0.193834,2.01192
1470262630064130,0.335026,0.193318,2.01235
1470262630087098,0.335589,0.192869,2.01267
1470262630102114,0.336041,0.192377,2.01291
1470262630124142,0.336403,0.191793,2.0133
1470262630146675,0.336679,0.191336,2.0135
1470262630164663,0.337611,0.190569,2.01378
1470262630184222,0.339495,0.188961,2.01397
1470262630206742,0.341806,0.185732,2.01422
1470262630229262,0.343626,0.182314,2.0145
1470262630244289,0.344804,0.17896,2.01525
1470262630266755,0.345223,0.175383,2.01613
1470262630283269,0.346545,0.171579,2.01677
1470262630304330,0.348895,0.167298,2.01722
1470262630326810,0.351576,0.16295,2.01757
1470262630343323,0.353968,0.159331,2.01779
1470262630364342,0.355707,0.156046,2.01789
1470262630386895,0.357713,0.152796,2.0179
1470262630403377,0.359789,0.149711,2.01812
1470262630424442,0.361421,0.146604,2.01844
1470262630446916,0.362837,0.143806,2.01864
1470262630463430,0.364287,0.141228,2.01864
1470262630484449,0.365055,0.138789,2.01868
1470262630506970,0.365095,0.137102,2.01859
1470262630522995,0.364709,0.136056,2.0182
1470262630544504,0.364256,0.135627,2.0175
1470262630567024,0.364222,0.135025,2.01684
1470262630583039,0.364187,0.134664,2.01645
1470262630604593,0.364679,0.134075,2.01652
1470262630627077,0.366525,0.132986,2.01686
1470262630643092,0.370994,0.131244,2.01787
1470262630665612,0.379294,0.128587,2.02061
1470262630686633,0.389708,0.124922,2.02586
1470262630704677,0.40048,0.120065,2.03129
1470262630724210,0.410438,0.114173,2.03568
1470262630748187,0.418377,0.106755,2.03919
1470262630764702,0.425018,0.0986756,2.04321
1470262630787222,0.433057,0.0909535,2.04862
1470262630806739,0.443247,0.0833276,2.05462
1470262630824757,0.455305,0.0754231,2.06085
1470262630844272,0.468885,0.0670826,2.06804
1470262630866811,0.482586,0.0575928,2.07784
1470262630884809,0.495512,0.0462646,2.08965
1470262630904353,0.508043,0.0329596,2.10258
1470262630926894,0.522733,0.0182866,2.11549
1470262630944877,0.539316,0.00354881,2.12859
1470262630964429,0.556248,-0.0116751,2.14226
1470262630986944,0.572177,-0.0285346,2.15642
1470262631004416,0.586963,-0.0462103,2.16946
1470262631024435,0.603972,-0.0640307,2.18122
1470262631046961,0.623813,-0.0794071,2.19212
1470262631064472,0.644366,-0.0949488,2.20365
1470262631084488,0.662222,-0.112195,2.21444
1470262631107132,0.677011,-0.129254,2.22194
1470262631125027,0.691758,-0.144771,2.22983
1470262631144648,0.703753,-0.159108,2.2372
1470262631167066,0.712223,-0.17251,2.24359
1470262631184628,0.720924,-0.18383,2.24906
1470262631205597,0.730093,-0.19306,2.25395
1470262631226651,0.737908,-0.200372,2.25818
1470262631244633,0.742242,-0.206565,2.26145
1470262631265652,0.744223,-0.211559,2.26337
1470262631287187,0.746741,-0.215038,2.26499
1470262631304695,0.749318,-0.217186,2.26584
1470262631325705,0.749243,-0.217373,2.26585
1470262631346746,0.7472,-0.216622,2.26628
1470262631364741,0.745438,-0.215239,2.26651
1470262631385759,0.744568,-0.213472,2.26588
1470262631406795,0.74446,-0.211225,2.26525
1470262631424794,0.743576,-0.208973,2.26493
1470262631447819,0.742222,-0.207063,2.265
1470262631466833,0.74114,-0.205699,2.26482
1470262631484854,0.740315,-0.204452,2.26404
