timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470331846721826,1,-4,-26,-8,-1,-1,0,-1
1470331846721826,0,0,15,1,-3,-1,-4,-2
1470331846725829,-3,-3,18,5,-1,-1,-1,-1
1470331846725829,1,0,-10,2,0,1,-2,-1
1470331846726330,-2,0,9,8,0,-1,-2,0
1470331846726330,-2,-4,-20,-8,0,1,-1,0
1470331846727831,0,-2,-10,2,1,-1,3,0
1470331846727831,-1,5,17,-16,-4,-3,-3,0
1470331846732334,-1,-4,2,3,4,0,2,-1
1470331846732334,0,3,-2,3,-2,-3,0,1
1470331846740341,0,-4,-3,8,1,1,-2,-2
1470331846740341,0,1,-14,-8,-2,-7,-2,0
1470331846755855,-1,1,7,3,0,4,-1,0
1470331846755855,0,4,13,-1,0,0,0,-1
1470331846761360,2,0,-1,-6,-3,-2,-1,-1
1470331846761360,-3,-8,-24,1,-2,-1,1,-1
1470331846769868,0,-1,1,-10,-3,-4,-3,0
1470331846769868,-1,-2,2,6,1,0,0,-1
1470331846792888,-2,-2,-4,-15,-3,-1,-1,0
1470331846792888,0,-3,-3,21,2,0,-1,-2
1470331846793389,-4,0,14,-2,4,0,-3,-3
1470331846793389,-1,-1,-5,-1,-1,-1,0,1
1470331846838930,-4,-2,2,-1,-2,-4,-2,-3
1470331846838930,4,1,5,0,0,1,0,0
1470331846840431,-5,-1,1,-1,0,0,0,-2
1470331846840431,0,0,3,7,-1,0,-1,0
1470331846841432,-1,-5,-15,-17,-1,-3,-1,-2
1470331846841432,1,0,7,3,-3,-2,0,0
1470331846843934,4,3,1,-12,-3,-1,-3,-1
1470331846843934,-1,-2,-2,-3,0,-3,-1,-4
1470331846851942,-1,2,1,5,1,1,3,0
1470331846851942,-1,-6,-17,1,0,-2,-3,-3
1470331846858947,-1,1,14,7,-2,-1,-2,1
1470331846858947,-2,-2,-4,-3,-3,-5,-1,0
1470331846866454,1,-1,-3,-3,-2,3,-2,-2
1470331846866454,-2,-3,0,-15,0,1,0,-3
1470331846881468,-2,-2,-14,5,0,-4,0,-2
1470331846881468,-3,4,8,1,-2,0,-1,-1
1470331846888977,0,-2,14,6,2,0,-1,-1
1470331846888977,-3,-1,-6,-5,-1,0,-1,0
1470331846912496,2,-3,-9,-5,-2,1,0,-1
1470331846912496,0,-4,-2,-3,-3,-2,0,0
1470331846913497,-3,1,3,17,2,-1,-1,-2
1470331846913497,-1,-7,-20,-16,-5,0,-2,-1
1470331846927010,0,2,17,4,-1,0,-1,0
1470331846927010,1,-2,-11,0,-1,1,3,0
1470331846927509,1,-3,4,-7,-2,-3,-6,1
1470331846927509,-3,1,5,11,0,0,-1,-1
1470331846949529,-11,-5,-10,-4,-1,0,0,-3
1470331846949529,6,0,-3,-5,-2,1,-3,0
1470331846950030,4,1,-1,1,-2,0,1,3
1470331846950030,1,2,7,6,0,-1,0,0
1470331846972551,-3,-1,2,7,4,0,-2,-1
1470331846972551,-6,-5,0,-7,-2,0,-2,-2
1470331846973552,0,-3,-9,-8,-1,-1,0,-1
1470331846973552,5,0,4,1,-2,-2,-2,-2
1470331846987063,-2,-3,-20,-13,-1,0,-1,-2
1470331846987063,-1,2,22,9,0,-1,-1,-2
1470331846987563,1,0,-13,-2,0,0,2,-1
1470331846987563,-4,0,24,9,0,-1,0,-1
1470331847009584,0,-2,-4,2,-1,-2,-2,0
1470331847009584,2,-3,-12,-23,-3,-3,-1,-2
1470331847010085,-4,-1,-5,2,-1,-2,-2,-2
1470331847010085,-2,4,10,13,-1,-2,0,-1
1470331847032603,2,-4,-8,-18,-2,-4,-1,0
1470331847032603,-2,0,-1,4,1,0,0,0
1470331847033105,7,0,2,2,-3,-1,-2,-1
1470331847033105,-15,-4,-19,-18,-2,-4,-1,-2
1470331847047116,2,-2,14,5,-2,-1,-1,-1
1470331847047116,1,3,-7,1,0,-1,1,-1
1470331847047617,-4,-1,3,3,-1,-1,1,-1
1470331847047617,5,1,0,-3,-2,1,-1,1
1470331847069638,-1,0,4,-7,-3,-1,-1,-2
1470331847069638,-12,-3,-8,-2,-1,-2,-1,-3
1470331847070138,5,-2,5,2,0,0,0,0
1470331847070138,0,0,-7,3,-1,-1,-1,-3
1470331847092658,0,-2,-17,-9,-1,0,0,1
1470331847092658,2,2,24,12,-1,-1,-2,-1
1470331847093659,-7,-2,-9,-6,-2,-3,-1,2
1470331847093659,-4,-5,10,1,0,0,-2,-1
1470331847106671,8,1,-3,0,-2,1,-1,-2
1470331847106671,3,1,-7,-5,-1,-1,-1,1
1470331847107672,-10,-2,-3,-2,-3,0,-2,-4
