timestamp,x,y,z,w
1472133615521918,-0.188049,0.0369263,-0.41925,0.88739
1472133615545439,-0.188049,0.0369263,-0.41925,0.88739
1472133615560453,-0.188049,0.0369873,-0.41925,0.88739
1472133615581973,-0.188049,0.0369873,-0.41925,0.88739
1472133615605494,-0.188049,0.0370483,-0.41925,0.88739
1472133615620509,-0.188049,0.0370483,-0.41925,0.88739
1472133615673054,-0.187988,0.0371094,-0.41925,0.887451
1472133615674056,-0.187988,0.0371094,-0.419189,0.887451
1472133615684565,-0.187988,0.0371704,-0.419189,0.887451
1472133615695075,-0.187988,0.0371704,-0.419189,0.887451
1472133615717594,-0.187988,0.0372314,-0.419189,0.887451
1472133615739619,-0.187988,0.0372314,-0.419189,0.887451
1472133615783660,-0.187988,0.0372314,-0.419189,0.887451
1472133615792669,-0.187988,0.0372925,-0.419189,0.887451
1472133615803679,-0.187988,0.0373535,-0.419189,0.887451
1472133615815195,-0.187988,0.0373535,-0.419189,0.887451
1472133615837723,-0.187988,0.0374146,-0.419189,0.887451
1472133615866750,-0.187988,0.0374146,-0.419128,0.887451
1472133615883765,-0.187988,0.0374756,-0.419128,0.887451
1472133615905785,-0.187988,0.0374756,-0.419128,0.887451
1472133615928311,-0.187988,0.0375366,-0.419128,0.887451
1472133615943825,-0.187988,0.0375366,-0.419128,0.887451
1472133615965846,-0.187927,0.0375977,-0.419128,0.887451
1472133615988867,-0.187927,0.0375977,-0.419128,0.887451
1472133616003879,-0.187927,0.0375977,-0.419128,0.887451
1472133616025899,-0.187927,0.0376587,-0.419128,0.887451
1472133616048920,-0.187927,0.0376587,-0.419128,0.887451
1472133616062932,-0.187866,0.0377197,-0.419128,0.887451
1472133616086454,-0.187866,0.0377197,-0.419128,0.887451
1472133616108474,-0.187866,0.0377808,-0.419128,0.887451
1472133616122987,-0.187866,0.0377808,-0.419067,0.887451
1472133616146008,-0.187866,0.0377808,-0.419067,0.887451
1472133616168528,-0.187866,0.0378418,-0.419067,0.887512
1472133616183041,-0.187866,0.0378418,-0.419067,0.887512
1472133616206063,-0.187805,0.0379028,-0.419067,0.887512
1472133616228582,-0.187805,0.0379028,-0.419067,0.887512
1472133616243096,-0.187805,0.0379028,-0.419067,0.887512
1472133616266117,-0.187805,0.0379639,-0.419067,0.887512
1472133616288637,-0.187805,0.0379639,-0.419067,0.887512
1472133616303149,-0.187805,0.0379639,-0.419067,0.887512
1472133616326171,-0.187805,0.0380249,-0.419067,0.887512
1472133616348691,-0.187805,0.0380249,-0.419067,0.887512
1472133616362703,-0.187805,0.0380859,-0.419067,0.887512
1472133616386225,-0.187805,0.0383911,-0.419067,0.887451
1472133616408744,-0.187744,0.0383911,-0.419067,0.887512
1472133616429764,-0.187744,0.0383911,-0.419067,0.887512
1472133616446279,-0.187744,0.0384521,-0.419067,0.887512
1472133616468799,-0.187744,0.0384521,-0.419067,0.887512
1472133616489324,-0.187744,0.0385132,-0.419067,0.887512
1472133616506339,-0.187744,0.0385132,-0.419067,0.887512
1472133616528359,-0.187683,0.0385742,-0.419067,0.887512
1472133616551379,-0.187683,0.0385742,-0.419006,0.887512
1472133616566393,-0.187683,0.0386353,-0.419006,0.887512
1472133616587916,-0.187683,0.0386963,-0.419006,0.887512
1472133616609985,-0.187683,0.0386963,-0.419006,0.887512
1472133616626000,-0.187683,0.0387573,-0.419006,0.887512
1472133616648020,-0.187683,0.0387573,-0.419006,0.887512
1472133616669040,-0.187683,0.0388184,-0.419006,0.887512
1472133616686062,-0.187683,0.0388794,-0.419006,0.887512
1472133616708588,-0.187683,0.0388794,-0.419006,0.887512
1472133616729606,-0.187622,0.0389404,-0.418945,0.887512
1472133616745620,-0.187622,0.0390015,-0.418945,0.887512
1472133616767641,-0.187622,0.0390015,-0.418945,0.887512
1472133616791407,-0.187622,0.0390625,-0.418945,0.887512
1472133616813428,-0.187622,0.0390625,-0.418945,0.887573
1472133616834448,-0.187622,0.0391235,-0.418945,0.887573
1472133616850461,-0.187622,0.0391846,-0.418945,0.887573
1472133616873489,-0.187622,0.0391846,-0.418945,0.887573
1472133616888001,-0.187561,0.0392456,-0.418945,0.887573
1472133616910527,-0.187561,0.0392456,-0.418884,0.887573
1472133616933549,-0.187561,0.0393066,-0.418884,0.887573
1472133616954567,-0.187561,0.0393677,-0.418884,0.887573
1472133616970581,-0.187561,0.0393677,-0.418884,0.887573
1472133616993206,-0.187561,0.0394287,-0.418884,0.887573
1472133617014225,-0.187561,0.0394897,-0.418884,0.887573
1472133617031242,-0.187317,0.0395508,-0.418884,0.887634
1472133617053279,-0.187256,0.0396118,-0.418884,0.887634
1472133617074812,-0.187256,0.0396118,-0.418884,0.887634
1472133617091359,-0.187256,0.0396729,-0.418823,0.887634
1472133617113378,-0.187256,0.0396729,-0.418823,0.887634
1472133617134399,-0.187256,0.0397339,-0.418823,0.887634
1472133617151414,-0.187256,0.0397949,-0.418823,0.887634
1472133617173433,-0.187256,0.0397949,-0.418823,0.887634
1472133617194957,-0.187256,0.039856,-0.418823,0.887634
1472133617210972,-0.187256,0.039856,-0.418823,0.887634
1472133617232993,-0.187256,0.039917,-0.418823,0.887634
1472133617254012,-0.187256,0.039917,-0.418823,0.887634
1472133617271028,-0.187256,0.039978,-0.418823,0.887634
1472133617293047,-0.187256,0.039978,-0.418762,0.887634
1472133617314570,-0.187256,0.0400391,-0.418762,0.887634
1472133617330657,-0.187256,0.0400391,-0.418762,0.887634
1472133617353679,-0.187256,0.0401001,-0.418762,0.887634
1472133617375698,-0.187256,0.0401001,-0.418762,0.887634
1472133617390712,-0.187256,0.0401611,-0.418762,0.887695
1472133617413733,-0.187256,0.0402222,-0.418762,0.887695
1472133617436262,-0.187195,0.0402222,-0.418762,0.887695
1472133617451274,-0.187195,0.0402832,-0.418762,0.887695
1472133617473333,-0.187195,0.0402832,-0.418701,0.887695
1472133617496317,-0.187195,0.0403442,-0.418701,0.887695
1472133617510328,-0.187195,0.0404053,-0.418701,0.887695
1472133617533402,-0.187195,0.0404053,-0.418701,0.887695
1472133617556421,-0.187195,0.0404663,-0.418701,0.887695
1472133617570434,-0.187195,0.0404663,-0.418701,0.887695
1472133617593454,-0.187195,0.0405273,-0.418701,0.887695
1472133617615994,-0.187134,0.0405273,-0.418701,0.887695
1472133617630511,-0.187134,0.0405884,-0.418701,0.887695
1472133617653531,-0.187134,0.0406494,-0.418701,0.887695
1472133617675550,-0.187134,0.0406494,-0.418701,0.887695
1472133617690564,-0.187134,0.0406494,-0.41864,0.887695
1472133617713585,-0.187134,0.0407104,-0.41864,0.887695
1472133617741653,-0.187134,0.0407715,-0.41864,0.887695
1472133617750661,-0.187134,0.0407715,-0.41864,0.887695
1472133617773681,-0.187134,0.0408325,-0.41864,0.887695
1472133617795700,-0.187134,0.0408325,-0.41864,0.887695
1472133617810713,-0.18689,0.0408936,-0.418518,0.887817
1472133617833822,-0.186707,0.0408936,-0.418457,0.887878
1472133617855826,-0.186707,0.0408936,-0.418457,0.887878
1472133617876879,-0.186707,0.0411987,-0.418091,0.888062
1472133617893860,-0.186707,0.0411987,-0.418091,0.888062
1472133617916388,-0.186584,0.0413208,-0.417847,0.888184
1472133617936536,-0.186279,0.0413208,-0.417542,0.888367
1472133617953550,-0.186157,0.0414429,-0.417297,0.88855
1472133617975569,-0.186157,0.0414429,-0.417297,0.88855
1472133617996602,-0.18634,0.0415649,-0.417053,0.888611
1472133618013605,-0.186584,0.041626,-0.416748,0.888672
1472133618043676,-0.186829,0.0418091,-0.416443,0.888733
1472133618056722,-0.186829,0.0418091,-0.416443,0.888733
1472133618073705,-0.186829,0.0418701,-0.416443,0.888733
1472133618095725,-0.186829,0.0418701,-0.416443,0.888733
1472133618117316,-0.18689,0.0418701,-0.416443,0.888733
1472133618133301,-0.18689,0.0419312,-0.416443,0.888733
1472133618156320,-0.186829,0.0419312,-0.416443,0.888794
1472133618177339,-0.187073,0.0421143,-0.416443,0.888672
1472133618193355,-0.187073,0.0421143,-0.416443,0.888672
1472133618216415,-0.187256,0.0422363,-0.416504,0.888611
1472133618237440,-0.187439,0.0423584,-0.416565,0.88855
1472133618253454,-0.187439,0.0423584,-0.416565,0.88855
1472133618276476,-0.187439,0.0424194,-0.416565,0.88855
1472133618297495,-0.187439,0.0424194,-0.416565,0.88855
1472133618313508,-0.1875,0.0424805,-0.416565,0.88855
1472133618335537,-0.1875,0.0424805,-0.416565,0.88855
1472133618358561,-0.1875,0.0424805,-0.416565,0.88855
1472133618373574,-0.1875,0.0424805,-0.416504,0.88855
1472133618395592,-0.1875,0.0424805,-0.416504,0.88855
1472133618418623,-0.1875,0.0425415,-0.416504,0.88855
1472133618432639,-0.1875,0.0425415,-0.416504,0.88855
1472133618455660,-0.187561,0.0425415,-0.416504,0.88855
1472133618478682,-0.187561,0.0425415,-0.416504,0.88855
1472133618492699,-0.187561,0.0426025,-0.416504,0.88855
1472133618516217,-0.187561,0.0426025,-0.416504,0.88855
1472133618538741,-0.187561,0.0426025,-0.416504,0.88855
1472133618552754,-0.187561,0.0426025,-0.416504,0.88855
1472133618575774,-0.187561,0.0426025,-0.416504,0.88855
1472133618598796,-0.187561,0.0426025,-0.416504,0.88855
1472133618612807,-0.187561,0.0426025,-0.416504,0.88855
1472133618635588,-0.187561,0.0426636,-0.416504,0.88855
1472133618658609,-0.187622,0.0426636,-0.416504,0.88855
1472133618672621,-0.187622,0.0426636,-0.416504,0.88855
1472133618695642,-0.187622,0.0426636,-0.416504,0.88855
1472133618718667,-0.187622,0.0426636,-0.416504,0.88855
1472133618732683,-0.187683,0.0426636,-0.416504,0.88855
1472133618755703,-0.187683,0.0427246,-0.416504,0.88855
1472133618778725,-0.187683,0.0427246,-0.416504,0.88855
1472133618799776,-0.187683,0.0427246,-0.416504,0.88855
1472133618816281,-0.187683,0.0427246,-0.416504,0.88855
1472133618838380,-0.187683,0.0427246,-0.416504,0.888489
1472133618859399,-0.187744,0.0427246,-0.416504,0.888489
1472133618876415,-0.187744,0.0427246,-0.416504,0.888489
1472133618898434,-0.187744,0.0427246,-0.416443,0.888489
1472133618919484,-0.187744,0.0427246,-0.416443,0.888489
1472133618936000,-0.187805,0.0427246,-0.416443,0.888489
1472133618958020,-0.187805,0.0427246,-0.416443,0.888489
1472133618979039,-0.187805,0.0427246,-0.416443,0.888489
1472133618996055,-0.187805,0.0427856,-0.416443,0.888489
1472133619018616,-0.187805,0.0427856,-0.416443,0.888489
1472133619039138,-0.187805,0.0427856,-0.416443,0.888489
1472133619056154,-0.187866,0.0427856,-0.416443,0.888489
1472133619078174,-0.187866,0.0427856,-0.416443,0.888489
1472133619099192,-0.187866,0.0427856,-0.416443,0.888489
1472133619116227,-0.187927,0.0427856,-0.416443,0.888489
1472133619137991,-0.187927,0.0428467,-0.416443,0.888489
1472133619160009,-0.187927,0.0428467,-0.416443,0.888489
1472133619176025,-0.187988,0.0431519,-0.416443,0.888428
1472133619198043,-0.188049,0.043457,-0.416443,0.888428
1472133619219606,-0.188049,0.0436401,-0.416443,0.888428
1472133619235678,-0.188049,0.0438843,-0.416443,0.888428
1472133619258699,-0.188049,0.0438843,-0.416443,0.888428
1472133619280719,-0.188049,0.0439453,-0.416382,0.888428
1472133619295733,-0.188049,0.0439453,-0.416382,0.888428
1472133619318757,-0.18811,0.0439453,-0.416382,0.888428
1472133619340864,-0.18811,0.0439453,-0.416382,0.888428
1472133619355905,-0.18811,0.0440063,-0.416382,0.888428
1472133619378898,-0.18811,0.0440063,-0.416382,0.888428
1472133619400918,-0.18811,0.0440063,-0.416382,0.888428
1472133619414930,-0.188171,0.0440063,-0.416382,0.888428
1472133619438032,-0.188171,0.0440674,-0.416382,0.888428
1472133619461054,-0.188171,0.0440674,-0.416382,0.888428
1472133619475070,-0.188171,0.0440674,-0.416382,0.888428
1472133619498090,-0.188171,0.0440674,-0.416382,0.888428
