timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470247110295151,0,1,-10,-4,1,0,-1,-2
1470247110295151,-1,-1,14,5,-4,-2,-1,1
1470247110304159,-2,0,-6,-4,-1,-1,-1,0
1470247110304159,0,-3,6,2,-5,-1,-1,-4
1470247110319172,0,0,7,-2,-1,-2,-2,-1
1470247110319172,0,-4,-22,-4,1,0,-2,-1
1470247110320674,0,4,30,4,1,-1,-3,0
1470247110320674,-1,-5,-17,3,-2,-1,-1,0
1470247110341692,-3,2,1,-4,2,-3,-1,-2
1470247110341692,-1,-2,4,1,-2,0,0,-1
1470247110343194,-1,-9,-1,-8,0,1,-2,-2
1470247110343194,-3,-3,9,-5,-3,-1,-3,-2
1470247110355205,0,6,20,6,-2,1,-2,-1
1470247110355205,-1,-9,-8,1,-1,0,-1,-1
1470247110364212,-1,5,-27,-5,-2,0,-1,0
1470247110364212,3,6,30,2,-3,-1,0,0
1470247110379225,-4,-6,-3,3,-1,-1,-1,-1
1470247110379225,-2,-1,13,-7,-2,-2,0,-2
1470247110380728,0,-1,-8,4,-1,-1,0,1
1470247110380728,-1,-13,-16,-13,-2,-2,-2,-1
1470247110401746,0,2,8,9,-2,-1,-1,-1
1470247110401746,-1,0,-1,0,-1,-1,-1,1
1470247110403248,0,5,13,1,-1,0,0,0
1470247110403248,-3,-6,-13,-4,2,-1,-2,-2
1470247110415259,-1,3,9,3,-1,-2,1,-1
1470247110415259,-3,-7,-23,-2,0,0,-1,-1
1470247110424267,-1,-3,0,-4,-4,-3,0,-3
1470247110424267,-3,-2,4,1,-1,-1,-2,-1
1470247110439280,0,-8,-3,-1,3,0,1,-2
1470247110439280,3,3,-11,3,-1,-1,-1,-1
1470247110440782,-3,1,-29,-18,-4,-1,-2,-4
1470247110440782,1,8,20,8,0,-3,-1,-3
1470247110461800,-3,-19,-13,-2,-5,-3,-2,-2
1470247110461800,0,2,19,-3,1,0,-2,-1
1470247110463302,-2,-3,-12,2,-3,-3,-2,-2
1470247110463302,-2,-5,-13,-5,-1,0,1,-1
1470247110475312,-2,0,-25,-2,-5,-3,-2,0
1470247110475312,-1,1,27,5,-1,0,-1,0
1470247110484320,-1,-8,-5,-1,-1,0,-1,0
