timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470344948177624,1,-4,9,7,-2,0,-1,-1
1470344948177624,-2,-2,-15,-8,0,-1,-1,0
1470344948179625,1,-1,6,6,-2,-3,0,-1
1470344948179625,-3,0,-2,5,1,1,0,-1
1470344948200646,-1,-10,-2,-10,-1,0,0,0
1470344948200646,2,7,21,7,-1,0,-1,0
1470344948202645,0,-7,6,-2,-1,-1,-2,0
1470344948202645,1,1,11,13,-1,-4,-3,-2
1470344948214655,-2,0,-20,-11,0,-2,-2,0
1470344948214655,-2,-1,-1,1,0,0,-1,-1
1470344948222663,-1,0,-4,-1,0,-1,-2,0
1470344948222663,-6,-11,8,-2,-2,0,0,0
1470344948238185,-1,10,-10,-5,-1,3,-1,-4
1470344948238185,0,1,-13,-8,-3,-2,-2,-2
1470344948239687,1,2,9,20,2,-1,-2,0
1470344948239687,-1,-11,-6,-22,-2,-4,-1,-2
1470344948260543,-2,2,6,4,-1,-2,0,-1
1470344948260543,-2,-2,-4,1,-2,-2,-1,-1
1470344948261543,-1,0,-6,-7,-1,-1,-1,-1
1470344948261543,1,0,0,4,-1,2,0,1
1470344948273553,1,10,10,-7,0,-2,0,-2
1470344948273553,-2,-11,0,2,-2,-3,-3,-2
1470344948283562,1,0,11,5,-3,0,0,-1
1470344948283562,-3,3,-20,-3,-1,-2,-2,-2
1470344948297575,-1,-3,7,-7,2,1,-2,1
1470344948297575,-3,-4,1,1,-3,-3,-2,0
1470344948299576,-2,-3,-21,-9,-1,-1,-2,0
1470344948299576,0,4,5,7,1,1,-1,1
1470344948320597,5,3,2,3,-1,-1,0,-2
1470344948320597,-1,-5,-1,0,0,-1,-1,-1
1470344948321597,2,-4,-9,-8,0,-2,-1,-1
1470344948321597,-1,-2,0,10,-4,0,0,-1
1470344948334616,-4,-7,3,-8,-3,-5,-3,-1
1470344948334616,1,4,8,0,0,1,0,0
1470344948343631,-1,-2,-12,-2,-1,-2,1,-4
1470344948343631,1,6,1,9,3,-1,0,1
1470344948357645,-4,-8,-25,-10,-3,-3,-1,-1
1470344948357645,0,2,7,13,2,1,-1,1
1470344948359645,0,2,-3,-27,-3,0,-1,-1
1470344948359645,-1,-8,1,9,1,-2,-2,-1
1470344948380665,0,-2,1,9,-2,-2,-1,-1
1470344948380665,0,0,6,-12,-3,-1,0,0
1470344948381665,-2,2,-1,7,-2,-1,0,-1
1470344948381665,-2,-6,-2,-11,-2,-1,-1,-2
1470344948394678,1,10,-4,-3,1,2,-1,0
1470344948394678,-1,-3,-5,5,1,-1,-1,-3
1470344948402685,1,-2,16,19,1,0,-1,1
1470344948402685,-3,-3,-3,-34,-5,-4,-1,-2
1470344948417700,0,3,-1,6,-2,-3,-2,0
1470344948417700,0,2,1,-2,0,0,-1,0
1470344948419700,-2,-4,-5,-4,0,-1,-1,-2
1470344948419700,2,0,10,5,3,0,-1,0
1470344948440724,-2,-2,-20,-7,-2,0,-1,-2
1470344948440724,-1,0,4,-13,-3,-1,0,0
1470344948441725,-5,-5,3,-4,-1,-1,-1,-1
1470344948441725,-1,5,-4,9,-2,-1,-2,-2
1470344948453742,0,-1,17,5,0,0,0,-1
1470344948453742,-1,-11,-14,-5,-3,-4,-2,-2
1470344948462751,-1,14,-6,4,-1,1,-1,0
1470344948462751,-1,-12,0,-13,0,0,-1,-2
1470344948477762,-4,-13,2,-3,0,-1,-2,-4
1470344948477762,-2,0,6,11,-3,-2,-2,-3
1470344948479766,-1,0,9,9,-1,-3,-1,0
1470344948479766,-2,0,-18,-12,-2,-1,-3,-1
1470344948500783,-2,-3,13,15,1,-1,0,-1
1470344948500783,2,0,2,1,1,-1,-2,-2
1470344948501784,-1,-1,-21,-13,-2,-1,-2,0
1470344948501784,-2,-4,11,-1,-2,-1,-1,0
1470344948513795,-1,-4,-6,1,-3,-1,-2,-1
1470344948513795,1,10,-1,-2,1,-1,0,0
1470344948522803,-2,7,14,11,0,0,-1,-1
1470344948522803,1,-9,-9,-12,-1,-2,0,-4
1470344948538325,-2,0,-1,-5,-3,-2,-1,-2
1470344948538325,-3,-1,-2,8,0,-2,-2,0
