timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470344225601704,1,6,8,2,0,-2,-2,0
1470344225601704,0,-10,-1,-1,1,-1,2,1
1470344225602706,-2,1,1,0,-1,-1,-1,-1
1470344225602706,0,-3,1,-1,-4,-3,-1,0
1470344225624725,-2,-1,-6,0,4,-1,0,0
1470344225624725,-1,3,1,-2,1,-1,-3,-1
1470344225625726,-1,-2,-3,4,-2,-1,-1,-1
1470344225625726,0,-2,-8,0,-3,-2,2,0
1470344225647746,1,0,-5,-3,-4,-2,-1,-1
1470344225647746,0,3,2,7,-2,0,-2,-1
1470344225647746,-2,-5,3,-3,0,-1,-1,-2
1470344225647746,-3,7,-1,3,0,-1,0,-1
1470344225662264,-1,0,-3,-8,-4,0,-1,0
1470344225662264,-2,0,5,3,-4,0,0,0
1470344225662765,-2,-5,-8,-10,-3,-2,-4,-3
1470344225662765,0,3,7,2,-2,0,-1,-2
1470344225684791,-4,-7,-1,-2,2,-2,0,0
1470344225684791,0,0,-5,1,1,-3,-1,-2
1470344225685791,0,2,0,5,-1,0,-3,-1
1470344225685791,-2,-5,0,-2,0,-3,-2,-3
1470344225714817,0,1,2,3,-1,2,0,-1
1470344225714817,0,-4,7,-4,-3,0,-1,1
1470344225715819,-1,4,-8,5,-2,-4,2,-2
1470344225715819,-3,1,2,-6,-2,0,-1,-1
1470344225721824,-5,0,-1,0,3,1,-2,-3
1470344225721824,1,-3,-1,-6,-1,1,-2,-2
1470344225722825,2,-3,-5,0,1,1,0,1
1470344225722825,1,1,-2,5,0,-2,-2,0
1470344225744843,-1,-3,1,-10,-3,-4,-1,-1
1470344225744843,0,2,-2,0,1,-1,-2,-2
1470344225745844,-2,3,5,1,-3,0,0,1
1470344225745844,-1,-4,-6,-6,-2,-2,-2,-1
1470344225767869,3,1,1,5,2,-2,-1,0
1470344225767869,-1,-10,-2,-4,-4,-4,-1,-3
1470344225768369,-2,-1,1,2,-2,0,-3,0
1470344225768369,0,-5,2,-2,-3,-2,-1,-2
1470344225781881,-2,-6,-3,0,-2,-1,-2,0
1470344225781881,-5,0,4,1,0,-1,1,-2
1470344225782883,1,-3,-13,-8,-4,-2,-1,1
1470344225782883,-4,0,5,4,1,2,-1,2
1470344225805402,-2,-1,-2,1,-2,-1,-3,-1
1470344225805402,-4,-2,-4,-13,-5,-1,-1,-3
1470344225805903,-2,-1,0,0,0,-1,0,0
1470344225805903,1,-3,5,3,-1,-1,-3,-3
1470344225827922,1,0,-7,2,2,1,0,1
1470344225827922,-4,-2,3,4,-5,-1,0,1
1470344225828424,1,-2,-1,-2,1,1,-2,-4
1470344225828424,1,-1,1,2,-2,1,0,0
