timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472088654088127,-2,0,26,-2,-3,0,-2,0
1472088654088127,-1,0,-6,-1,0,0,0,-2
1472088654093132,-2,-1,-3,-3,-1,-1,-2,-2
1472088654093132,0,-2,0,0,0,-1,0,-2
1472088654093633,2,0,-7,2,2,1,0,0
1472088654093633,-1,3,1,-3,-3,-1,-2,1
1472088654094634,0,-3,-2,0,-2,0,1,0
1472088654094634,-1,0,-16,0,0,-1,0,-3
1472088654098645,-3,-1,34,-3,-5,-3,-3,-3
1472088654098645,0,-1,-8,-1,0,-1,-1,0
1472088654110157,0,0,1,-1,0,-2,-3,-1
1472088654110157,2,0,-5,0,0,-1,-1,0
1472088654122678,-1,-2,-19,-3,1,-1,0,-1
1472088654122678,-2,-1,20,2,0,-1,-1,-2
1472088654130196,1,-2,-5,-1,-1,-1,0,-2
1472088654130196,-2,0,14,-5,-4,-1,-1,-2
1472088654137208,-3,-1,-8,1,0,-2,-2,-2
1472088654137208,1,-4,-24,-3,-1,1,-1,1
1472088654159237,0,-1,-9,-1,-1,2,0,0
1472088654159237,-2,-3,23,-1,-1,-2,-1,-1
1472088654160238,2,1,-9,1,1,0,1,2
1472088654160238,1,-2,-3,0,-1,1,0,-2
1472088654206296,0,0,-3,1,0,-1,-1,-1
1472088654206296,-2,-1,-3,-3,-3,-1,-2,0
1472088654206798,-1,1,7,2,0,-1,-1,-2
1472088654206798,0,-5,-7,-1,-1,-2,0,-2
1472088654207798,0,2,7,1,1,0,-1,0
1472088654207798,-1,-1,0,-2,-3,-2,-1,0
1472088654210801,-2,-3,-3,0,-1,0,1,0
1472088654210801,1,2,-4,-1,-1,-1,0,0
1472088654218318,-2,-5,1,-5,-5,-3,-2,-2
1472088654218318,-2,0,-9,-1,-1,1,0,-2
1472088654226824,0,1,20,2,0,1,-1,-1
1472088654226824,-1,-5,-14,0,-2,-1,-1,-1
1472088654233343,0,-1,2,-1,0,0,-1,1
1472088654233343,-1,1,5,-2,0,-2,0,0
1472088654249870,1,-1,-10,-2,-1,0,0,0
1472088654249870,-2,0,2,-2,-1,0,-1,0
1472088654255877,-1,1,-1,1,-1,-2,1,0
1472088654255877,-1,-1,-1,0,-2,-1,0,-2
1472088654278905,-1,2,-5,1,-3,-3,-2,-1
1472088654278905,0,-1,1,-2,0,0,2,0
1472088654279906,3,-4,-1,1,-1,0,0,0
1472088654279906,-5,-3,-12,-2,0,-2,0,-1
1472088654294334,-1,-2,6,-5,-2,-3,-1,-1
1472088654294334,-1,2,8,1,0,-1,-2,-3
1472088654295337,0,-2,-6,-1,0,1,0,-1
1472088654295337,3,0,3,-1,0,0,0,-2
1472088654316876,0,-4,-12,0,-1,0,0,-1
1472088654316876,-1,-2,1,1,1,0,-3,-2
1472088654317376,-3,0,7,-1,-2,-1,-1,-2
1472088654317376,-1,-2,0,1,1,-1,0,0
1472088654338927,-2,-2,-4,-1,0,-3,-2,-1
1472088654338927,-1,2,3,1,-2,-2,-1,-1
1472088654339932,-2,-1,-13,-2,-1,-1,1,-2
1472088654339932,0,-1,7,-1,-2,1,0,1
1472088654353951,-1,-3,-8,-1,-1,-2,-1,1
1472088654353951,-1,-2,-1,-3,-2,-2,-1,0
1472088654354952,-2,4,39,0,-3,-1,0,-2
1472088654354952,0,-3,-27,-2,-2,-1,-1,1
1472088654376472,0,0,0,-3,1,2,-1,-1
1472088654376472,0,-2,-7,0,0,-1,-1,-1
1472088654377472,1,-1,-8,-2,-1,0,0,1
1472088654377472,-2,0,1,-2,0,-1,-1,-2
1472088654399004,0,-2,-1,-2,-1,-2,0,-2
1472088654399004,-2,1,6,-1,-3,-2,-3,0
1472088654399004,-1,-3,2,0,-2,-2,-1,0
1472088654399004,-1,-1,-3,-1,1,-1,-3,-3
1472088654414385,-1,-1,-10,0,-1,-1,-1,0
1472088654414385,-1,2,5,-2,-3,-1,1,-1
1472088654414886,-3,-3,-8,-3,2,-1,-1,0
1472088654414886,0,-3,-18,-1,-1,1,-1,-1
1472088654436431,-4,1,46,0,-2,-2,-1,-2
1472088654436431,3,0,-3,0,0,1,-2,-2
1472088654437431,0,0,-8,-2,0,-3,-2,-3
1472088654437431,1,-2,-2,0,-2,-2,0,-1
1472088654459459,-2,-3,-13,-2,-1,0,-2,1
1472088654459459,-2,-4,-6,-1,-1,-1,-2,0
1472088654459960,-3,-1,4,0,-2,-2,-1,-2
1472088654459960,-1,0,6,0,-2,-1,-2,-1
1472088654473974,-2,0,1,2,0,-2,1,1
1472088654473974,0,-4,-4,-3,-1,0,-1,0
1472088654474974,-1,-1,-19,-3,0,-1,-1,1
1472088654474974,0,-2,1,-1,-2,-1,-1,0
1472088654496516,1,-2,11,-1,-3,-1,-1,-4
1472088654496516,-2,2,1,0,0,-2,-2,-1
1472088654497517,-3,-4,-19,-2,-1,-2,-1,-1
1472088654497517,2,-3,3,-3,0,-1,-2,0
1472088654519045,2,0,-8,2,-1,0,-1,0
1472088654519045,-3,-1,6,-1,-1,-1,0,-2
1472088654520047,1,-3,-7,0,-2,0,-1,-2
1472088654520047,0,1,6,3,0,1,1,1
1472088654534086,-1,3,-2,-3,-1,-3,0,-3
1472088654534086,-2,-4,-8,-2,-1,-1,1,-1
1472088654535087,0,1,6,2,-1,0,-1,0
1472088654535087,-1,1,-6,0,1,0,1,-1
1472088654556620,-1,-4,-12,-3,-2,1,0,-1
