timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470336949790382,-4,0,-2,3,-1,-1,3,1
1470336949790382,-3,-2,8,-5,-3,-1,-4,-4
1470336949792385,0,2,8,8,1,0,0,-3
1470336949792385,-1,-5,-12,-3,0,-2,-2,0
1470336949804394,0,-1,-3,-3,0,0,-2,0
1470336949804394,-3,-1,-11,-1,3,-1,-2,1
1470336949811403,-1,1,5,-1,-1,-1,1,-1
1470336949811403,-1,-3,4,4,-1,0,1,1
1470336949828416,0,1,-4,-6,-3,-3,0,-1
1470336949828416,-1,-1,-2,-5,-2,-1,-1,-1
1470336949829417,-1,0,0,-2,-1,-1,-2,-2
1470336949829417,-3,1,-8,-4,-2,-5,1,-2
1470336949850436,2,-1,3,2,-1,0,1,-3
1470336949850436,2,-3,2,-4,-1,1,-2,2
1470336949852437,-4,-2,-6,1,-2,-2,-1,-1
1470336949852437,5,-2,2,1,1,1,1,2
1470336949864448,-1,-2,-3,-2,-1,0,-2,-3
1470336949864448,-1,0,2,6,1,-2,2,-1
1470336949879471,0,-1,1,-4,2,-3,-5,-3
1470336949879471,-2,-1,-2,-1,-3,0,1,-1
1470336949887978,0,0,2,4,-1,0,1,-4
1470336949887978,-1,-2,-10,-7,-1,0,-1,0
1470336949889479,0,-3,9,0,-3,0,1,1
1470336949889479,-5,-1,-4,-1,-1,-1,-3,-3
1470336949910998,1,-2,-16,-5,1,0,-1,2
1470336949910998,-3,1,4,5,-3,1,1,-2
1470336949912000,0,-1,4,2,-1,-3,-1,-2
1470336949912000,-3,-1,4,-4,0,0,-2,2
1470336949925011,-1,-1,10,8,-2,2,5,-3
1470336949925011,1,0,-11,-4,1,1,-5,-1
1470336949931517,-2,-2,-9,1,-1,0,1,-2
1470336949931517,1,0,4,0,-5,-4,-5,-1
1470336949948031,-2,-3,-5,-1,1,-1,6,-3
1470336949948031,-1,-3,6,3,-1,-1,-1,1
1470336949949533,2,-1,-8,-2,-1,0,1,1
1470336949949533,-2,0,-12,-3,-1,-1,-3,0
1470336949970556,0,-1,11,1,-2,-2,-4,0
1470336949970556,2,-2,-14,0,-3,-2,1,-1
1470336949971557,0,-2,-1,-5,-1,-3,-2,-2
1470336949971557,-3,0,-1,3,0,-1,3,0
1470336949983567,-2,-6,-23,-11,-3,-1,-4,-6
1470336949983567,1,1,0,-3,2,-1,-2,0
1470336949992577,-2,-3,15,14,0,3,2,0
1470336949992577,1,-1,-3,-10,-2,-3,0,-7
1470336950007594,0,1,1,3,-2,2,-4,-1
1470336950007594,0,-2,-1,-6,-1,1,1,3
1470336950009591,-5,-2,-5,-5,0,-1,-2,-4
1470336950009591,-1,-3,6,0,-2,0,0,1
1470336950030611,-2,0,-8,-10,3,-1,0,1
1470336950030611,-2,-1,21,15,-5,-1,0,-4
1470336950031611,1,-3,-11,-7,-2,0,-2,-1
1470336950031611,-2,0,0,1,-1,0,0,-1
1470336950044133,1,1,-3,-3,-2,-1,0,-1
1470336950044133,1,0,-2,4,0,0,0,1
1470336950053140,-2,1,1,-4,-1,0,-1,0
1470336950053140,-2,-2,8,4,-1,1,-3,0
1470336950068662,-1,3,0,0,0,-2,-2,0
1470336950068662,-1,-3,-4,-2,-1,-1,0,-3
1470336950070662,-3,-1,-2,-9,-3,-2,-1,1
1470336950070662,1,-2,-1,-3,-3,-3,0,2
1470336950090681,-3,-5,-7,2,1,0,-2,-2
1470336950090681,-2,-1,12,3,1,0,-2,-2
1470336950091680,-1,-1,-7,-10,-1,-1,-2,-2
1470336950091680,-4,-2,-18,-4,0,-1,0,-1
1470336950103693,0,0,18,4,2,-3,-3,-1
1470336950103693,-3,-1,-22,-9,1,-1,1,-3
1470336950112698,-6,0,8,3,-5,-2,-3,-2
1470336950112698,-1,2,17,8,-2,0,-1,-4
1470336950127714,0,-5,-29,-7,-3,0,-3,-1
1470336950127714,0,2,6,-2,0,-1,-1,2
1470336950129715,4,-2,5,0,0,-3,-1,1
1470336950129715,-1,-3,-16,-3,-1,-3,-4,-3
1470336950150742,-2,0,14,-8,-3,-1,0,0
1470336950150742,2,-1,1,3,-2,0,0,-1
1470336950152243,-1,-2,4,5,3,-2,0,0
1470336950152243,0,-1,0,1,-1,2,-1,-1
1470336950163759,0,-1,2,1,-1,-3,-2,0
1470336950163759,-4,1,-3,-4,-2,-1,0,-2
1470336950172767,-2,1,-8,-1,-2,0,-1,2
1470336950172767,0,-4,10,2,0,-2,-2,0
1470336950187779,-1,0,4,2,-3,-1,0,-2
1470336950187779,0,-1,-4,-1,2,-5,-1,1
1470336950189781,-1,-3,-7,-1,-4,0,0,-4
1470336950189781,1,-2,-1,0,0,0,0,3
1470336950210800,-2,-2,-3,0,1,-1,-1,-1
1470336950210800,-2,-1,2,1,-2,0,-3,-2
1470336950211802,2,-1,2,-3,-2,1,0,-7
1470336950211802,0,1,-4,-1,1,-1,-2,0
1470336950223811,-1,-1,11,3,1,-3,-1,2
1470336950223811,-4,-4,4,0,-3,0,-2,1
1470336950232820,1,-4,-2,2,1,-1,0,2
1470336950232820,-1,2,-5,-5,0,-2,-2,0
1470336950248339,0,-4,3,2,-2,-2,-1,-3
1470336950248339,0,-1,-3,-1,-1,-2,2,1
1470336950249842,2,0,-11,-11,0,-2,-2,-2
1470336950249842,-3,2,19,14,1,2,1,0
1470336950270864,2,-2,5,3,-4,-1,-2,2
1470336950270864,-2,-2,-1,-2,-3,0,-1,0
1470336950271865,-3,-4,-5,-3,1,0,-1,-1
1470336950271865,-1,-1,-1,-5,1,-1,1,-1
1470336950283876,1,0,5,3,2,1,-1,-1
1470336950283876,0,-1,-7,-3,-2,-3,0,-2
1470336950292883,1,-2,-2,2,-2,-1,-2,1
1470336950292883,-2,-2,1,1,-3,0,1,-2
1470336950307898,-4,-3,-1,-3,-3,1,-1,-5
1470336950307898,0,1,-5,0,-1,-1,-3,-2
1470336950309898,-1,-2,-3,-8,-2,-4,-1,1
1470336950309898,0,-2,-4,-3,0,-2,0,1
1470336950329918,0,0,-2,-1,0,-4,-2,-2
1470336950329918,-1,-3,3,-1,-2,1,0,1
1470336950331919,-1,-1,-1,3,0,0,-2,0
1470336950331919,0,2,-7,-4,-2,-1,-1,0
1470336950344437,-3,1,-2,-1,0,-2,-1,3
1470336950344437,0,-2,3,4,0,-2,-3,-2
1470336950353446,-2,-2,2,0,-2,0,1,-2
1470336950353446,-1,-2,-2,-6,-3,-1,-2,-3
1470336950367965,-1,-2,-11,-7,-2,0,1,2
1470336950367965,-2,-2,-3,-2,2,-1,-1,-1
1470336950369967,0,0,3,8,0,-2,-1,-2
1470336950369967,0,-2,-8,-1,-1,-1,-1,-1
1470336950389985,1,-1,6,-1,-3,0,-1,-4
1470336950389985,-2,-2,0,4,0,-2,-2,1
1470336950391987,2,-5,8,-1,-4,1,-1,1
1470336950391987,-2,-6,-7,-2,-2,-2,-1,-3
1470336950413006,1,0,5,1,1,-2,0,2
1470336950413006,-1,0,6,2,-4,-2,1,0
1470336950414007,-4,0,-6,5,6,2,-2,0
1470336950414007,0,-1,0,-2,-5,0,-1,0
1470336950428019,-1,-2,-12,-5,-2,-2,0,-1
1470336950428019,-2,-2,2,-7,-1,-2,0,-4
1470336950429022,0,0,2,-2,-1,0,0,-3
1470336950429022,-2,0,-2,-4,-1,-2,-3,3
1470336950450550,-2,0,5,1,1,1,0,0
1470336950450550,0,-1,-3,0,-2,0,0,0
1470336950452051,-1,0,-2,-4,-2,-3,-1,2
1470336950452051,-4,-5,-1,2,-1,-1,-1,-5
1470336950473070,-1,-2,0,0,0,-3,-2,-2
1470336950473070,1,-2,-11,-2,-3,1,0,0
1470336950474571,0,-1,2,3,-1,-2,0,1
1470336950474571,1,0,-1,-3,1,0,3,1
1470336950488083,-2,-3,8,4,-2,-2,-1,-3
1470336950488083,-2,1,-9,-6,3,-3,-1,1
1470336950489584,-2,-3,0,-2,-5,-1,-2,-3
1470336950489584,-1,0,-4,-6,-4,-2,-2,-2
1470336950510604,-3,-1,0,3,-2,-1,-1,1
1470336950510604,-6,-2,-2,-3,0,2,-2,-2
1470336950512105,1,1,2,-1,0,0,-1,0
1470336950512105,-1,0,2,4,1,-1,-2,-2
