timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470345119092313,-1,1,-4,2,-2,0,0,2
1470345119092313,-2,-3,-5,-18,1,-1,-2,-2
1470345119113331,-2,0,1,6,-2,-2,-1,-1
1470345119113331,-1,-1,-1,7,1,0,-2,1
1470345119114834,-1,0,3,0,0,-1,-2,-1
1470345119114834,-1,0,-2,4,-2,-1,-2,-1
1470345119126844,-3,-2,1,-8,-3,-1,1,-2
1470345119126844,-3,-1,3,14,2,-2,-1,-2
1470345119135852,0,-2,-2,-6,-1,0,0,0
1470345119135852,-1,-2,-13,-10,-2,-1,0,-1
1470345119150865,-1,0,6,7,-1,0,0,-1
1470345119150865,-2,0,8,2,0,-2,-1,-2
1470345119152368,0,-3,-16,-9,-1,1,-1,0
1470345119152368,-1,1,13,6,-1,0,-2,-1
1470345119173385,-2,-4,-11,-7,-2,-1,-2,1
1470345119173385,-1,0,-5,-2,-2,-1,-2,-1
1470345119174887,0,-2,10,0,-2,0,-1,0
1470345119174887,-1,-1,0,2,-1,-2,0,-1
1470345119186898,-2,-2,-6,-6,-1,0,-3,1
1470345119186898,0,-1,3,0,0,-3,0,0
1470345119196907,-1,-3,0,-6,-1,0,-1,-4
1470345119196907,-2,-2,-16,-8,-1,-1,-1,-1
1470345119210919,1,-1,10,5,-2,-1,0,-2
1470345119210919,-1,-1,-2,-3,-2,-1,-2,-2
1470345119212420,1,1,2,9,-1,-1,-1,0
1470345119212420,-1,-2,-7,-8,-1,1,-1,0
1470345119233440,-1,-2,-9,-11,1,0,-2,-2
1470345119233440,0,2,-6,2,-2,-1,-1,1
1470345119234940,-3,-3,3,-3,0,0,0,-1
1470345119234940,-1,0,5,-2,0,-1,0,-2
1470345119246678,-2,-3,-10,-2,-2,-1,0,-2
1470345119246678,-3,-1,11,5,0,-2,-2,-2
1470345119255685,1,-1,-8,-1,-2,-2,0,-1
1470345119255685,-1,-2,9,2,-2,-3,-1,0
1470345119270698,-1,2,1,7,0,0,-1,0
1470345119270698,0,0,-7,-8,-1,0,-1,-1
1470345119271699,-1,0,2,9,1,-2,0,0
1470345119271699,-2,-1,-2,1,0,0,-2,-1
1470345119292721,0,-1,-1,-4,0,-2,-2,-1
1470345119292721,-1,-1,12,7,-3,-1,0,-1
1470345119294720,1,-1,-3,-2,-1,0,-2,-3
1470345119294720,-4,1,1,-2,-2,-2,-1,-2
1470345119306730,-3,-1,-7,4,0,0,-2,-1
1470345119306730,-2,-2,-10,-15,-3,-1,-1,-2
1470345119323251,-2,-2,-2,-4,-1,-1,-3,-2
1470345119323251,0,-2,4,0,1,-2,0,0
1470345119330759,-1,0,-6,-5,-3,-2,-2,-1
1470345119330759,0,-3,-7,-2,-3,-2,0,-1
1470345119332259,-2,-3,7,1,2,-1,0,-2
1470345119332259,0,2,7,10,-1,0,-1,-1
1470345119353283,-2,-3,-8,-7,-1,-1,-1,-1
1470345119353283,0,-1,-6,-5,-2,-1,-1,-2
1470345119354283,-3,0,-4,-4,-3,-4,-2,-1
1470345119354283,0,-1,1,4,-1,-2,0,-2
1470345119375304,-2,1,11,6,-1,-2,-2,-1
1470345119375304,-1,0,-5,-4,0,-1,-1,0
1470345119377305,-3,-4,0,-1,-1,-1,1,-2
1470345119377305,-1,-1,-12,-6,0,0,-2,-1
1470345119390317,1,0,-5,-9,0,1,-2,-2
1470345119390317,-2,-2,13,15,-4,-2,0,-1
1470345119392319,-1,-3,-3,-15,-1,-1,-3,-1
1470345119392319,-1,-1,7,5,-1,-2,-1,0
1470345119413337,-1,-5,-26,-9,0,-1,-1,0
1470345119413337,-1,1,10,9,2,0,-1,1
1470345119414339,-3,-2,-5,-2,-3,-1,-2,-1
1470345119414339,1,-1,5,6,-1,-2,-1,-2
1470345119435864,-4,3,4,-10,-2,0,1,-2
1470345119435864,-1,-5,-10,-7,0,-1,-1,-1
1470345119437366,0,2,3,3,-1,-1,0,-1
1470345119437366,-1,-1,-6,-7,-4,-1,-1,0
1470345119450384,1,-2,6,8,1,-2,1,-1
1470345119450384,-2,-4,-7,-7,-2,-3,-3,-1
1470345119452386,-1,0,-2,-1,-1,-2,-1,0
1470345119452386,-2,-2,2,1,2,1,0,1
1470345119473402,-3,0,7,8,-3,-2,-1,-1
1470345119473402,0,0,-1,-8,-2,2,0,0
1470345119474406,0,-3,-4,9,1,-1,-1,-1
1470345119474406,-1,-3,-8,-13,0,-3,0,-3
1470345119495423,-2,-1,-2,-6,-4,-2,-1,0
1470345119495423,1,-2,-3,5,1,-1,-2,0
1470345119497428,-2,4,4,-6,-4,-1,-1,-1
1470345119497428,-3,-1,13,10,-3,-1,-2,-3
1470345119509436,-1,0,8,5,1,-1,-3,-2
1470345119509436,1,0,-12,-9,0,-1,0,-1
1470345119516442,-1,-1,4,0,2,0,-2,-1
1470345119516442,0,-2,-1,1,-1,1,-1,0
1470345119532961,0,-3,-8,4,-1,-2,-1,0
1470345119532961,-2,-1,-1,-8,-2,-2,1,-2
1470345119534963,1,-3,-4,-1,-1,-2,0,0
1470345119534963,-1,0,-12,-4,-1,-1,0,0
1470345119555485,1,-2,4,1,-1,0,0,-2
1470345119555485,-3,-2,-4,3,1,-1,-1,-3
1470345119557487,-1,-1,-3,8,1,1,1,-1
1470345119557487,1,-1,-1,-15,-1,0,-2,0
1470345119569497,-2,0,9,5,-3,-2,1,0
1470345119569497,-1,-1,-14,-10,-3,-1,-2,0
1470345119576503,0,-2,-4,-1,-3,0,-1,1
1470345119576503,-3,-3,-3,2,1,0,-1,0
1470345119592519,0,1,8,-2,0,-1,-2,0
1470345119592519,-1,1,5,8,1,0,-1,1
1470345119594520,-2,-1,-2,-4,-3,-2,-1,0
1470345119594520,-1,0,-11,-7,-1,-2,-1,0
1470345119615538,-1,0,-5,-1,-1,-2,-1,0
1470345119615538,-1,0,10,1,-1,0,1,0
1470345119617541,0,-1,-3,5,-1,-4,-1,-1
1470345119617541,1,0,6,-1,-2,-3,-1,-2
1470345119630058,-2,-4,-10,-18,-2,-2,-1,-3
1470345119630058,-2,1,1,2,-2,-1,-2,-1
1470345119637064,-1,-1,0,-5,-1,-1,0,-1
1470345119637064,-1,-3,3,5,-1,0,0,0
1470345119652584,-1,-2,-1,7,0,-1,-2,0
1470345119652584,-1,-2,12,-2,-1,-1,0,-1
1470345119654585,-2,-2,-10,-11,-1,-2,-1,0
1470345119654585,-3,1,-1,12,-1,-2,-2,-3
1470345119675605,-1,-2,-2,-5,-2,-2,-1,-2
1470345119675605,-3,1,6,-3,-2,0,-2,-1
1470345119676607,-1,0,3,6,-2,-1,-1,-1
1470345119676607,-1,-2,-11,-2,-1,0,-1,-1
1470345119689618,-1,1,-5,9,2,0,0,-1
1470345119689618,-1,-1,-7,-19,-1,-2,-1,-1
1470345119696624,-1,0,13,10,-4,-3,-2,-1
1470345119696624,-1,-1,-7,-1,-3,-1,-1,-1
1470345119712638,0,-2,-3,-1,1,0,0,1
1470345119712638,-1,-2,-8,1,-3,-1,-2,0
1470345119714640,-2,0,-12,-14,0,-2,-3,-1
1470345119714640,-2,1,11,8,-1,0,0,-1
1470345119735668,0,-2,-6,0,-1,-3,-1,0
1470345119735668,0,-2,-6,-1,0,-1,0,-2
1470345119737170,0,0,1,-1,-1,-1,0,-3
1470345119737170,-2,-4,-6,-4,2,-2,-2,-2
1470345119749687,-2,-2,4,1,-3,-3,-1,-1
1470345119749687,0,0,1,4,0,0,0,-2
1470345119756695,-1,-5,-17,-8,-3,-2,0,-1
1470345119756695,1,0,3,-1,-1,-1,-1,1
1470345119772709,-2,1,2,4,0,0,-1,-2
1470345119772709,-1,-1,0,-1,-2,-3,-2,-2
1470345119774710,-4,1,7,4,-1,0,-1,0
1470345119774710,-1,-4,-11,-9,-3,1,-2,-1
1470345119795729,0,-2,-1,-2,-3,-2,-2,1
1470345119795729,0,-2,9,6,0,0,-1,0
1470345119796731,-1,-2,1,-7,-2,-3,-2,-1
1470345119796731,-1,0,-10,-8,-2,0,0,0
1470345119809743,-1,1,4,9,0,-2,-2,-3
1470345119809743,-3,0,4,-1,-2,0,0,0
1470345119816748,-2,-3,-4,-1,-1,0,-1,-1
