timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472134389346934,-1,1,-17,-4,-2,-2,-2,1
1472134389346934,0,0,6,-1,0,-1,-1,1
1472134389348935,-3,-6,-3,-8,-5,-3,-2,-2
1472134389348935,1,11,2,4,2,0,0,-1
1472134389350437,-2,-3,-4,-5,-1,0,-1,-1
1472134389350437,-1,0,6,0,-1,0,0,0
1472134389350938,0,1,4,-2,1,0,-1,-2
1472134389350938,-3,-4,-13,-2,-3,-2,1,-1
1472134389357944,1,2,12,3,-1,1,-2,-1
1472134389357944,-1,-1,-11,-4,-2,-2,-3,-2
1472134389365951,-2,-3,5,-2,1,3,1,0
1472134389365951,-4,-6,-6,-5,0,0,-1,-1
1472134389372957,-3,-3,3,-2,-2,-2,1,-2
1472134389372957,1,2,-1,2,-1,-1,1,-1
1472134389387971,2,3,16,9,1,1,-2,-1
1472134389387971,-2,2,8,-2,-3,-2,-2,-1
1472134389394477,1,-5,-10,4,-1,-1,-1,-2
1472134389394477,-1,-3,-13,-4,-1,0,-3,-1
1472134389418498,0,2,0,-5,-1,-2,-1,0
1472134389418498,0,-2,0,1,-1,0,-1,-1
1472134389419500,-2,-2,10,-4,-1,0,-1,-1
1472134389419500,-7,0,41,7,-4,-4,-1,-2
1472134389457533,0,-9,-11,-4,1,-3,-2,-2
1472134389457533,0,6,-2,-2,1,0,-1,-2
1472134389458535,0,2,-17,-1,1,1,0,1
1472134389458535,-1,-6,10,-9,-3,0,0,-2
1472134389459538,-5,-1,18,3,-2,-2,0,-3
1472134389459538,1,0,4,6,-3,-1,1,0
1472134389462538,1,0,2,-9,0,-1,-2,-1
1472134389462538,0,3,-7,2,-3,0,-2,0
1472134389469043,-2,0,4,-3,-3,0,-2,-1
1472134389469043,-3,-4,-11,3,0,0,1,-1
1472134389476551,-1,2,10,2,0,0,-2,-1
1472134389476551,0,-2,-4,-1,0,0,3,-1
1472134389485560,0,0,-9,0,1,1,0,1
1472134389485560,-3,-1,-6,-13,-3,-2,-4,-3
1472134389499572,-1,-2,-16,3,-2,0,-2,-1
1472134389499572,0,0,3,-5,1,-1,-3,0
1472134389508080,-1,0,-1,8,0,-1,-1,0
1472134389508080,-1,-2,12,-4,1,-1,-1,0
1472134389530600,-3,-9,-2,-6,-2,-4,-3,-4
1472134389530600,-2,3,4,4,-2,-1,-1,0
1472134389532102,-3,-6,-16,-9,-3,-3,-1,-2
1472134389532102,1,5,8,5,0,2,1,-2
1472134389545613,1,-1,12,3,-2,-1,2,-3
1472134389545613,-2,-2,3,5,0,-1,0,-1
1472134389547115,3,4,-4,-6,0,1,-1,1
1472134389547115,-1,-1,10,1,-2,-3,0,-1
1472134389568134,-4,-8,-36,-13,-3,-2,1,-1
1472134389568134,-2,0,-9,-1,-3,-1,-2,-2
1472134389569635,0,4,18,9,0,-1,0,0
1472134389569635,-2,-3,-5,-5,-1,-3,-5,-2
1472134389590654,-2,3,11,4,-3,1,0,-1
1472134389590654,-1,-6,-14,-4,1,0,-2,-2
1472134389592155,-1,0,8,-1,-1,-3,1,0
1472134389592155,-1,-2,-22,-3,1,-1,-2,0
1472134389605168,0,-2,9,3,-2,0,-2,0
1472134389605168,0,7,-4,0,-2,-1,-1,1
1472134389611673,-1,-9,-7,2,0,-1,-2,-2
1472134389611673,-2,-1,-1,-4,-2,0,1,-1
1472134389628188,-1,-1,-7,-5,-2,-2,-1,-1
1472134389628188,1,2,10,1,2,0,0,0
1472134389629689,-1,0,-2,-2,0,1,0,-1
1472134389629689,-1,-3,-1,0,-1,-2,1,2
1472134389650708,-1,2,4,2,2,-2,-3,-2
1472134389650708,1,0,3,4,-3,-3,-2,-3
1472134389652210,-2,0,1,-5,1,0,-1,0
1472134389652210,0,-3,-12,8,0,-1,-1,-1
1472134389665221,-1,5,12,-2,-2,0,1,-1
1472134389665221,0,-2,-1,2,1,-1,1,-1
1472134389671728,-2,-6,-15,-7,-3,-1,0,-1
1472134389671728,0,2,8,-1,-1,-1,-1,0
1472134389688243,-2,-5,9,7,-2,-3,-2,-1
1472134389688243,-2,-3,8,-9,-1,0,-2,-3
1472134389689743,-4,-4,3,3,-3,-3,0,-2
1472134389689743,2,2,0,-2,2,1,0,-1
1472134389710762,-1,-3,-3,1,-1,-1,0,-2
1472134389710762,0,0,-16,-6,-1,-2,1,0
1472134389712264,-1,4,1,3,-2,-1,-3,-3
1472134389712264,0,-3,2,1,-2,-1,-1,0
1472134389725276,0,0,12,1,0,-1,-2,2
1472134389725276,-3,-2,-13,-11,-2,-1,-1,-2
1472134389731781,-1,0,1,1,0,1,-1,2
1472134389731781,-2,-2,7,5,-1,0,-2,-4
1472134389747796,0,1,-9,-4,-3,-1,1,0
1472134389747796,0,-5,1,3,-2,0,-2,0
1472134389755803,-3,0,-11,3,1,0,-1,-1
1472134389755803,-1,1,15,-5,-1,0,0,1
1472134389778323,0,-3,-9,-8,0,-2,-1,0
1472134389778323,-1,0,14,5,4,0,-1,-1
1472134389779825,2,1,-18,2,-3,-2,-2,-1
1472134389779825,-2,0,-17,-5,-4,-4,-3,-1
1472134389784829,0,-5,13,5,-2,-1,-1,0
1472134389784829,-2,-1,-12,-1,-2,0,-2,-2
1472134389791835,-1,-2,6,-2,1,1,0,0
1472134389791835,-1,-3,-3,-4,-1,2,-1,-1
1472134389808351,0,-1,-20,-2,2,0,-1,-1
1472134389808351,-3,-3,13,3,-3,-3,-1,-2
1472134389809851,2,7,11,-8,-3,-1,-1,0
1472134389809851,-3,-5,-4,2,-2,0,-1,1
1472134389830370,0,1,12,-1,-1,-1,1,0
1472134389830370,-1,-3,-5,3,-1,-1,-1,0
1472134389832372,-1,6,2,7,-1,0,-1,-1
1472134389832372,-3,-14,-11,-8,1,-2,-3,-2
1472134389844883,-1,2,-4,-1,1,0,-1,-1
1472134389844883,-1,-1,3,-2,-1,0,0,-2
1472134389851889,-1,-2,-6,-7,-4,-3,-1,-1
1472134389851889,-1,-1,12,3,0,-2,0,-2
1472134389867905,-2,-2,-11,9,0,0,-1,-2
1472134389867905,0,1,-3,-6,-2,-2,-1,-1
1472134389869905,-1,-2,-16,-2,-1,-1,0,-1
1472134389869905,1,2,6,0,-2,-1,-2,-2
1472134389889970,0,0,12,-1,-2,-1,-1,-2
1472134389889970,-3,0,-18,-4,-2,-2,0,1
1472134389891973,-2,-2,7,0,1,1,1,-4
1472134389891973,-2,3,-4,-1,-3,-3,-2,1
1472134389904986,-1,-3,0,-2,-2,0,0,1
1472134389904986,1,-3,0,4,0,-1,-1,0
1472134389910989,-2,-2,4,-1,1,0,0,-2
1472134389910989,-1,-1,1,-4,0,-1,1,-1
1472134389928006,1,3,15,1,-2,0,-3,-2
1472134389928006,-3,-3,-17,-1,0,-1,-1,-2
1472134389929006,-1,-4,-4,-6,0,-1,-1,2
1472134389929006,1,4,-5,3,1,-1,-1,-1
1472134389950025,0,0,-6,-3,0,-2,0,0
1472134389950025,-2,-3,8,-2,-1,0,0,-1
1472134389952027,0,3,5,2,-2,-2,-2,0
1472134389952027,2,-3,-3,4,0,1,0,-2
1472134389965044,-1,7,6,-4,0,-2,0,0
1472134389965044,0,-2,8,-2,-3,-2,-2,1
1472134389971558,-2,2,3,2,2,-1,0,-4
1472134389971558,-2,-1,1,-8,-2,-1,-1,0
1472134389987573,-2,-4,-10,7,2,2,-4,-2
1472134389987573,2,4,12,-1,4,3,0,1
1472134389989574,-3,-6,2,2,-5,-3,-2,-2
1472134389989574,0,-2,-25,-9,-1,-2,-3,0
1472134390010593,-2,-2,9,-1,-2,-3,-1,-2
1472134390010593,0,3,0,0,-1,0,0,0
1472134390011593,1,-3,-10,-3,-2,0,-1,0
1472134390011593,-2,-3,2,3,-2,-2,2,-2
1472134390023605,-1,-3,-7,-5,-3,0,-1,-1
1472134390023605,-2,-4,-10,-2,0,-1,-1,-2
1472134390032611,-1,0,4,1,-1,-3,-3,-2
1472134390032611,-1,1,22,3,-2,0,0,-1
1472134390047626,-2,-1,-18,-7,-4,-1,0,-2
1472134390047626,-3,-2,2,-5,0,-3,-1,0
1472134390049628,-1,-4,-5,-3,-2,-2,-2,0
1472134390049628,1,2,1,0,1,0,-1,-2
1472134390070653,-1,-10,-10,1,-1,-1,-1,-1
1472134390070653,-2,3,2,3,1,-1,-1,-2
1472134390071658,-1,-2,0,-6,0,0,0,-1
1472134390071658,-3,-2,-15,-1,-2,-1,-4,-4
1472134390083670,2,1,3,-1,0,1,1,1
1472134390083670,-3,3,-2,3,-2,-1,-2,-2
1472134390092678,-2,-8,2,0,0,-2,-1,1
1472134390092678,1,-1,1,2,-2,-3,0,-1
1472134390107692,-4,-2,-3,-4,-2,-2,-2,-2
1472134390107692,0,0,-17,0,-4,-1,-1,0
1472134390109695,-1,0,-17,-4,-2,0,0,-1
1472134390109695,-2,3,18,11,-1,-1,-2,-3
1472134390130713,-1,0,-5,-8,-2,0,-3,-1
1472134390130713,0,-3,-2,-4,0,-3,-1,-1
1472134390131713,-3,0,10,5,0,-2,-2,-1
1472134390131713,-2,-3,-13,-7,0,-2,1,1
1472134390143723,-2,0,-4,1,0,-2,0,-2
1472134390143723,0,-2,-8,-2,-2,2,0,-2
1472134390152733,2,-1,0,-2,-2,0,1,-2
1472134390152733,-3,0,7,-7,-1,1,0,1
1472134390168252,-2,-1,-4,4,-1,-2,-3,-3
1472134390168252,-3,-2,13,-3,-1,-3,-2,0
1472134390169754,-4,0,5,1,0,-1,-3,-2
1472134390169754,0,-2,-2,-1,0,-1,0,1
1472134390189779,0,0,1,1,2,-3,0,0
1472134390189779,1,1,6,8,-1,-1,-2,-1
1472134390196785,-2,-2,1,-6,-3,-3,-1,0
1472134390196785,-2,-1,0,4,0,-3,-1,-1
1472134390203790,-1,-3,-5,-10,-2,-1,-2,-2
1472134390203790,2,-1,5,-2,1,-1,0,-2
1472134390212801,-1,1,-1,6,0,-1,0,1
1472134390212801,-5,-12,-34,-9,-2,1,-3,-3
1472134390227814,0,3,22,5,-2,-1,-2,0
1472134390227814,-2,-10,-9,-2,-4,0,-2,0
1472134390229816,0,3,6,-1,0,2,0,0
1472134390229816,2,-1,-2,3,1,-1,0,0
1472134390250833,0,5,10,1,-1,0,0,-1
1472134390250833,0,-2,-7,1,-2,-2,-2,-2
1472134390251835,1,2,2,2,-3,-4,-1,0
1472134390251835,-1,2,-2,0,0,1,0,-1
1472134390264352,-4,-4,17,3,-2,-3,-1,-1
1472134390264352,-1,-4,-7,-2,-2,-1,-1,-2
1472134390272863,-1,-3,-10,0,0,-1,-2,-3
1472134390272863,-2,6,5,-6,-3,-1,-2,-1
1472134390287877,-1,-4,-7,6,1,1,-1,-1
1472134390287877,-2,1,14,-7,-1,0,0,0
1472134390289878,-1,-3,-17,-4,0,-1,1,0
1472134390289878,0,4,6,1,-5,-2,0,0
1472134390309897,-1,-4,-7,3,-2,-1,0,-1
1472134390309897,-1,3,6,-2,1,-1,0,0
1472134390311899,0,-1,0,-4,-2,-1,-3,0
1472134390311899,1,-1,3,0,0,-2,-1,-1
1472134390323908,-1,-3,-7,-2,-1,-2,0,0
1472134390323908,0,1,0,4,-1,0,0,-1
1472134390332917,-3,-1,3,-7,-1,0,-2,1
1472134390332917,0,-3,3,5,0,0,-1,0
1472134390347931,-1,1,-8,-6,-1,-1,-2,-1
1472134390347931,0,-3,-6,1,1,-1,-3,-2
1472134390348932,3,0,22,11,0,-2,0,-2
1472134390348932,-2,-2,-9,-8,0,0,0,0
1472134390370457,-1,-3,-9,-2,0,-1,0,-1
1472134390370457,-1,1,3,2,-2,-4,-1,-1
1472134390371478,-2,2,-2,-2,-2,0,-1,-2
1472134390371478,0,-1,2,3,-1,0,-1,0
1472134390383490,0,-6,-3,1,-3,-1,0,0
1472134390383490,-2,-1,-4,-5,-2,0,-1,-1
1472134390392497,-1,1,1,1,0,-1,-1,1
1472134390392497,0,-3,1,0,-3,-3,-1,-2
1472134390407512,-1,3,1,-6,-3,-1,-3,-2
