timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470332122854245,-1,-4,-6,0,-2,-2,-1,0
1470332122854245,1,0,-3,-14,-4,-2,-2,-1
1470332122854745,-1,-2,-8,-2,0,0,-1,-1
1470332122854745,-3,0,9,7,4,-2,-1,-3
1470332122856747,-3,0,-1,-1,-6,-1,0,2
1470332122856747,0,0,-3,-6,-5,-1,-2,0
1470332122857748,1,-1,4,0,2,-2,1,-1
1470332122857748,-2,1,-2,15,-3,-1,-4,1
1470332122864253,1,0,-1,-23,0,-1,1,-3
1470332122864253,-1,-3,1,11,2,0,1,-1
1470332122870259,-3,-4,-6,-5,-4,-3,-3,-1
1470332122870259,-2,-2,1,6,-2,0,-1,-1
1470332122885274,0,2,5,3,3,-3,-3,-3
1470332122885274,-3,-7,-19,-6,-2,-2,-2,-3
1470332122894781,-1,1,2,7,0,-1,-2,1
1470332122894781,1,0,-1,-8,-2,-1,0,-2
1470332122900285,-1,-4,-1,-11,-6,-2,-1,0
1470332122900285,-4,0,-1,2,2,2,0,-1
1470332122925308,-2,-3,5,-2,0,-1,-1,-2
1470332122925308,-1,-3,-4,1,-1,-2,1,0
1470332122928311,1,1,-4,-6,-1,-1,-1,0
1470332122928311,1,5,2,4,-2,-3,-1,0
1470332122938820,-3,-3,6,0,3,-1,0,0
1470332122938820,1,2,5,3,1,0,-1,-2
1470332122980358,-1,-1,9,7,5,-2,3,-2
1470332122980358,-4,-3,-3,-2,-6,-2,-3,0
1470332122983863,0,-3,4,11,1,0,-1,-1
1470332122983863,1,-1,-3,-12,2,1,1,0
1470332122984862,-3,-2,-1,2,-1,-2,0,-1
1470332122984862,-1,2,-2,-3,-2,-2,-2,0
1470332122985362,-1,2,-4,-1,2,1,-1,-2
1470332122985362,-1,1,5,9,2,-1,1,-1
1470332122990366,1,2,-8,-9,-4,0,-5,1
1470332122990366,1,-2,7,-4,3,-1,2,-3
1470332122999376,-1,1,3,-5,-2,0,0,0
1470332122999376,-1,3,-4,6,0,-1,-3,0
1470332123013387,0,1,-5,-15,-5,-2,-2,-2
1470332123013387,-1,-4,12,16,1,0,-1,0
1470332123020394,-2,2,0,-6,-2,-2,-3,-2
1470332123020394,0,-1,0,12,-3,0,1,-2
1470332123027900,-2,2,9,15,-1,-1,-2,-2
1470332123027900,0,-5,-1,-13,1,0,1,0
1470332123050921,-1,-4,-3,0,-4,-1,-2,-3
1470332123050921,-2,-2,-1,5,1,0,-3,-1
1470332123051422,-2,1,6,-17,-5,-1,-1,0
1470332123051422,-2,1,-1,4,4,1,-1,-1
1470332123073942,-2,-1,-3,0,0,-1,-2,0
1470332123073942,-3,-5,1,-1,-4,-2,-1,-1
1470332123074942,-1,0,1,8,3,-1,-2,0
1470332123074942,0,-1,-8,-10,-1,-2,-2,-3
1470332123088455,-1,-3,-3,-5,0,-1,0,-1
1470332123088455,-4,-2,11,6,-2,-2,-2,-3
1470332123088955,1,-5,-8,-16,-4,-1,1,-2
1470332123088955,-1,1,-5,2,2,0,-2,0
1470332123110975,-1,-3,-12,-5,-2,-2,0,0
1470332123110975,1,1,2,3,-4,0,-2,-2
1470332123111475,0,-2,-1,7,2,-1,1,-1
1470332123111475,1,1,-8,-3,0,0,1,-2
1470332123133996,-1,-4,9,-5,-6,-4,0,-2
1470332123133996,-4,-1,-9,-4,1,-1,-1,1
1470332123134997,-3,-6,2,2,0,-1,-2,-1
1470332123134997,-3,3,-7,-7,-4,-1,1,-1
1470332123148509,2,2,5,11,2,-2,-1,2
1470332123148509,1,-1,-3,-10,-1,-2,-1,-1
1470332123149010,-1,-4,-11,-7,-2,-2,-1,0
1470332123149010,-1,4,10,5,-1,-1,-1,1
1470332123171029,1,-2,-7,-5,1,-3,-1,-3
1470332123171029,0,3,10,-5,-3,-2,-2,-2
1470332123171529,0,-2,-9,-4,-2,-2,-1,-1
1470332123171529,0,-2,-6,-1,1,-1,-2,0
1470332123194050,-2,-2,7,10,-4,-2,-3,0
1470332123194050,1,2,-3,-13,0,-1,0,-1
1470332123194550,-2,-2,-2,-3,-2,-2,-1,0
1470332123194550,-2,-6,-3,5,-2,0,-1,-2
1470332123208562,-1,3,2,-8,1,0,1,-2
1470332123208562,-3,-4,-16,-16,0,-3,-1,-1
1470332123209063,0,5,16,17,-1,0,-1,-1
1470332123209063,2,-2,1,1,0,-1,1,-2
1470332123239091,-1,-5,-22,-8,-2,-2,-1,-2
1470332123239091,0,-5,-3,-4,-1,-1,-3,-1
1470332123239591,0,7,3,-3,0,-1,-1,-3
1470332123239591,-2,-6,2,7,1,-1,-1,-3
1470332123254104,0,-1,3,-8,-2,0,-1,1
1470332123254104,0,0,5,13,-1,0,-2,-1
1470332123254604,-3,-6,-7,0,0,0,-2,-1
1470332123254604,0,-1,-4,-8,-3,-1,-1,-1
1470332123267616,-4,5,10,10,1,-1,-1,0
1470332123267616,0,-3,-9,-10,0,-2,2,1
1470332123276123,2,-1,1,-5,1,-1,0,0
1470332123276123,-3,0,9,12,-6,-4,0,-2
1470332123291136,-3,-2,-13,-10,1,0,0,0
1470332123291136,-2,-2,2,6,-1,-1,0,-1
1470332123291638,-1,-1,-2,3,2,0,-1,0
1470332123291638,0,2,-5,-1,-3,-2,-2,-2
1470332123314158,0,-2,4,-1,1,-1,-2,0
1470332123314158,-1,-5,-3,2,-2,-3,-2,-2
1470332123314658,-1,6,1,-5,-1,0,0,-1
