timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472088488715010,1,5,7,-5,0,-1,0,1
1472088488715010,-1,13,5,2,1,-4,2,1
1472088488716012,0,-27,5,8,-2,2,-2,-1
1472088488716012,-1,-3,3,-3,-1,0,-3,-1
1472088488716512,-3,2,-7,-5,-3,-5,0,2
1472088488716512,1,-9,0,2,-2,1,-2,-1
1472088488717513,-4,9,2,-9,-2,-3,0,0
1472088488717513,0,7,-4,5,-1,-4,-3,-1
1472088488728030,-2,-13,4,1,-3,0,-2,-2
1472088488728030,1,2,-2,2,0,1,-1,-1
1472088488736537,0,6,28,1,1,-1,0,0
1472088488736537,-2,-22,-69,-12,-4,-2,0,-2
1472088488744507,0,2,10,8,0,1,-1,-1
1472088488744507,-1,6,7,-2,0,-1,1,0
1472088488759020,-3,-4,-8,-10,-5,-4,0,-2
1472088488759020,-1,1,8,-5,-2,0,-1,0
1472088488766529,1,4,-7,3,-1,0,-1,0
1472088488766529,-2,6,-5,1,-2,-2,-2,-1
1472088488781551,3,9,0,7,1,0,-1,0
1472088488781551,-4,-8,9,-9,-2,0,-1,-2
1472088488789569,-1,0,-1,2,-1,-2,-2,-1
1472088488789569,-1,1,24,-10,-1,-1,-2,-2
1472088488803093,2,2,-28,-4,2,-1,0,-1
1472088488803093,1,3,20,9,-2,-2,0,-1
1472088488843650,-3,3,15,-1,-2,3,-1,0
1472088488843650,-2,-4,8,-2,-1,-3,-2,-1
1472088488844651,-4,-6,3,-4,-2,-3,-2,-1
1472088488844651,-3,-1,-19,-3,-4,2,-2,-1
1472088488845652,0,1,3,3,0,-1,-1,-3
1472088488845652,-3,-3,-7,-2,0,-5,0,1
1472088488849655,1,-2,11,4,-1,2,-2,-3
1472088488849655,-1,-1,3,-1,-3,-2,-1,0
1472088488855160,-2,4,-33,-6,1,-3,2,2
1472088488855160,-2,-7,11,-6,-2,1,-2,-2
1472088488864168,0,6,0,3,0,-2,-1,0
1472088488864168,0,-5,-6,-6,-2,-1,-4,-2
1472088488870675,1,2,6,-2,-1,-1,-2,-3
1472088488870675,-3,2,-19,-1,-2,2,0,-3
1472088488886906,-1,2,0,-1,1,1,-1,1
1472088488886906,-1,2,1,-4,0,-4,0,-1
1472088488892911,-2,-14,-6,5,0,-1,-2,-2
1472088488892911,2,-3,-26,-2,0,-1,0,1
1472088488915954,-3,-7,2,0,-3,-5,0,0
1472088488915954,0,5,2,2,-2,-1,-1,-3
1472088488916955,0,0,6,-1,-3,-1,0,0
1472088488916955,-2,-16,10,-1,2,0,0,0
1472088488931261,0,10,-45,-1,-1,0,0,0
1472088488931261,-4,-31,-19,1,1,-2,0,-2
1472088488931762,-1,12,19,-3,-4,-2,-2,-1
1472088488931762,1,13,-8,-3,-4,0,-1,0
1472088488953381,-1,-5,5,-6,1,1,-2,-1
1472088488953381,-2,0,13,-4,0,-2,-2,-1
1472088488954382,-2,-3,-11,-4,-2,-3,-2,-2
1472088488954382,1,8,3,-5,-2,-1,0,-1
1472088488975912,0,-14,5,0,-1,0,1,-3
1472088488975912,-1,7,4,-1,-1,-1,0,1
1472088488976912,-3,-3,25,4,-1,1,-1,-1
1472088488976912,2,4,-18,-1,0,1,-1,-1
1472088488990937,-2,-10,-10,-8,-3,-3,-1,0
1472088488990937,2,16,10,4,-1,2,1,0
1472088488991939,-1,-14,-12,-3,0,2,0,-1
1472088488991939,-2,-12,12,-2,-1,-2,0,-2
1472088489013478,0,6,13,6,-2,-1,-1,-2
1472088489013478,0,11,-21,17,3,0,0,-2
1472088489014479,0,-9,13,-15,-2,-2,0,0
1472088489014479,-3,6,1,3,-1,-1,-1,-2
1472088489035485,-1,8,19,1,-3,2,0,0
1472088489035485,1,-3,0,-5,-4,-1,-1,1
1472088489036998,0,11,-8,7,-1,-1,-1,-2
1472088489036998,-1,-18,-27,3,0,0,-2,-1
1472088489051011,-1,5,9,-4,2,-2,-1,0
1472088489051011,-2,-9,-21,-1,-2,-2,-1,-1
1472088489051511,-3,-2,-8,1,0,-3,-2,-1
1472088489051511,0,1,17,-7,-1,-2,-1,-3
1472088489073543,0,7,3,4,0,-1,0,-1
1472088489073543,0,-4,-1,-2,-1,0,0,-1
1472088489074044,-3,-14,-9,-1,0,0,-3,-1
1472088489074044,0,14,13,0,-2,0,-2,1
1472088489096075,0,-12,8,3,0,-2,-2,-2
1472088489096075,-1,13,-2,-11,-3,-2,-1,-2
1472088489096075,1,-2,9,4,-3,-1,-1,0
1472088489096075,2,4,8,2,0,1,-1,-1
1472088489111072,-3,2,-7,-3,-1,0,-1,0
1472088489111072,0,-8,3,-1,0,-1,1,-2
1472088489111572,-1,0,4,2,0,0,-1,-1
