timestamp,x,y,z,w
1472088305822136,-0.0518188,0.134705,-0.467163,0.872314
1472088305844669,-0.0515137,0.13501,-0.466858,0.872437
1472088305860691,-0.0508423,0.135315,-0.466492,0.87262
1472088305882223,-0.0507202,0.135559,-0.466248,0.872742
1472088305905781,-0.0509644,0.135681,-0.465942,0.872864
1472088305920795,-0.0510864,0.135803,-0.465637,0.872986
1472088305942313,-0.0512695,0.135864,-0.46521,0.873169
1472088305987896,-0.0514526,0.135864,-0.464905,0.873352
1472088305988896,-0.052002,0.135803,-0.464661,0.873474
1472088306002924,-0.0529175,0.13562,-0.464539,0.873474
1472088306025958,-0.053894,0.135559,-0.464478,0.873474
1472088306040996,-0.0546265,0.135559,-0.464539,0.873413
1472088306070522,-0.0551147,0.135498,-0.464661,0.873291
1472088306114584,-0.0556641,0.135254,-0.464905,0.873169
1472088306124594,-0.0567017,0.13446,-0.465454,0.872925
1472088306126095,-0.0582275,0.133301,-0.466125,0.872681
1472088306145127,-0.0599365,0.13208,-0.466736,0.872375
1472088306167659,-0.0614624,0.131226,-0.467041,0.872253
1472088306182180,-0.0623169,0.131104,-0.466919,0.872314
1472088306204711,-0.062561,0.131042,-0.466797,0.872375
1472088306219732,-0.0620117,0.13092,-0.466797,0.872375
1472088306241775,-0.060791,0.130554,-0.467041,0.872437
1472088306264308,-0.0593262,0.130066,-0.467346,0.872375
1472088306279324,-0.0582275,0.130005,-0.46759,0.872375
1472088306301870,-0.0574951,0.130188,-0.467773,0.872314
1472088306324416,-0.057251,0.130371,-0.467896,0.872253
1472088306339429,-0.0569458,0.130493,-0.468018,0.872131
1472088306361960,-0.0567627,0.130432,-0.468262,0.87207
1472088306384494,-0.0567627,0.130432,-0.468262,0.87207
1472088306399520,-0.0567627,0.130432,-0.468262,0.87207
1472088306422055,-0.0567017,0.130737,-0.468201,0.87207
1472088306444589,-0.0567017,0.130981,-0.46814,0.872009
1472088306459615,-0.0566406,0.131287,-0.468079,0.872009
1472088306482136,-0.0563354,0.131653,-0.468018,0.872009
1472088306504696,-0.0559692,0.13208,-0.467957,0.872009
1472088306521211,-0.0554199,0.132446,-0.467834,0.87207
1472088306541753,-0.0549316,0.132813,-0.467773,0.87207
1472088306564474,-0.0543823,0.13324,-0.467712,0.87207
1472088306580988,-0.0540161,0.133728,-0.467529,0.872131
1472088306601916,-0.0537109,0.134399,-0.467407,0.872131
1472088306624461,-0.0534058,0.135071,-0.467346,0.87207
1472088306640989,-0.0531006,0.135742,-0.467285,0.872009
1472088306662035,-0.0526123,0.136414,-0.467224,0.871948
1472088306684568,-0.0523071,0.137085,-0.467285,0.871826
1472088306700925,-0.0524292,0.137695,-0.467468,0.871643
1472088306721973,-0.0526733,0.138367,-0.46759,0.87146
1472088306744509,-0.0529175,0.138916,-0.467712,0.871277
1472088306761033,-0.0527954,0.139221,-0.467896,0.871155
1472088306782056,-0.0526733,0.139587,-0.467896,0.871094
1472088306804407,-0.0526123,0.140015,-0.467773,0.871094
1472088306826937,-0.0528564,0.140381,-0.467529,0.871155
1472088306841975,-0.0529785,0.140869,-0.467285,0.871216
1472088306864754,-0.0531006,0.141235,-0.467102,0.871216
1472088306887150,-0.0535278,0.141418,-0.467041,0.871216
1472088306901859,-0.0541382,0.141663,-0.467041,0.871094
1472088306924697,-0.0548096,0.141968,-0.466919,0.871094
1472088306947008,-0.055603,0.142273,-0.466675,0.871094
1472088306962022,-0.0563354,0.142578,-0.466492,0.871094
1472088306984542,-0.0571289,0.142761,-0.46637,0.871094
1472088307006995,-0.0579224,0.142761,-0.466431,0.871033
1472088307025032,-0.0584717,0.142639,-0.466614,0.870911
1472088307044578,-0.0585327,0.142578,-0.466614,0.870911
1472088307067097,-0.0581055,0.142151,-0.466736,0.870972
1472088307082111,-0.057373,0.141907,-0.466736,0.871033
1472088307106160,-0.0564575,0.142029,-0.466675,0.871094
1472088307127194,-0.0556641,0.142273,-0.466675,0.871094
1472088307144729,-0.0548096,0.142334,-0.466736,0.871155
1472088307165756,-0.0535889,0.142334,-0.466736,0.871216
1472088307186781,-0.0526123,0.142517,-0.466553,0.871338
1472088307203803,-0.0522461,0.142944,-0.466248,0.87146
1472088307225846,-0.0522461,0.143555,-0.466003,0.87146
1472088307247015,-0.052124,0.143738,-0.46582,0.871582
1472088307265032,-0.052063,0.143677,-0.46582,0.871582
1472088307285549,-0.0518799,0.143311,-0.465515,0.871765
1472088307307094,-0.0519409,0.142944,-0.465088,0.87207
1472088307325122,-0.0522461,0.142822,-0.4646,0.872375
1472088307346156,-0.0527344,0.142822,-0.464111,0.872559
1472088307367021,-0.0530396,0.142822,-0.463806,0.872742
1472088307385063,-0.0529175,0.142639,-0.463623,0.872864
1472088307407610,-0.0526123,0.142578,-0.463501,0.872925
1472088307427032,-0.0522461,0.142517,-0.463562,0.872986
1472088307445077,-0.052063,0.142578,-0.463562,0.872925
1472088307467227,-0.052002,0.142822,-0.463745,0.872803
1472088307487329,-0.052002,0.143127,-0.463867,0.872681
1472088307505190,-0.0518799,0.143494,-0.46405,0.872559
1472088307527266,-0.0517578,0.144043,-0.464233,0.872375
1472088307547396,-0.0516357,0.144409,-0.464478,0.872192
1472088307577375,-0.0515137,0.144592,-0.464783,0.872009
1472088307587325,-0.0510254,0.144409,-0.465027,0.871948
1472088307606952,-0.050354,0.143799,-0.46521,0.871948
1472088307624927,-0.0496826,0.143066,-0.465332,0.87207
1472088307647701,-0.0490723,0.142273,-0.465271,0.872253
1472088307667050,-0.0487671,0.141724,-0.464966,0.872498
1472088307685102,-0.048645,0.141602,-0.4646,0.872742
1472088307707714,-0.0489502,0.141846,-0.464294,0.872864
1472088307726955,-0.0493774,0.142029,-0.464172,0.872864
1472088307744808,-0.0498047,0.142151,-0.464111,0.872864
1472088307767341,-0.0501099,0.142334,-0.464172,0.872803
1472088307786973,-0.0504761,0.142334,-0.464172,0.872742
1472088307804763,-0.0508423,0.142212,-0.464233,0.872742
1472088307827529,-0.0512695,0.142334,-0.464172,0.872681
1472088307847017,-0.0516968,0.142517,-0.464233,0.87262
1472088307865095,-0.052002,0.142639,-0.464294,0.872559
1472088307887720,-0.0522461,0.142883,-0.464478,0.872375
1472088307909945,-0.0524292,0.143066,-0.464722,0.872253
1472088307932753,-0.0526733,0.14325,-0.464966,0.87207
1472088307947311,-0.0527344,0.143372,-0.465149,0.871948
1472088307967026,-0.0527344,0.143372,-0.465149,0.871948
1472088307989626,-0.0527344,0.143372,-0.465149,0.871948
1472088308006580,-0.0527344,0.143372,-0.465149,0.871948
1472088308028203,-0.0526733,0.143372,-0.465149,0.871948
1472088308049516,-0.0526733,0.143372,-0.465149,0.871948
1472088308067590,-0.0524902,0.143372,-0.465027,0.872009
1472088308087608,-0.0522461,0.143311,-0.464844,0.872131
1472088308109611,-0.0522461,0.143311,-0.464905,0.872131
1472088308127708,-0.0523071,0.14325,-0.464722,0.872192
1472088308148759,-0.0524292,0.143311,-0.464478,0.872314
1472088308169817,-0.0525513,0.143433,-0.464233,0.872437
1472088308187442,-0.0526123,0.143677,-0.463928,0.872559
1472088308208584,-0.0528564,0.143799,-0.463684,0.872681
1472088308229688,-0.0528564,0.143799,-0.463684,0.872681
1472088308247833,-0.0528564,0.143799,-0.463684,0.87262
1472088308268400,-0.0528564,0.14386,-0.463684,0.87262
1472088308290019,-0.0529175,0.143799,-0.463684,0.87262
1472088308307674,-0.0531616,0.143921,-0.463562,0.872681
1472088308328256,-0.0534058,0.144104,-0.46344,0.872681
1472088308349443,-0.0534668,0.144104,-0.46344,0.872681
1472088308367586,-0.0534668,0.144165,-0.46344,0.872681
1472088308390113,-0.0534668,0.144165,-0.46344,0.872681
1472088308409516,-0.0535278,0.144165,-0.46344,0.872681
1472088308427894,-0.0535278,0.144165,-0.46344,0.872681
1472088308450017,-0.0535889,0.144165,-0.46344,0.872681
1472088308469715,-0.0535889,0.144165,-0.46344,0.872681
1472088308487490,-0.0536499,0.144165,-0.46344,0.872681
1472088308510059,-0.0536499,0.144165,-0.46344,0.872681
1472088308529675,-0.0534058,0.144104,-0.463562,0.87262
