timestamp,x,y,z,w
1470242899153552,-0.00689697,0.204346,-0.928345,0.310486
1470242899168566,-0.00689697,0.203796,-0.928467,0.310425
1470242899192086,-0.00689697,0.203735,-0.928467,0.310425
1470242899213605,-0.00720215,0.204041,-0.928467,0.310303
1470242899228619,-0.00750732,0.204407,-0.928467,0.31012
1470242899252141,-0.00762939,0.204773,-0.928467,0.309875
1470242899305688,-0.00775146,0.205017,-0.928406,0.309753
1470242899306189,-0.00775146,0.205078,-0.928406,0.309753
1470242899308191,-0.00799561,0.205322,-0.928467,0.309509
1470242899334214,-0.00830078,0.205627,-0.928467,0.309265
1470242899349227,-0.00842285,0.205933,-0.928467,0.309082
1470242899363740,-0.00848389,0.205933,-0.928467,0.309021
1470242899387262,-0.00848389,0.205994,-0.928467,0.309021
1470242899416787,-0.00848389,0.205994,-0.928467,0.309021
1470242899426797,-0.00848389,0.206055,-0.928467,0.309021
1470242899446814,-0.00860596,0.205872,-0.928467,0.309143
1470242899469335,-0.00860596,0.205688,-0.928406,0.309387
1470242899483349,-0.00872803,0.204834,-0.928589,0.309448
1470242899505867,-0.00860596,0.204224,-0.92865,0.309509
1470242899528388,-0.00860596,0.204163,-0.928711,0.309509
1470242899543403,-0.00866699,0.204163,-0.928711,0.309509
1470242899565922,-0.00866699,0.204224,-0.928711,0.309509
1470242899588443,-0.00872803,0.204041,-0.928711,0.309509
1470242899603456,-0.00872803,0.203735,-0.928772,0.309509
1470242899625976,-0.00872803,0.203796,-0.928772,0.309509
1470242899648497,-0.00891113,0.203979,-0.928711,0.30957
1470242899663509,-0.00891113,0.204041,-0.928711,0.30957
1470242899686030,-0.00897217,0.203979,-0.928711,0.30957
1470242899708549,-0.00897217,0.203979,-0.928711,0.30957
1470242899723564,-0.00891113,0.203857,-0.928711,0.309631
1470242899746085,-0.00878906,0.203674,-0.928711,0.309753
1470242899768604,-0.00878906,0.203735,-0.928711,0.309753
1470242899783617,-0.00878906,0.203735,-0.928711,0.309753
1470242899806137,-0.00872803,0.203552,-0.928772,0.309753
1470242899828657,-0.00866699,0.203308,-0.928833,0.309692
1470242899843671,-0.00866699,0.203308,-0.928833,0.309692
1470242899866191,-0.00872803,0.203308,-0.928833,0.309692
1470242899897219,-0.00878906,0.203491,-0.928772,0.309692
1470242899903727,-0.00878906,0.203491,-0.928772,0.309692
1470242899926245,-0.0088501,0.203491,-0.928772,0.309692
1470242899948766,-0.00872803,0.203308,-0.928833,0.309692
1470242899963279,-0.00872803,0.203308,-0.928833,0.309692
1470242899986299,-0.00872803,0.203308,-0.928833,0.309692
1470242900008318,-0.00878906,0.203308,-0.928833,0.309692
1470242900023332,-0.0088501,0.203247,-0.928833,0.309631
1470242900054360,-0.0088501,0.203308,-0.928833,0.309631
1470242900068389,-0.0088501,0.203308,-0.928833,0.309631
1470242900084890,-0.0088501,0.203308,-0.928833,0.309631
1470242900105919,-0.00891113,0.203308,-0.928833,0.309631
1470242900137435,-0.00891113,0.203308,-0.928833,0.309631
1470242900143442,-0.00897217,0.203308,-0.928833,0.309631
1470242900168965,-0.00897217,0.203308,-0.928833,0.309631
1470242900188483,-0.00897217,0.203308,-0.928833,0.309631
1470242900203494,-0.0090332,0.20343,-0.928833,0.309631
1470242900226014,-0.0090332,0.203491,-0.928772,0.309631
1470242900248534,-0.00909424,0.203491,-0.928772,0.309631
1470242900263548,-0.00909424,0.203491,-0.928833,0.309631
1470242900286069,-0.00909424,0.203491,-0.928772,0.309631
1470242900308588,-0.00915527,0.203491,-0.928833,0.309631
1470242900323601,-0.00915527,0.203491,-0.928833,0.309631
1470242900346122,-0.00915527,0.203491,-0.928833,0.309631
1470242900368643,-0.00915527,0.203491,-0.928833,0.309631
1470242900383656,-0.00921631,0.203491,-0.928772,0.30957
1470242900406176,-0.00921631,0.203491,-0.928772,0.30957
1470242900428696,-0.00921631,0.203552,-0.928772,0.30957
1470242900446212,-0.00921631,0.203552,-0.928772,0.30957
1470242900466230,-0.00927734,0.203552,-0.928772,0.30957
1470242900488250,-0.00927734,0.203552,-0.928772,0.30957
1470242900506266,-0.00927734,0.203552,-0.928772,0.30957
1470242900525783,-0.00933838,0.203552,-0.928772,0.30957
1470242900548804,-0.00933838,0.203552,-0.928772,0.30957
1470242900566320,-0.00915527,0.203552,-0.928711,0.309753
1470242900587340,-0.0090332,0.203796,-0.928589,0.310059
1470242900608358,-0.00872803,0.203552,-0.928528,0.310303
1470242900626374,-0.00836182,0.20343,-0.928467,0.310791
1470242900647393,-0.00830078,0.203613,-0.928345,0.311035
