timestamp,roll,pitch,yaw
1470345119091311,-0.46961,-0.0739099,-0.961105
1470345119114332,-0.469728,-0.0739659,-0.96111
1470345119135351,-0.470123,-0.0737993,-0.961333
1470345119151365,-0.470908,-0.073705,-0.961571
1470345119173886,-0.471523,-0.0735958,-0.961501
1470345119195906,-0.4717,-0.0735467,-0.961537
1470345119211419,-0.4717,-0.0735467,-0.961537
1470345119233940,-0.471818,-0.0736027,-0.961543
1470345119254687,-0.47181,-0.0735753,-0.961391
1470345119271699,-0.47181,-0.0735753,-0.961391
1470345119293719,-0.47181,-0.0735753,-0.961391
1470345119322744,-0.4717,-0.0735467,-0.961537
1470345119331257,-0.47114,-0.0731938,-0.961271
1470345119353283,-0.470308,-0.0725589,-0.961052
1470345119376304,-0.469918,-0.0722209,-0.961093
1470345119391317,-0.470036,-0.0722768,-0.961099
1470345119413337,-0.4706,-0.0720339,-0.961207
1470345119436365,-0.470718,-0.0720898,-0.961212
1470345119451384,-0.470803,-0.0719532,-0.961514
1470345119473402,-0.470803,-0.0719532,-0.961514
1470345119496425,-0.470803,-0.0719532,-0.961514
1470345119510437,-0.471413,-0.0721739,-0.961659
1470345119533963,-0.471589,-0.0721248,-0.961696
1470345119556487,-0.471246,-0.0725161,-0.961718
1470345119570498,-0.471021,-0.0729633,-0.961746
1470345119593519,-0.471021,-0.0729633,-0.961746
1470345119616540,-0.470852,-0.0729483,-0.961438
1470345119631058,-0.470529,-0.0727073,-0.961182
1470345119653585,-0.469825,-0.0724216,-0.961064
1470345119676607,-0.469462,-0.0722267,-0.960896
1470345119690619,-0.469581,-0.0722826,-0.960901
1470345119713641,-0.469581,-0.0722826,-0.960901
1470345119736670,-0.469581,-0.0722826,-0.960901
1470345119750689,-0.469581,-0.0722826,-0.960901
1470345119773709,-0.469699,-0.0723385,-0.960906
1470345119796731,-0.469699,-0.0723385,-0.960906
1470345119810743,-0.47014,-0.0726352,-0.961167
1470345119841274,-0.470413,-0.0730085,-0.961544
1470345119856788,-0.47089,-0.0734757,-0.961747
1470345119877807,-0.47089,-0.0734757,-0.961747
1470345119893822,-0.47089,-0.0734757,-0.961747
1470345119916341,-0.47089,-0.0734757,-0.961747
1470345119937361,-0.470948,-0.0733707,-0.961778
1470345119953875,-0.470517,-0.0733669,-0.961612
1470345119975900,-0.470282,-0.0735209,-0.961545
1470345119996921,-0.4704,-0.0735769,-0.961551
1470345120013935,-0.4704,-0.0735769,-0.961551
1470345120035956,-0.470519,-0.0736328,-0.961556
1470345120057479,-0.470519,-0.0736328,-0.961556
1470345120073994,-0.470613,-0.073698,-0.961529
1470345120096515,-0.470731,-0.073754,-0.961535
1470345120116999,-0.470731,-0.073754,-0.961535
1470345120134014,-0.470731,-0.073754,-0.961535
1470345120156033,-0.470731,-0.073754,-0.961535
1470345120177054,-0.470849,-0.0738099,-0.96154
1470345120194076,-0.470849,-0.0738099,-0.96154
1470345120216098,-0.470849,-0.0738099,-0.96154
1470345120237119,-0.470518,-0.0735416,-0.961133
1470345120254133,-0.46991,-0.073587,-0.960931
1470345120276152,-0.469582,-0.073676,-0.960891
1470345120297693,-0.4697,-0.0737319,-0.960896
1470345120314078,-0.4697,-0.0737319,-0.960896
1470345120336103,-0.469818,-0.0737878,-0.960901
1470345120359119,-0.469818,-0.0737878,-0.960901
1470345120380190,-0.470317,-0.0738884,-0.96077
1470345120396657,-0.470317,-0.0738884,-0.96077
1470345120419269,-0.470153,-0.0733691,-0.960726
1470345120433283,-0.470153,-0.0733691,-0.960726
1470345120456302,-0.471777,-0.0738454,-0.960912
1470345120478321,-0.472361,-0.0740059,-0.960364
1470345120493347,-0.471847,-0.0741166,-0.960135
1470345120516369,-0.470924,-0.0728211,-0.959784
1470345120538388,-0.469676,-0.0709287,-0.958812
1470345120553402,-0.469647,-0.0696514,-0.957651
1470345120576422,-0.469117,-0.0689609,-0.957203
1470345120598962,-0.469105,-0.068402,-0.957165
1470345120613479,-0.470015,-0.0682977,-0.957139
1470345120636498,-0.471137,-0.0683142,-0.957092
1470345120658517,-0.472613,-0.0682317,-0.957119
1470345120673532,-0.473721,-0.0682851,-0.957193
1470345120696591,-0.474571,-0.0678462,-0.957675
1470345120718616,-0.475742,-0.0672912,-0.958048
1470345120733629,-0.477753,-0.0670408,-0.95843
1470345120762658,-0.480079,-0.0678674,-0.959015
1470345120778670,-0.480082,-0.0683984,-0.958898
1470345120793231,-0.478194,-0.0681997,-0.958788
1470345120822775,-0.476987,-0.0682969,-0.958768
1470345120838787,-0.476847,-0.0679415,-0.958279
1470345120859809,-0.476418,-0.0673417,-0.957956
1470345120875822,-0.475576,-0.0665065,-0.958065
1470345120899350,-0.474897,-0.0659247,-0.958272
1470345120919578,-0.474955,-0.0658196,-0.958304
1470345120936580,-0.475607,-0.0657062,-0.958661
1470345120958598,-0.476284,-0.0655833,-0.959049
1470345120964602,-0.476843,-0.0656705,-0.959375
1470345120987145,-0.476785,-0.0657755,-0.959343
1470345121001176,-0.476726,-0.0658805,-0.959311
1470345121024224,-0.477153,-0.066215,-0.959692
1470345121046215,-0.477433,-0.0662588,-0.959855
1470345121062231,-0.478001,-0.0665472,-0.959851
1470345121084258,-0.477544,-0.0667259,-0.95917
1470345121106963,-0.476171,-0.0665901,-0.958812
1470345121121887,-0.475171,-0.0662982,-0.958648
1470345121143907,-0.475171,-0.0662982,-0.958648
1470345121167005,-0.475576,-0.0665065,-0.958065
1470345121181940,-0.475552,-0.0665163,-0.958033
1470345121204514,-0.47567,-0.0665719,-0.958039
1470345121226571,-0.4767,-0.0665236,-0.958022
1470345121241571,-0.477693,-0.0670535,-0.957976
1470345121264583,-0.477812,-0.0671091,-0.957982
1470345121287104,-0.47724,-0.0674172,-0.958141
1470345121302156,-0.477799,-0.0675044,-0.958466
1470345121324176,-0.479028,-0.0677073,-0.95897
1470345121347195,-0.480367,-0.067939,-0.959329
1470345121362212,-0.480367,-0.067939,-0.959329
1470345121384255,-0.480367,-0.067939,-0.959329
1470345121406518,-0.480367,-0.067939,-0.959329
