timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1472135357623653,-1,-1,0,0,-1,-1,-2,2
1472135357623653,-2,-7,-2,-4,5,2,0,3
1472135357624654,0,2,2,0,-4,-2,-1,-4
1472135357624654,-2,-4,-6,-3,-4,0,-2,-2
1472135357629158,0,0,2,-2,-2,-1,0,3
1472135357629158,-3,2,-3,0,-3,-1,1,1
1472135357630659,0,-3,1,3,-6,-1,-2,0
1472135357630659,-1,-3,-6,-4,3,-2,-1,-1
1472135357634663,3,-2,4,8,2,1,0,-2
1472135357634663,0,0,-9,-4,-5,-2,-3,-4
1472135357643171,0,-3,-8,-1,2,0,-1,0
1472135357643171,-2,1,7,3,1,2,1,1
1472135357658184,-4,0,-4,-2,0,-3,-2,-2
1472135357658184,0,-2,0,1,-2,-2,-1,0
1472135357665191,-1,2,-6,-3,3,0,2,0
1472135357665191,0,4,4,-3,-4,-1,1,-4
1472135357673197,-1,-2,-3,3,0,0,-2,-2
1472135357673197,-1,2,1,1,1,-1,0,1
1472135357696218,-2,-4,3,-7,2,1,-2,0
1472135357696218,-3,0,-6,7,-3,-2,-4,1
1472135357697720,-2,-1,3,-2,-1,-1,0,-3
1472135357697720,0,0,3,3,3,0,-2,-2
1472135357742761,-1,-4,-15,-14,-2,2,-1,1
1472135357742761,2,-3,-3,-3,3,0,1,1
1472135357743761,-2,1,7,9,-7,-5,-1,-2
1472135357743761,-1,0,4,4,-1,-2,-1,1
1472135357744762,-1,-1,0,3,2,0,1,1
1472135357744762,-1,1,1,1,-8,0,-3,-5
1472135357747765,0,-1,-3,-8,2,-1,-3,1
1472135357747765,1,-2,-2,2,3,-1,3,1
1472135357754271,1,-2,5,0,-2,-5,1,1
1472135357754271,-5,-3,-8,-3,-3,-4,-3,-4
1472135357761777,0,-3,-2,-1,1,0,-2,0
1472135357761777,1,1,1,-3,0,1,-3,-3
1472135357770787,-1,0,2,9,-3,-1,-6,-1
1472135357770787,-2,-1,2,-5,-1,-4,3,1
1472135357785299,-2,-1,3,-6,1,0,2,0
1472135357785299,2,0,-5,-1,-2,-2,-2,0
1472135357791805,-1,-1,5,4,-3,0,1,1
1472135357791805,-1,0,1,-2,0,0,-2,0
1472135357815827,-4,-5,-3,-1,-1,1,-1,0
1472135357815827,-4,1,-4,2,-1,-1,-1,-3
1472135357817329,-3,-2,5,-2,0,0,-1,1
1472135357817329,1,-2,2,2,0,-1,1,2
1472135357829839,-1,0,-2,-3,-1,-4,-1,-3
1472135357829839,-1,-3,-5,0,-1,-3,0,-2
1472135357836847,1,-1,-9,-8,-1,1,0,-1
1472135357836847,0,-1,5,5,0,-2,-1,-1
1472135357853360,0,0,1,-4,-2,1,-1,-3
1472135357853360,-4,-4,7,2,-3,-1,-2,1
1472135357854862,1,2,3,0,-1,-1,-2,-2
1472135357854862,0,-1,-2,-1,0,0,1,0
1472135357875881,0,2,-2,2,-1,-3,-1,-4
1472135357875881,-1,0,-4,-7,-3,-1,0,-1
1472135357877383,0,0,-1,1,-2,-2,-2,-2
1472135357877383,-2,-3,-3,-2,0,3,0,1
1472135357890393,1,-1,4,-4,2,1,0,-3
1472135357890393,-2,-1,-2,0,0,-1,-1,-2
1472135357896900,-2,1,2,2,0,-1,1,-1
1472135357896900,0,2,-14,-10,-3,-2,-2,0
1472135357913415,0,2,-4,6,0,-1,0,1
1472135357913415,1,-4,-1,-4,-2,-4,-3,-1
1472135357914916,0,1,7,6,0,-3,0,-3
1472135357914916,-4,-4,8,-4,0,-1,-5,0
1472135357935934,-4,3,-6,-3,0,0,-1,-1
1472135357935934,-2,1,5,-2,-2,0,0,1
1472135357937437,-1,0,-8,-2,-4,1,-1,-1
1472135357937437,1,0,1,-1,-2,-3,-2,0
1472135357949948,0,-7,-2,4,-2,0,-3,1
1472135357949948,-1,0,5,-1,1,0,1,0
1472135357956955,-4,-2,-2,-2,0,-2,-3,0
1472135357956955,-1,2,-1,2,-1,-1,-1,-1
1472135357973469,-2,-1,-1,1,-2,0,-2,-1
1472135357973469,1,1,-2,2,0,-1,-1,-3
1472135357974970,-1,1,-1,-3,-4,-1,1,0
1472135357974970,-4,-1,-10,3,0,-1,-1,-5
1472135357995989,2,-1,-1,-1,-2,-2,0,0
1472135357995989,-5,-1,-2,-6,-2,-2,-3,-4
1472135357997491,-1,0,3,3,0,-2,-1,1
1472135357997491,1,-3,-5,-1,3,-1,0,-1
1472135358010002,-5,-1,-1,-2,-1,-2,-1,-2
1472135358010002,-1,-3,-1,0,0,2,0,-5
1472135358017009,-2,-3,-3,-3,1,-1,-1,-3
1472135358017009,-1,1,8,4,-3,-3,0,0
1472135358033523,0,-2,-1,0,-4,-1,-1,-2
