timestamp,x,y,z,w
1472133329375636,-0.182983,0.0127563,-0.620789,0.762207
1472133329399658,-0.182983,0.0127563,-0.620789,0.762207
1472133329420676,-0.182983,0.0127563,-0.620789,0.762207
1472133329436195,-0.182983,0.0127563,-0.620789,0.762207
1472133329459728,-0.182983,0.0128174,-0.620789,0.762207
1472133329480747,-0.182983,0.0128174,-0.620789,0.762207
1472133329495760,-0.183044,0.0128174,-0.620789,0.762207
1472133329551819,-0.183289,0.0130005,-0.620911,0.762024
1472133329553820,-0.183411,0.0130615,-0.621033,0.761902
1472133329564829,-0.183472,0.0132446,-0.621216,0.761719
1472133329579843,-0.183655,0.0134888,-0.621399,0.761536
1472133329601864,-0.183777,0.0137329,-0.621582,0.761353
1472133329653909,-0.183838,0.0139771,-0.621765,0.76123
1472133329654911,-0.183838,0.0139771,-0.621765,0.76123
1472133329664919,-0.183838,0.0139771,-0.621765,0.76123
1472133329683938,-0.183838,0.0139771,-0.621765,0.76123
1472133329698451,-0.183838,0.0139771,-0.621765,0.76123
1472133329720970,-0.183777,0.0139771,-0.621765,0.76123
1472133329743491,-0.183838,0.0139771,-0.621765,0.76123
1472133329758504,-0.183716,0.0136719,-0.621704,0.761292
1472133329781025,-0.183594,0.0134277,-0.621582,0.761414
1472133329803544,-0.183716,0.0132446,-0.62146,0.761475
1472133329818558,-0.183594,0.0129395,-0.621277,0.761719
1472133329841078,-0.183533,0.0126343,-0.620972,0.761963
1472133329863598,-0.183411,0.012085,-0.620667,0.762207
1472133329878613,-0.1828,0.0111084,-0.620178,0.762756
1472133329901134,-0.181763,0.00946045,-0.619507,0.763611
1472133329923653,-0.180603,0.00726318,-0.618469,0.764709
1472133329938166,-0.179443,0.00439453,-0.61731,0.765991
1472133329961188,-0.179138,0.000732422,-0.616028,0.76709
1472133329984708,-0.180786,-0.00372314,-0.614807,0.7677
1472133329998221,-0.184387,-0.00836182,-0.612976,0.76825
1472133330020741,-0.187805,-0.0126343,-0.610168,0.769592
1472133330043262,-0.190002,-0.0175781,-0.606445,0.771851
1472133330058275,-0.193665,-0.0228882,-0.602783,0.773682
1472133330080795,-0.199646,-0.0285034,-0.598816,0.775085
1472133330103315,-0.205078,-0.0328369,-0.594116,0.7771
1472133330118329,-0.20752,-0.0355835,-0.588562,0.780579
1472133330140849,-0.206665,-0.036377,-0.584473,0.783813
1472133330163369,-0.201477,-0.0343628,-0.582336,0.786804
1472133330178384,-0.193604,-0.0270996,-0.583313,0.788391
1472133330200903,-0.184875,-0.0130005,-0.586548,0.788452
1472133330223424,-0.17688,0.00787354,-0.590881,0.787048
1472133330238437,-0.169006,0.0375366,-0.594788,0.784973
1472133330260958,-0.162598,0.0730591,-0.596863,0.782288
1472133330283478,-0.158081,0.111206,-0.595947,0.779419
1472133330298492,-0.153931,0.147644,-0.591064,0.777893
1472133330321012,-0.150024,0.178284,-0.58136,0.779541
1472133330343532,-0.147095,0.199097,-0.565613,0.786621
1472133330358545,-0.148926,0.207397,-0.542114,0.800598
1472133330381065,-0.157898,0.203125,-0.510437,0.820496
1472133330403586,-0.171875,0.186707,-0.472351,0.844055
1472133330426106,-0.186584,0.160217,-0.429565,0.868896
1472133330441120,-0.200134,0.126404,-0.382568,0.893066
1472133330471648,-0.214539,0.0900269,-0.333801,0.913452
1472133330486161,-0.22998,0.055603,-0.286804,0.928284
1472133330501174,-0.247681,0.0267944,-0.249451,0.935791
1472133330523695,-0.257324,0.00616455,-0.227051,0.93927
1472133330546215,-0.252563,-0.0126343,-0.220215,0.942078
1472133330560728,-0.245667,-0.022644,-0.226135,0.942322
1472133330583754,-0.245911,-0.0248413,-0.244812,0.9375
1472133330605775,-0.25177,-0.0146484,-0.273376,0.928223
1472133330620790,-0.249756,-0.000488281,-0.311768,0.916748
1472133330644811,-0.235413,0.0169678,-0.357605,0.903564
1472133330665844,-0.211426,0.0372314,-0.408081,0.887329
1472133330683860,-0.181519,0.0604858,-0.460876,0.866577
1472133330702876,-0.146973,0.0845947,-0.511353,0.842468
1472133330725898,-0.112732,0.108337,-0.557007,0.815613
1472133330743915,-0.0802002,0.1297,-0.595764,0.788574
1472133330762946,-0.0512695,0.147278,-0.625671,0.764343
1472133330785968,-0.0270386,0.162537,-0.647461,0.74408
1472133330803984,-0.00872803,0.173401,-0.662048,0.729065
1472133330827005,-0.00494385,0.186218,-0.667847,0.720581
1472133330846029,-0.0130615,0.195251,-0.664307,0.721375
1472133330864051,-0.027832,0.194641,-0.652344,0.731995
1472133330883069,-0.0404663,0.179382,-0.632446,0.752441
1472133330906089,-0.0628662,0.156067,-0.604187,0.77887
1472133330924105,-0.0983887,0.128906,-0.566711,0.8078
1472133330943122,-0.146912,0.0999756,-0.520752,0.835022
1472133330966151,-0.2052,0.0693359,-0.470947,0.855164
1472133330983666,-0.258118,0.0386963,-0.426941,0.865784
1472133331006187,-0.294189,0.0124512,-0.388977,0.872925
1472133331026206,-0.315308,-0.00286865,-0.359436,0.878296
1472133331044222,-0.323608,-0.00695801,-0.344849,0.881104
1472133331064244,-0.321838,-0.00244141,-0.345581,0.88147
1472133331085264,-0.312805,0.00866699,-0.360596,0.878662
1472133331103280,-0.294739,0.0233154,-0.388977,0.872498
1472133331124299,-0.263123,0.0392456,-0.428528,0.863464
1472133331146322,-0.218201,0.0578003,-0.473877,0.851135
1472133331163344,-0.165466,0.0782471,-0.520874,0.83374
1472133331184360,-0.114624,0.102173,-0.566345,0.809753
1472133331205380,-0.0657959,0.129028,-0.605286,0.782715
