timestamp,x,y,z,w
1470330447676778,-0.121033,-0.00164795,0.0844116,0.989014
1470330447691785,-0.121094,-0.00164795,0.0844116,0.989014
1470330447714306,-0.121094,-0.00164795,0.0844116,0.989014
1470330447738371,-0.121094,-0.00164795,0.0844116,0.989014
1470330447753366,-0.121094,-0.00164795,0.0844116,0.989014
1470330447774360,-0.121094,-0.00164795,0.0844116,0.989014
1470330447798382,-0.121155,-0.00164795,0.0844116,0.989014
1470330447844422,-0.121155,-0.00164795,0.0844116,0.989014
1470330447846424,-0.121216,-0.00164795,0.0844116,0.989014
1470330447857935,-0.121216,-0.00164795,0.0844116,0.989014
1470330447875952,-0.121216,-0.00164795,0.0844116,0.989014
1470330447895969,-0.121216,-0.00164795,0.0844116,0.989014
1470330447924994,-0.121216,-0.00170898,0.0844116,0.989014
1470330447969534,-0.121216,-0.00170898,0.0844116,0.989014
1470330447979553,-0.121216,-0.00164795,0.0844116,0.989014
1470330447980046,-0.121277,-0.00164795,0.0844116,0.989014
1470330447993056,-0.121277,-0.00164795,0.0844116,0.989014
1470330448014075,-0.121277,-0.00164795,0.0844116,0.989014
1470330448036595,-0.121277,-0.00164795,0.0844116,0.989014
1470330448054708,-0.121277,-0.00164795,0.0844116,0.989014
1470330448074216,-0.121338,-0.00164795,0.0844116,0.989014
1470330448096651,-0.121338,-0.00164795,0.0844116,0.989014
1470330448114669,-0.121338,-0.00164795,0.0844116,0.989014
1470330448134185,-0.121338,-0.00164795,0.0844116,0.988953
1470330448156731,-0.121338,-0.00164795,0.0844116,0.988953
1470330448174831,-0.121399,-0.00164795,0.0844116,0.988953
1470330448194292,-0.121399,-0.00164795,0.0844116,0.988953
1470330448216793,-0.121399,-0.00164795,0.0844116,0.988953
1470330448234776,-0.121399,-0.00164795,0.0844116,0.988953
1470330448254350,-0.121399,-0.00164795,0.0844116,0.988953
1470330448276812,-0.121399,-0.00164795,0.0844116,0.988953
1470330448294826,-0.121399,-0.00164795,0.0844116,0.988953
1470330448314379,-0.121399,-0.00164795,0.0844116,0.988953
1470330448336864,-0.12146,-0.00164795,0.0844116,0.988953
1470330448354882,-0.12146,-0.00164795,0.0844116,0.988953
1470330448374433,-0.12146,-0.00164795,0.0844116,0.988953
1470330448396965,-0.121521,-0.00164795,0.0844116,0.988953
1470330448414436,-0.121521,-0.00164795,0.0844116,0.988953
1470330448435486,-0.121521,-0.00164795,0.0844116,0.988953
1470330448456972,-0.121521,-0.00164795,0.0844116,0.988953
1470330448475055,-0.121521,-0.00164795,0.0844116,0.988953
1470330448496008,-0.121704,-0.00170898,0.0844727,0.988953
1470330448517028,-0.121704,-0.00170898,0.0844727,0.988953
1470330448534607,-0.121765,-0.00170898,0.0844727,0.988953
1470330448555602,-0.121765,-0.00170898,0.0844727,0.988953
1470330448576582,-0.121765,-0.00170898,0.0844727,0.988953
1470330448594628,-0.121765,-0.00170898,0.0844727,0.988953
1470330448615615,-0.121826,-0.00170898,0.0844727,0.988953
1470330448636718,-0.121826,-0.00170898,0.0844727,0.988953
1470330448654657,-0.121826,-0.00170898,0.0844727,0.988892
1470330448675669,-0.121826,-0.00170898,0.0844727,0.988892
1470330448696732,-0.121887,-0.00170898,0.0844727,0.988892
1470330448714721,-0.121887,-0.00170898,0.0844727,0.988892
1470330448735727,-0.121887,-0.00170898,0.0844727,0.988892
1470330448756742,-0.121887,-0.00164795,0.0844727,0.988892
1470330448774780,-0.121887,-0.00164795,0.0844727,0.988892
1470330448795778,-0.121887,-0.00164795,0.0844727,0.988892
1470330448819814,-0.121887,-0.00164795,0.0844727,0.988892
1470330448834867,-0.121887,-0.00164795,0.0844727,0.988892
1470330448857346,-0.121887,-0.00164795,0.0844727,0.988892
1470330448876872,-0.121887,-0.00164795,0.0844727,0.988892
1470330448894866,-0.121948,-0.00164795,0.0844727,0.988892
1470330448917388,-0.121948,-0.00164795,0.0844727,0.988892
1470330448939406,-0.121887,-0.00164795,0.0844727,0.988892
1470330448959986,-0.121765,-0.00183105,0.0846558,0.988892
1470330448976470,-0.121643,-0.0020752,0.0847778,0.988892
1470330448998960,-0.121826,-0.00250244,0.085022,0.988892
1470330449020004,-0.122925,-0.00341797,0.0854492,0.988708
1470330449036511,-0.125,-0.00469971,0.0859985,0.988403
1470330449059014,-0.127869,-0.0065918,0.0869141,0.987915
1470330449080120,-0.130859,-0.00830078,0.0878906,0.987427
