timestamp,x,y,z,w
1470331846558679,-0.0924683,-0.0753784,0.104919,0.987244
1470331846581699,-0.0924683,-0.0753174,0.104919,0.987244
1470331846605220,-0.0925293,-0.0753784,0.105225,0.987244
1470331846620735,-0.0928955,-0.0756226,0.105835,0.987122
1470331846641252,-0.0930786,-0.0759277,0.106323,0.987
1470331846665274,-0.0931396,-0.0760498,0.106567,0.987
1470331846719323,-0.0933838,-0.0762329,0.106689,0.986938
1470331846719823,-0.093689,-0.076416,0.106873,0.986877
1470331846720824,-0.0936279,-0.0766602,0.107178,0.986816
1470331846732835,-0.0935059,-0.0768433,0.107361,0.986816
1470331846757858,-0.0934448,-0.0769653,0.107178,0.986816
1470331846776374,-0.093689,-0.0769653,0.107117,0.986816
1470331846794390,-0.09375,-0.0769653,0.107117,0.986816
1470331846828921,-0.09375,-0.0769653,0.107117,0.986816
1470331846839932,-0.093689,-0.0770874,0.106934,0.986816
1470331846852942,-0.093689,-0.0770264,0.106934,0.986816
1470331846873961,-0.093689,-0.0769653,0.106628,0.986877
1470331846896482,-0.0935669,-0.0767822,0.106384,0.986877
1470331846913998,-0.0933838,-0.0765991,0.10614,0.986938
1470331846934018,-0.0932007,-0.0762329,0.106018,0.987
1470331846963541,-0.0931396,-0.0759277,0.105713,0.987061
1470331846974052,-0.0930786,-0.0756836,0.105469,0.987122
1470331846993569,-0.0930786,-0.0755005,0.105347,0.987183
1470331847016089,-0.0927124,-0.0753174,0.105286,0.987183
1470331847034106,-0.0921021,-0.0750122,0.105347,0.987305
1470331847054124,-0.0915527,-0.0748901,0.105408,0.987366
1470331847076143,-0.0912476,-0.074707,0.105347,0.987366
1470331847094160,-0.0912476,-0.074707,0.105347,0.987366
1470331847113677,-0.0911255,-0.074646,0.105469,0.987366
1470331847136197,-0.0908813,-0.0745239,0.10553,0.987427
1470331847154213,-0.0905762,-0.0742798,0.105469,0.987488
1470331847173731,-0.0905762,-0.0742798,0.105408,0.987488
1470331847199254,-0.0910034,-0.0743408,0.105347,0.987427
1470331847214268,-0.0910645,-0.0743408,0.105347,0.987427
1470331847235286,-0.0906982,-0.0742798,0.105408,0.987488
1470331847256306,-0.0906982,-0.0742188,0.105408,0.987488
1470331847274321,-0.0908813,-0.0741577,0.105347,0.987488
1470331847295341,-0.0913086,-0.0742798,0.105286,0.987427
1470331847316359,-0.0916138,-0.0744019,0.105103,0.987427
1470331847334375,-0.0917358,-0.0742798,0.104858,0.987427
1470331847355395,-0.0916138,-0.0740967,0.104675,0.987488
1470331847376414,-0.0916138,-0.0740967,0.104675,0.987488
1470331847394429,-0.0916138,-0.0740967,0.104675,0.987488
1470331847415448,-0.0916138,-0.0740356,0.104675,0.987488
1470331847443973,-0.0917969,-0.0740356,0.104675,0.987488
1470331847454483,-0.0921021,-0.0742798,0.104614,0.987427
1470331847475001,-0.0923462,-0.074646,0.104553,0.987366
1470331847496022,-0.0923462,-0.0748291,0.104553,0.987366
1470331847514036,-0.092041,-0.0748901,0.104614,0.987366
1470331847535055,-0.0917969,-0.0748291,0.104675,0.987427
1470331847556074,-0.0917969,-0.0744629,0.104736,0.987427
1470331847574090,-0.0914917,-0.0734863,0.105042,0.987488
1470331847595109,-0.0905151,-0.0726929,0.105896,0.987549
1470331847616143,-0.0897827,-0.0722656,0.106567,0.987549
1470331847634146,-0.0894775,-0.0720825,0.106873,0.98761
1470331847656677,-0.0894775,-0.0721436,0.107056,0.987549
1470331847676183,-0.0897827,-0.0725098,0.106995,0.987488
1470331847694199,-0.090271,-0.0726318,0.106689,0.987488
1470331847716719,-0.0911865,-0.072998,0.106506,0.987427
1470331847736236,-0.0916138,-0.0735474,0.106384,0.987366
1470331847754253,-0.0915527,-0.0735474,0.106384,0.987366
1470331847776772,-0.0918579,-0.0736694,0.106323,0.987305
1470331847796290,-0.0921631,-0.0738525,0.106262,0.987244
1470331847819311,-0.0925293,-0.0741577,0.106201,0.987244
1470331847835825,-0.0930786,-0.0742798,0.106201,0.987183
1470331847858345,-0.0935669,-0.074585,0.106384,0.987061
1470331847879364,-0.0939331,-0.0748901,0.10675,0.987
1470331847895879,-0.0942993,-0.0752563,0.107178,0.986877
1470331847918400,-0.0947876,-0.0756226,0.107483,0.986755
1470331847939418,-0.0953979,-0.0759277,0.107605,0.986633
1470331847955934,-0.0958252,-0.0762329,0.107605,0.986572
1470331847978453,-0.0960693,-0.0764771,0.107605,0.986572
1470331847999472,-0.0961304,-0.0764771,0.107605,0.986572
1470331848015987,-0.0959473,-0.076416,0.107544,0.986572
