timestamp,x,y,z,w
1470243101844009,-0.00762939,0.187378,-0.940125,0.284729
1470243101866529,-0.00762939,0.187378,-0.940125,0.284729
1470243101890551,-0.00762939,0.187378,-0.940125,0.284729
1470243101905064,-0.00762939,0.187378,-0.940125,0.284729
1470243101926583,-0.00762939,0.187378,-0.940125,0.284729
1470243101950105,-0.00762939,0.187378,-0.940125,0.284729
1470243101964117,-0.00762939,0.187378,-0.940125,0.284729
1470243102003653,-0.00762939,0.187439,-0.940063,0.284729
1470243102005654,-0.00769043,0.187439,-0.940063,0.284729
1470243102017667,-0.00769043,0.187439,-0.940063,0.284729
1470243102035681,-0.00769043,0.187439,-0.940063,0.284729
1470243102063707,-0.00769043,0.187439,-0.940063,0.284729
1470243102086227,-0.00769043,0.187439,-0.940063,0.284729
1470243102129266,-0.00769043,0.1875,-0.940063,0.284729
1470243102139274,-0.00769043,0.1875,-0.940063,0.284729
1470243102139777,-0.00762939,0.1875,-0.940063,0.284729
1470243102152787,-0.00762939,0.1875,-0.940063,0.284729
1470243102173805,-0.00762939,0.1875,-0.940063,0.284729
1470243102197827,-0.00762939,0.1875,-0.940063,0.284729
1470243102214341,-0.00762939,0.1875,-0.940063,0.284729
1470243102233859,-0.00762939,0.187561,-0.940063,0.284729
1470243102256380,-0.00762939,0.187561,-0.940063,0.284729
1470243102274397,-0.00762939,0.187561,-0.940063,0.284729
1470243102301420,-0.00762939,0.187622,-0.940063,0.284729
1470243102316934,-0.00762939,0.187622,-0.940063,0.284729
1470243102334449,-0.00762939,0.187622,-0.940063,0.284729
1470243102355469,-0.00762939,0.187622,-0.940063,0.284729
1470243102383996,-0.00762939,0.187683,-0.940063,0.284729
1470243102394503,-0.00762939,0.187683,-0.940063,0.284729
1470243102414024,-0.00762939,0.187683,-0.940063,0.284729
1470243102439544,-0.00762939,0.187744,-0.940063,0.284729
1470243102454557,-0.00762939,0.187744,-0.940063,0.284729
1470243102474075,-0.00762939,0.187744,-0.940002,0.284729
1470243102496595,-0.00762939,0.187744,-0.940002,0.284729
1470243102514611,-0.00762939,0.187744,-0.940002,0.284729
