timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470345910224162,0,3,13,1,-2,-1,-2,-1
1470345910224162,-5,-24,-40,8,-2,-3,-2,-3
1470345910231168,-2,-2,11,-4,3,1,0,0
1470345910231168,2,27,4,1,-1,-3,0,-1
1470345910247182,-1,-1,-2,-3,-3,-1,-2,-1
1470345910247182,0,2,24,12,0,-1,0,0
1470345910249185,-1,-6,-25,-4,-3,0,-1,-2
1470345910249185,-3,-16,-6,6,1,-1,-1,-2
1470345910270209,1,8,4,-16,0,-3,-1,-1
1470345910270209,0,-11,4,1,-2,-2,-2,-2
1470345910271710,-2,0,-5,8,1,-1,-1,0
1470345910271710,-1,-7,7,-12,-2,-3,-2,0
1470345910284228,0,3,0,6,-1,-1,0,-2
1470345910284228,-3,-14,15,-10,-2,-2,-2,-1
1470345910290233,-1,-4,-17,-8,-4,-1,-2,-3
1470345910290233,-3,6,3,8,1,1,-2,-2
1470345910307249,-1,-7,5,4,-2,-3,-2,-2
1470345910307249,0,3,-18,-23,0,-1,0,-1
1470345910308248,-2,1,1,-1,-1,-2,-1,0
1470345910308248,0,0,-2,-1,-5,-3,-1,-1
1470345910329268,0,-11,-24,8,8,2,1,0
1470345910329268,1,10,18,7,-1,-1,-1,0
1470345910331270,0,0,18,8,-1,-1,2,1
1470345910331270,-4,-12,-25,-18,-3,-1,-4,-3
1470345910344281,-3,9,11,0,-1,-2,-1,0
1470345910344281,-3,-10,9,3,-3,0,-1,-1
1470345910350286,0,10,-11,-8,-2,-1,-2,-1
1470345910350286,1,15,23,13,2,0,0,0
1470345910367308,-1,-7,-10,-3,-1,1,0,1
1470345910367308,-1,-2,13,-2,1,0,-1,0
1470345910368809,-2,4,-22,-5,-1,-3,-3,-1
1470345910368809,0,-10,8,7,4,2,2,-3
1470345910389334,-3,-11,-26,-15,-2,-2,-1,0
1470345910389334,0,14,-1,-4,-3,-2,-1,-1
1470345910391335,-1,-7,16,12,1,2,1,1
1470345910391335,-4,-2,6,4,-4,-3,-2,0
1470345910404347,0,-1,23,7,-2,-1,-1,0
1470345910404347,-5,-25,-58,-20,-5,-3,-3,-3
1470345910410353,0,6,-4,3,1,-2,-2,-2
1470345910410353,1,-2,-11,-6,0,2,-2,-1
1470345910427368,4,3,2,5,-3,0,0,0
1470345910427368,-2,3,25,13,-2,-1,-2,-1
1470345910433374,1,-4,-7,-4,-1,-2,-3,-3
1470345910433374,1,0,0,2,-3,-2,-1,-1
1470345910449387,-1,1,-7,-19,2,0,1,-1
1470345910449387,-1,6,7,23,-1,-4,-1,-1
1470345910451389,-2,-6,0,-21,1,1,0,-1
1470345910451389,0,1,2,4,-1,0,0,-1
1470345910464408,-1,-3,-14,-11,-4,-1,-2,-1
1470345910464408,1,8,-10,5,1,4,0,0
1470345910470913,-5,-14,6,2,-4,0,-1,-1
1470345910470913,-3,0,10,3,-5,-6,-3,-2
1470345910494935,-2,-8,-13,-2,-1,-3,-2,-1
1470345910494935,0,10,0,-3,2,-1,-1,-1
1470345910496437,1,5,-6,13,-3,0,0,1
1470345910496437,-1,-2,1,-19,6,2,0,0
1470345910509948,-1,-3,4,2,0,0,0,0
1470345910509948,0,3,3,6,-2,-3,-2,0
1470345910511450,-1,-4,-5,-15,-6,-3,-2,-3
1470345910511450,-1,-4,-23,15,6,0,-1,-1
1470345910523960,-1,0,19,-3,-6,-4,-3,-3
1470345910523960,-2,-11,-15,-17,1,1,0,-3
1470345910532468,0,4,24,5,0,-3,1,1
1470345910532468,-1,-7,-39,-13,-6,0,0,-1
1470345910547481,-2,-5,-3,-3,-5,-7,-5,-4
1470345910547481,0,10,7,1,-4,2,1,0
1470345910548983,-1,-8,8,5,4,1,0,1
1470345910548983,0,4,19,14,-1,0,-1,1
1470345910569504,-3,-4,-13,-18,-3,0,-6,-3
1470345910569504,0,-2,9,-4,-4,-2,-1,-2
1470345910571507,1,6,4,0,-1,-5,-3,-1
1470345910571507,-1,-2,-3,-3,-4,1,0,0
1470345910583517,-1,-2,10,-2,5,-1,1,0
1470345910583517,-2,1,-11,5,-3,-8,-3,0
1470345910592526,-2,-6,-9,-10,-2,5,-1,-1
1470345910592526,-1,1,5,0,-1,0,0,-2
1470345910606538,1,-1,-7,9,-3,4,3,0
1470345910606538,1,5,11,-10,4,0,1,-1
1470345910607541,-2,2,0,13,1,-4,-3,-1
1470345910607541,-1,2,11,-5,-6,-4,-1,-1
1470345910628558,-3,-8,-3,4,-3,-5,-3,-3
1470345910628558,0,0,4,-1,-8,-12,-3,0
1470345910629558,-1,1,-2,-10,2,4,1,-1
1470345910629558,1,0,-2,0,1,-1,-1,-1
1470345910651585,-1,0,-10,-7,4,7,4,1
1470345910651585,0,-4,-1,3,-1,-1,-1,-3
1470345910652585,-1,-2,-6,3,-3,-1,-2,-1
1470345910652585,0,-2,9,-6,-3,-1,-2,-1
1470345910666607,-1,-3,-25,-3,-9,-7,2,2
1470345910666607,-1,-4,-6,-12,8,8,0,1
1470345910667606,1,2,9,6,0,-2,1,0
1470345910667606,-2,0,-3,-1,7,2,1,-2
1470345910688625,-1,-2,6,0,-3,-4,-3,-1
1470345910688625,-1,3,14,9,1,3,-1,-2
1470345910689626,0,-2,-7,9,1,-2,1,-1
1470345910689626,1,-1,-5,-14,-4,-1,-1,0
1470345910711648,-1,4,9,-1,-1,-1,-1,-3
1470345910711648,-2,-4,-13,3,-2,-2,-2,-1
1470345910712647,-1,0,-5,-7,-5,-15,-4,-2
1470345910712647,1,0,12,-3,3,4,1,0
1470345910726660,0,-2,-21,1,4,5,2,0
1470345910726660,-1,1,1,0,1,2,2,1
1470345910727660,-1,-1,2,-4,2,-3,-2,0
1470345910727660,-4,-3,3,11,-4,-4,-1,-2
1470345910749188,0,1,5,0,0,-3,-1,-1
1470345910749188,0,-1,1,-11,-5,-2,0,-1
1470345910749688,0,-1,-2,18,1,3,1,-3
1470345910749688,1,-2,-11,-18,-5,-5,-1,-1
1470345910771715,-1,1,-2,-17,-2,-3,-5,-1
1470345910771715,-1,0,-4,10,2,3,2,2
1470345910771715,0,0,7,-4,-8,3,1,0
1470345910771715,1,-3,-18,9,-6,-16,-3,2
1470345910786730,-1,6,40,24,9,14,3,-3
1470345910786730,-2,-7,-24,-22,4,-3,-2,1
1470345910786730,-2,0,-1,15,-5,3,-2,0
1470345910786730,-1,-3,-6,-21,9,-4,3,1
1470345910808751,0,0,-2,-5,-5,-4,-2,0
1470345910808751,-2,-3,-2,6,-8,-3,-1,-3
1470345910809749,0,1,6,-12,-4,1,0,-2
1470345910809749,0,-1,-5,13,-3,-3,-3,-3
1470345910831769,1,-2,-4,2,-1,-3,-2,-2
1470345910831769,-1,-4,5,0,3,2,-1,-1
1470345910832771,-2,-4,-12,-6,3,-4,-2,-1
1470345910832771,-1,1,8,0,-1,3,-1,-1
1470345910846797,-2,-3,-4,0,0,-1,-3,-3
1470345910846797,1,-2,6,-3,-5,-3,1,-1
1470345910847296,-1,0,3,-2,-1,-2,-2,-2
1470345910847296,-4,-1,-5,-5,0,3,0,-2
1470345910868820,-1,0,-1,7,-2,-2,0,-1
1470345910868820,-1,0,-3,-1,1,-1,-2,-2
1470345910869821,-2,-4,-12,-4,-1,-1,-2,-2
1470345910869821,-2,0,14,8,17,8,0,-1
1470345910891841,-2,-6,-5,-9,0,-5,-1,0
1470345910891841,-3,-5,-20,-26,-30,-17,-3,-4
1470345910892847,-1,1,-1,-1,18,12,-1,-1
1470345910892847,-2,-2,0,-8,-9,2,0,-1
1470345910906853,-1,4,2,19,0,-3,-1,-1
1470345910906853,-1,2,-15,2,2,0,-2,0
1470345910906853,-4,-17,21,-10,-12,-7,-4,-3
1470345910906853,-3,-3,-24,-1,-9,-5,-3,-1
1470345910928875,0,-2,9,10,10,1,1,-1
1470345910928875,0,3,15,4,2,3,-1,-1
