timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1470330784532709,0,-3,-3,2,0,1,0,0
1470330784532709,-4,-1,-1,-1,-3,0,0,-2
1470330784533209,-1,-3,-2,0,-2,0,-1,-1
1470330784533209,0,-1,0,-1,0,-1,-2,0
1470330784534211,-4,1,-1,-1,-2,-2,-2,-2
1470330784534211,-1,-2,0,0,1,-1,-1,-1
1470330784537714,-1,-2,-1,1,0,0,1,0
1470330784537714,-2,-3,-1,-2,-2,-3,-2,0
1470330784544218,-1,-1,-4,-7,-3,-2,-1,-1
1470330784544218,-1,0,0,1,-1,0,-3,-1
1470330784552727,0,0,4,8,-1,-1,-1,-2
1470330784552727,-2,-3,-9,-10,-1,-1,-1,-3
1470330784560733,-1,-2,1,-1,0,-4,0,-1
1470330784560733,1,-1,-6,-4,1,-1,0,0
1470330784574746,-2,-1,5,2,0,-2,-2,-1
1470330784574746,1,-1,-2,-3,-2,1,0,-1
1470330784582753,0,-1,2,2,0,-1,-2,-1
1470330784582753,0,-1,-2,-3,-4,-2,1,-2
1470330784597768,-1,0,-2,-4,0,-1,1,0
1470330784597768,-2,0,0,2,0,-2,-1,1
1470330784605774,1,-4,-2,-1,-1,-1,-2,-1
1470330784605774,-2,-1,-1,2,-1,-1,0,-2
1470330784618787,-2,2,-4,-3,-1,-2,-2,2
1470330784618787,1,-2,0,0,-2,-2,-1,-3
1470330784659823,0,1,3,1,-1,-1,-1,1
1470330784659823,1,-1,-5,-2,0,0,-1,1
1470330784660824,-3,-1,-2,-2,-1,-1,0,-2
1470330784660824,-2,0,-2,-2,-1,0,1,1
1470330784664326,0,0,-7,-1,-1,1,0,-1
1470330784664326,-3,-1,9,-1,-2,-2,-1,-2
1470330784665327,1,0,-11,-3,-1,-1,-1,-1
1470330784665327,2,-3,-1,1,-1,0,-2,-1
1470330784671333,-2,-1,-2,1,1,-2,-1,-1
1470330784671333,-2,-1,-10,-5,-2,-2,-2,-2
1470330784680342,-1,0,5,2,-1,-1,1,2
1470330784680342,-3,1,5,-1,-1,0,-2,0
1470330784686346,-3,1,-1,1,-2,0,-2,-3
1470330784686346,-2,-1,2,0,0,-2,-1,-2
1470330784701360,-1,-3,-3,1,-1,-2,0,1
1470330784701360,-3,-2,-4,-4,-2,-2,-1,-2
1470330784708866,-1,-1,9,-2,-1,-3,-2,0
1470330784708866,1,-1,-2,1,2,-1,0,-2
1470330784732389,-2,-2,0,-1,-2,-1,-2,-1
1470330784732389,-1,1,3,1,0,0,-1,-2
1470330784732888,-2,-3,-4,-1,-2,-1,-1,-1
1470330784732888,0,-3,-1,0,0,0,-1,-1
1470330784746901,-1,1,1,0,0,-1,-2,-3
1470330784746901,0,-4,-6,-3,-1,-1,0,-3
1470330784747903,-1,-2,3,-1,0,-2,-2,0
1470330784747903,-1,0,-3,1,-2,2,0,0
1470330784769421,0,-1,-2,0,-1,0,-2,-2
1470330784769421,0,-2,1,-1,-1,-1,-2,-1
1470330784770423,0,-1,-3,2,-2,1,-1,-1
1470330784770423,0,0,-8,-5,-1,-1,-2,1
1470330784791941,1,3,5,-3,-1,0,0,-3
1470330784791941,-1,-1,-3,0,0,-2,-2,-2
1470330784792943,0,-1,3,1,0,-1,-1,-2
1470330784792943,0,-2,-6,2,0,-1,-1,0
1470330784806955,0,-1,0,-2,0,0,-2,-3
1470330784806955,0,-1,-3,-1,-1,-1,-3,-1
1470330784807956,1,2,6,-1,-2,-1,-2,-2
1470330784807956,-1,-2,-4,0,-2,-3,-1,-1
1470330784837983,-2,0,-8,-5,-3,-2,-1,-1
1470330784837983,0,0,11,-2,-1,-1,-1,0
1470330784838483,1,-1,-3,-1,-1,2,-1,1
1470330784838483,-2,1,4,0,-1,-1,-1,-1
1470330784851996,-1,-1,-1,0,0,-1,2,1
1470330784851996,0,-1,-6,-3,-1,-1,0,0
1470330784852996,0,-2,-2,-4,-1,-1,-1,0
1470330784852996,-2,0,-1,-2,-1,-1,0,-1
1470330784867009,-2,-3,-1,2,-2,0,-1,-2
1470330784867009,0,-1,1,4,0,-1,0,-2
1470330784868009,-2,-6,-4,-8,-1,-1,-1,-1
1470330784868009,0,0,-5,-3,-1,-1,0,-2
1470330784890032,0,-1,-6,2,1,1,-3,-1
1470330784890032,0,1,4,-1,-1,-1,1,3
1470330784891030,-1,-1,-3,1,0,-2,-3,-3
1470330784891030,-1,-3,-12,0,-2,0,-2,-1
1470330784912049,0,-1,8,-2,-2,-1,-1,0
1470330784912049,-2,-2,-4,1,-1,0,0,0
1470330784913050,-2,-2,-6,2,-1,0,1,-2
1470330784913050,-1,-2,1,-11,-2,-1,-3,-1
1470330784927063,-2,-2,3,2,-1,-1,-2,-3
1470330784927063,-1,1,-5,-3,-2,1,0,-2
1470330784928063,0,-1,0,-2,0,-2,-1,1
1470330784928063,0,-4,6,2,-2,0,-1,0
1470330784949583,-1,-4,-15,-7,-2,-1,0,0
1470330784949583,-2,-4,0,-1,-3,0,-1,1
1470330784950584,1,1,1,1,-1,-1,-1,-1
1470330784950584,-1,0,3,1,0,0,-1,0
1470330784972103,-1,-1,4,1,-2,-2,0,0
1470330784972103,0,-1,-5,-5,-1,-2,-3,-1
1470330784972604,-1,1,-3,-3,-1,-1,1,0
1470330784972604,-2,-2,-2,0,-2,-3,-1,-2
1470330784987116,-1,-1,3,2,-2,0,1,-2
1470330784987116,-1,1,-5,-3,-1,-1,0,0
1470330784987617,0,-2,2,2,-2,-2,-2,-2
1470330784987617,1,-2,-2,-1,0,-1,0,-1
1470330785009637,-1,1,0,-3,-2,-2,-1,-1
1470330785009637,1,-1,-1,1,-1,-2,-2,-2
1470330785010638,-2,-1,-1,-4,0,1,0,-2
1470330785010638,-1,-1,2,1,-2,-1,1,-2
1470330785032158,-3,-3,-1,-2,-1,0,-2,2
1470330785032158,-1,1,3,-2,-1,-1,0,-1
1470330785032657,-1,-3,-3,1,0,0,2,-1
1470330785032657,1,0,-3,-5,-3,-1,-2,-3
1470330785046671,1,0,3,2,-1,-3,-1,-2
1470330785046671,-4,-2,-5,-2,0,0,-1,-1
1470330785054677,-2,-1,3,-1,-1,-2,-1,0
1470330785054677,0,1,7,2,0,1,0,-1
1470330785069691,0,-5,-11,1,0,-1,-2,1
1470330785069691,-2,0,3,-4,-1,-3,1,-1
1470330785070191,-2,0,-4,-4,-2,-1,-1,-2
1470330785070191,0,-1,-2,0,-2,-1,-1,0
1470330785092211,-1,0,5,0,0,-1,-1,-1
1470330785092211,0,-3,-4,2,-1,-1,-2,-3
1470330785092711,0,-3,-2,1,0,0,-1,0
1470330785092711,1,-2,4,-2,-2,1,0,-1
1470330785106224,0,-2,-2,-3,-1,2,-2,-1
1470330785106224,0,0,0,0,-1,-2,-2,-1
1470330785114731,0,1,0,0,-4,-2,-3,-1
1470330785114731,-1,1,-2,1,-2,0,0,1
1470330785129744,-1,0,-2,-2,-2,-1,-1,-1
1470330785129744,-2,0,0,-1,0,0,-1,-1
1470330785130245,-1,-3,2,0,-1,-1,-1,0
1470330785130245,-1,-1,-7,-5,-2,-2,-2,0
1470330785152265,-1,-1,0,-2,-1,0,1,-1
1470330785152265,-1,-2,10,0,-3,0,-1,-1
1470330785152765,-1,0,-4,-1,0,-3,-3,-1
1470330785152765,-1,-2,2,0,0,-2,-2,-1
1470330785166277,-1,-1,-1,-2,-2,-1,-1,-1
1470330785166277,0,-1,-3,-2,-1,-1,-1,0
1470330785174784,0,-1,-3,-2,-1,0,1,-2
1470330785174784,-1,-1,-1,-2,0,-1,0,0
1470330785189799,-2,-1,-1,-1,-1,-1,-2,-1
1470330785189799,-1,-1,-3,0,-1,0,-3,-2
1470330785190299,1,-2,0,-2,-1,-1,-1,1
1470330785190299,-2,-2,1,1,1,-2,0,-2
1470330785212319,2,0,-1,-2,-2,-1,-1,0
1470330785212319,0,0,-4,0,0,-2,1,-1
1470330785212819,-3,0,-1,-3,-2,-1,-2,-2
1470330785212819,-1,-1,2,2,-2,2,0,-1
1470330785226332,0,-3,1,-1,-1,-3,-1,0
1470330785226332,2,2,-2,0,0,0,1,0
1470330785234839,-1,-2,0,-1,0,0,0,-3
1470330785234839,0,-2,-1,0,0,-1,-3,-2
1470330785249852,-1,0,-3,-1,-1,0,-2,1
1470330785249852,-2,-2,-2,-2,0,-2,-1,0
1470330785250353,0,-1,-3,1,0,-2,-2,1
1470330785250353,-1,0,-6,-1,-1,1,-3,-1
1470330785271872,-2,-1,9,-1,0,0,-2,1
1470330785271872,-1,-1,-4,0,-1,-1,0,-3
1470330785272873,-1,0,-2,-2,-1,2,-1,-2
1470330785272873,0,-1,-2,0,-1,-3,0,-1
1470330785286386,-2,0,-3,0,-2,1,-1,-1
1470330785286386,-2,-1,0,1,-2,-1,0,0
1470330785294393,-1,-1,1,-1,1,-2,-2,0
1470330785294393,0,-2,-1,-3,-1,-1,-1,-1
1470330785309407,-1,0,-3,-2,0,-1,-1,-1
1470330785309407,-2,0,-2,-3,-2,-1,-1,-2
1470330785310407,-2,-2,-3,0,-1,0,0,-3
1470330785310407,0,0,1,0,-1,-4,-1,-1
1470330785331926,-2,-2,-2,-1,-1,-1,-1,-3
1470330785331926,0,-3,-1,-2,1,-2,-2,0
1470330785332927,0,-2,-2,0,-2,-1,-1,0
1470330785332927,-2,-1,2,-1,-2,0,-1,0
1470330785346440,0,-1,0,-1,-2,0,-1,0
1470330785346440,0,0,-1,-2,0,0,-2,0
1470330785354447,-2,1,0,-1,-2,-1,0,-1
1470330785354447,-1,-1,-2,-1,-1,0,-1,-2
1470330785369960,1,-2,-1,-2,0,-3,-1,-3
1470330785369960,-2,-2,-2,-1,0,-2,0,1
1470330785370461,0,-2,0,-1,0,-3,-1,-1
